datetime,location,estimator,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_SW_DNI,CLRSKY_SFC_LW_DWN,T2M,RH2M,PS,WS2M,AOD_55_ADJ,CLOUD_AMT,PW,T2M_RANGE,PRECTOTCORR,Z0M,V2M,AIRMASS,DISPH,EVPTRNS,PBLTOP,TO3,RHOA,SRF_ALB_ADJ,EVLAND,GWETTOP,ALLSKY_KT
2021-05-28,Semuto,nasa_power,6.0,2.01,5.41,8.75,22.41,76.68,88.65,1.48,0.18,43.54,3.16,8.88,0.08,0.21,1.42,2.72,1.04,2.13,78.87,259.1,1.03,0.17,4.54,0.74,0.63
2021-05-29,Semuto,nasa_power,5.89,2.32,4.87,8.77,22.28,76.83,88.64,1.48,0.16,49.66,2.89,8.43,0.04,0.21,1.38,2.72,1.04,1.85,78.68,260.4,1.03,0.17,4.03,0.73,0.62
2021-05-30,Semuto,nasa_power,4.66,2.81,1.8,8.65,21.72,82.77,88.61,1.4,0.18,90.6,2.61,5.24,0.38,0.21,1.19,2.72,1.04,0.62,78.86,259.11,1.03,0.16,1.87,0.73,0.49
2021-05-31,Semuto,nasa_power,5.87,2.21,5.01,8.62,22.43,81.22,88.49,1.03,0.13,55.61,2.76,7.56,0.23,0.21,0.39,2.72,1.04,1.18,79.96,263.03,1.03,0.17,2.78,0.73,0.62
2021-06-01,Semuto,nasa_power,5.23,2.59,4.67,8.65,22.24,80.17,88.44,2.01,0.18,76.85,2.85,8.6,0.02,0.21,1.95,2.72,1.04,1.76,81.66,263.64,1.03,0.16,4.01,0.73,0.56
2021-06-02,Semuto,nasa_power,5.29,2.81,3.01,8.66,22.17,76.19,88.56,2.49,0.27,83.17,2.97,7.6,0.02,0.21,2.37,2.72,1.04,1.84,78.74,264.61,1.03,0.17,4.29,0.72,0.56
2021-06-03,Semuto,nasa_power,4.93,3.08,1.6,8.71,21.74,78.08,88.67,1.86,0.34,97.93,3.0,7.25,0.0,0.21,1.7,2.72,1.04,1.22,82.33,265.42,1.04,0.16,2.99,0.72,0.52
2021-06-04,Semuto,nasa_power,4.71,2.42,2.02,8.66,21.17,81.84,88.7,1.24,0.31,73.81,3.2,4.87,0.09,0.2,1.17,2.71,1.04,0.65,83.62,260.06,1.04,0.16,1.63,0.72,0.5
2021-06-05,Semuto,nasa_power,4.35,2.42,2.07,8.68,21.34,82.88,88.65,1.3,0.22,66.19,3.64,6.64,1.02,0.2,0.59,2.72,1.04,0.79,81.18,260.95,1.04,0.16,2.48,0.72,0.46
2021-06-06,Semuto,nasa_power,3.31,1.57,2.15,8.57,20.42,85.45,88.67,1.67,0.21,67.96,3.53,5.43,4.55,0.2,1.34,2.71,1.04,0.43,82.72,259.36,1.04,0.16,2.2,0.74,0.35
2021-06-07,Semuto,nasa_power,6.0,2.03,5.35,8.5,20.61,82.98,88.68,1.92,0.11,48.58,3.07,6.87,0.7,0.2,1.72,2.71,1.04,0.88,82.82,256.29,1.04,0.17,2.59,0.73,0.64
2021-06-08,Semuto,nasa_power,5.72,2.47,4.9,8.42,21.38,77.65,88.72,2.29,0.16,40.09,2.31,8.3,0.3,0.2,2.18,2.71,1.04,1.86,78.5,261.68,1.04,0.17,4.4,0.72,0.61
2021-06-09,Semuto,nasa_power,6.17,1.9,6.51,8.43,21.61,78.05,88.67,2.23,0.13,20.16,2.43,8.86,0.09,0.2,2.06,2.71,1.04,1.86,79.61,259.0,1.04,0.17,4.29,0.72,0.66
2021-06-10,Semuto,nasa_power,6.43,1.9,7.0,8.48,21.62,75.26,88.62,2.45,0.12,12.02,2.63,8.72,0.03,0.2,2.34,2.71,1.04,1.85,79.54,260.35,1.04,0.16,4.35,0.71,0.69
2021-06-11,Semuto,nasa_power,6.02,2.09,5.44,8.57,21.66,74.96,88.58,2.55,0.2,19.44,2.85,8.75,0.07,0.2,2.49,2.7,1.04,1.78,80.9,259.88,1.04,0.16,4.26,0.71,0.65
2021-06-12,Semuto,nasa_power,5.1,2.46,3.7,8.59,20.72,79.86,88.63,2.62,0.35,36.18,3.05,6.5,0.7,0.2,2.55,2.7,1.04,0.79,82.3,263.27,1.04,0.15,2.66,0.71,0.55
2021-06-13,Semuto,nasa_power,6.08,2.32,5.24,8.58,21.82,73.06,88.7,2.87,0.3,17.86,2.93,8.06,0.04,0.2,2.8,2.7,1.04,1.74,81.34,262.09,1.04,0.15,4.29,0.7,0.65
2021-06-14,Semuto,nasa_power,5.28,2.63,3.56,8.62,21.87,73.76,88.67,2.71,0.38,61.71,2.81,7.73,0.65,0.2,2.67,2.7,1.04,1.61,81.88,259.16,1.04,0.15,4.23,0.7,0.57
2021-06-15,Semuto,nasa_power,4.26,2.76,1.31,8.73,21.64,77.52,88.64,1.39,0.58,81.59,3.09,7.66,1.41,0.2,1.07,2.69,1.03,1.07,82.11,261.7,1.04,0.16,3.27,0.7,0.46
2021-06-16,Semuto,nasa_power,3.14,2.29,0.59,8.64,20.75,84.19,88.69,1.04,0.75,99.48,3.31,4.99,1.35,0.2,0.4,2.69,1.03,0.37,83.94,262.7,1.04,0.17,1.72,0.71,0.34
2021-06-17,Semuto,nasa_power,5.06,2.82,2.03,8.76,21.52,79.05,88.72,1.33,0.69,93.17,3.36,8.5,0.44,0.2,1.01,2.69,1.03,1.2,79.8,256.82,1.04,0.15,3.15,0.7,0.54
2021-06-18,Semuto,nasa_power,3.37,2.02,1.33,8.79,19.8,88.26,88.9,1.62,0.69,97.08,3.48,3.12,0.85,0.2,1.51,2.69,1.03,0.23,84.99,255.9,1.05,0.16,1.26,0.71,0.36
2021-06-19,Semuto,nasa_power,4.01,2.54,0.9,8.69,20.78,80.82,88.9,2.65,0.57,97.23,3.27,7.14,0.39,0.2,2.51,2.68,1.03,1.19,82.59,260.65,1.04,0.16,3.3,0.71,0.43
2021-06-20,Semuto,nasa_power,4.71,2.34,2.69,8.61,20.71,78.87,88.82,2.31,0.45,79.45,3.43,7.37,0.31,0.2,2.16,2.68,1.03,1.02,82.03,260.81,1.04,0.14,2.81,0.7,0.51
2021-06-21,Semuto,nasa_power,5.07,2.5,2.69,8.71,19.65,82.32,88.77,1.65,0.39,65.1,3.45,5.73,0.61,0.2,1.4,2.68,1.03,0.45,82.44,255.87,1.04,0.15,1.75,0.7,0.55
2021-06-22,Semuto,nasa_power,5.19,2.51,3.49,8.65,20.81,76.34,88.71,2.33,0.37,60.4,3.37,8.43,0.05,0.2,2.09,2.68,1.02,1.25,81.91,261.89,1.04,0.16,3.22,0.7,0.56
2021-06-23,Semuto,nasa_power,5.32,2.54,3.43,8.58,21.05,75.92,88.71,2.49,0.27,59.82,2.87,8.73,0.14,0.2,2.31,2.67,1.02,1.39,81.8,265.31,1.04,0.16,3.58,0.7,0.57
2021-06-24,Semuto,nasa_power,6.07,2.44,4.87,8.55,20.74,74.71,88.72,2.24,0.18,45.44,2.57,8.91,0.04,0.2,2.08,2.67,1.02,1.34,77.53,267.64,1.04,0.16,3.42,0.69,0.65
2021-06-25,Semuto,nasa_power,5.22,2.41,3.73,8.61,20.35,78.1,88.7,2.11,0.21,70.69,2.53,8.62,1.08,0.2,2.03,2.67,1.02,0.88,79.95,264.24,1.04,0.16,3.1,0.69,0.56
2021-06-26,Semuto,nasa_power,5.36,2.68,3.13,8.79,21.13,73.66,88.57,2.38,0.33,62.84,2.72,9.5,0.33,0.2,2.37,2.66,1.02,1.29,79.31,263.96,1.04,0.15,3.56,0.69,0.58
2021-06-27,Semuto,nasa_power,5.9,2.11,5.3,8.64,21.31,71.3,88.51,2.32,0.21,20.14,2.57,10.68,0.05,0.2,2.25,2.66,1.01,1.51,82.24,263.89,1.04,0.15,3.81,0.68,0.63
2021-06-28,Semuto,nasa_power,5.13,2.59,2.76,8.61,20.8,75.53,88.62,2.79,0.34,65.89,2.88,7.86,1.9,0.2,2.73,2.66,1.01,0.99,80.2,262.56,1.04,0.15,3.6,0.69,0.55
2021-06-29,Semuto,nasa_power,4.82,2.29,3.06,8.57,20.63,75.18,88.72,2.95,0.47,76.62,3.08,6.65,0.77,0.2,2.9,2.66,1.01,0.98,81.67,259.12,1.04,0.13,3.12,0.69,0.52
2021-06-30,Semuto,nasa_power,3.36,2.05,1.07,8.55,20.74,77.52,88.83,2.77,0.44,69.87,3.23,7.18,0.94,0.2,2.69,2.66,1.01,1.03,83.51,256.28,1.04,0.16,3.17,0.69,0.36
2021-07-01,Semuto,nasa_power,5.99,2.14,5.23,8.64,21.17,75.64,88.81,1.48,0.26,25.54,3.05,8.65,0.55,0.2,1.35,2.65,1.0,1.08,81.89,260.49,1.04,0.16,3.1,0.68,0.64
2021-07-02,Semuto,nasa_power,5.09,2.11,3.84,8.71,21.61,73.32,88.75,1.92,0.26,48.84,3.08,10.27,0.03,0.2,1.87,2.65,1.0,1.32,81.55,259.16,1.04,0.16,3.4,0.68,0.55
2021-07-03,Semuto,nasa_power,6.05,2.38,4.8,8.66,21.42,73.12,88.7,1.84,0.22,49.02,3.05,9.49,0.46,0.2,1.8,2.65,1.0,0.99,81.52,259.86,1.04,0.16,2.99,0.68,0.65
2021-07-04,Semuto,nasa_power,5.4,2.23,4.36,8.73,21.74,69.42,88.71,2.74,0.23,54.34,3.11,8.89,0.09,0.2,2.69,2.64,1.0,1.19,81.86,258.68,1.04,0.16,3.5,0.67,0.58
2021-07-05,Semuto,nasa_power,5.72,2.28,4.27,8.52,21.48,69.51,88.7,2.57,0.29,43.18,2.71,9.65,0.07,0.2,2.5,2.64,0.99,1.13,82.59,258.13,1.04,0.15,3.34,0.67,0.61
2021-07-06,Semuto,nasa_power,4.33,2.54,1.49,8.49,20.84,71.31,88.67,2.99,0.7,88.7,2.7,8.77,0.02,0.2,2.94,2.64,0.99,0.99,82.68,261.76,1.04,0.15,3.02,0.66,0.46
2021-07-07,Semuto,nasa_power,4.75,2.77,1.78,8.61,20.97,71.08,88.69,2.34,0.73,78.89,2.97,6.94,0.08,0.19,2.27,2.63,0.99,0.74,82.14,262.14,1.04,0.14,2.42,0.66,0.51
2021-07-08,Semuto,nasa_power,2.27,1.39,0.55,8.62,20.4,73.24,88.86,1.64,0.5,97.88,3.55,8.44,1.15,0.19,1.34,2.63,0.98,0.61,80.36,259.79,1.05,0.15,2.59,0.67,0.24
2021-07-09,Semuto,nasa_power,4.43,2.25,2.09,8.59,20.49,77.19,88.81,2.1,0.45,83.9,3.36,7.84,1.01,0.19,2.07,2.63,0.98,0.59,81.38,258.01,1.04,0.16,2.58,0.67,0.47
2021-07-10,Semuto,nasa_power,3.87,2.37,1.47,8.54,21.09,73.2,88.71,2.62,0.37,91.05,3.2,8.68,0.27,0.19,2.56,2.63,0.98,0.85,82.21,260.46,1.04,0.16,2.85,0.66,0.41
2021-07-11,Semuto,nasa_power,3.82,2.36,1.15,8.49,21.5,69.54,88.74,2.91,0.45,95.86,3.0,7.95,0.11,0.19,2.8,2.62,0.97,0.91,82.21,257.68,1.04,0.15,3.03,0.66,0.41
2021-07-12,Semuto,nasa_power,3.49,2.19,0.68,8.53,21.02,71.16,88.79,2.52,0.65,95.92,3.06,8.14,0.24,0.19,2.46,2.62,0.97,0.75,82.28,259.9,1.04,0.15,2.69,0.66,0.37
2021-07-13,Semuto,nasa_power,3.96,2.31,1.16,8.63,21.42,72.71,88.77,1.66,0.56,96.34,3.37,9.43,0.27,0.19,1.63,2.62,0.96,0.71,81.37,260.42,1.04,0.15,2.51,0.66,0.42
2021-07-14,Semuto,nasa_power,4.56,2.62,2.26,8.74,21.59,75.02,88.7,1.7,0.5,92.92,3.65,9.31,0.54,0.19,1.65,2.61,0.96,0.67,79.88,259.04,1.04,0.16,2.56,0.66,0.48
2021-07-15,Semuto,nasa_power,4.26,2.46,1.42,8.71,21.65,74.79,88.65,2.83,0.42,94.87,3.61,7.6,1.5,0.19,2.64,2.61,0.96,0.71,80.69,257.37,1.04,0.16,3.03,0.66,0.45
2021-07-16,Semuto,nasa_power,3.58,2.34,0.63,8.58,21.51,72.93,88.68,3.33,0.25,88.66,3.3,8.5,1.54,0.19,3.15,2.61,0.95,0.78,81.54,260.08,1.04,0.16,3.1,0.66,0.38
2021-07-17,Semuto,nasa_power,6.02,2.24,4.94,8.45,20.85,69.95,88.71,3.24,0.18,63.16,2.94,9.1,0.0,0.19,3.13,2.6,0.95,0.8,82.46,264.24,1.04,0.17,2.76,0.65,0.64
2021-07-18,Semuto,nasa_power,4.44,2.43,2.05,8.34,21.02,67.53,88.7,3.3,0.35,92.59,2.61,9.33,0.0,0.19,3.24,2.6,0.95,0.78,82.31,258.39,1.04,0.15,2.78,0.65,0.47
2021-07-19,Semuto,nasa_power,5.7,2.26,4.26,8.35,21.28,64.53,88.76,2.82,0.41,65.69,2.63,8.34,0.01,0.19,2.76,2.6,0.94,0.71,81.99,258.72,1.04,0.15,2.67,0.64,0.6
2021-07-20,Semuto,nasa_power,4.86,2.05,3.21,8.36,21.48,65.75,88.83,2.32,0.37,80.55,2.79,9.68,0.0,0.19,2.23,2.6,0.94,0.73,82.59,258.45,1.04,0.15,2.63,0.64,0.51
2021-07-21,Semuto,nasa_power,5.43,2.16,3.83,8.43,21.55,70.25,88.94,2.55,0.41,66.51,2.74,10.69,0.0,0.18,2.35,2.6,0.94,0.69,82.85,255.12,1.04,0.15,2.52,0.64,0.57
2021-07-22,Semuto,nasa_power,5.89,2.48,4.28,8.27,21.24,70.25,88.88,2.91,0.31,38.51,2.18,11.1,0.0,0.18,2.82,2.59,0.94,0.72,82.5,258.27,1.04,0.16,2.6,0.63,0.62
2021-07-23,Semuto,nasa_power,6.31,2.22,5.67,8.34,21.34,66.24,88.78,2.52,0.21,30.63,2.59,13.65,0.0,0.18,2.26,2.59,0.93,0.73,78.05,261.51,1.04,0.17,2.74,0.63,0.66
2021-07-24,Semuto,nasa_power,4.55,2.32,2.57,8.43,21.87,68.02,88.76,3.35,0.37,61.62,2.96,9.29,0.0,0.18,3.29,2.59,0.93,0.65,80.52,260.68,1.04,0.16,2.47,0.62,0.48
2021-07-25,Semuto,nasa_power,6.02,2.5,4.51,8.25,21.07,65.8,88.74,3.48,0.43,49.16,2.57,8.77,0.01,0.18,3.39,2.58,0.93,0.61,82.63,261.41,1.04,0.14,2.44,0.62,0.63
2021-07-26,Semuto,nasa_power,5.58,2.57,3.63,8.12,20.96,66.68,88.74,3.56,0.26,71.46,2.5,8.63,0.0,0.18,3.49,2.58,0.93,0.57,82.46,261.97,1.04,0.16,2.33,0.62,0.58
2021-07-27,Semuto,nasa_power,4.65,2.35,2.64,8.36,21.01,67.23,88.71,2.83,0.36,60.4,2.83,9.45,0.0,0.18,2.8,2.58,0.92,0.57,81.95,261.65,1.04,0.15,2.3,0.61,0.49
2021-07-28,Semuto,nasa_power,4.39,2.76,1.27,8.48,21.4,68.4,88.65,2.33,0.58,84.71,3.02,10.31,0.01,0.18,2.28,2.57,0.92,0.57,81.57,258.22,1.04,0.16,2.21,0.61,0.46
2021-07-29,Semuto,nasa_power,4.35,2.41,1.92,8.73,22.02,67.23,88.7,2.61,0.43,88.9,3.28,9.85,0.23,0.18,2.58,2.57,0.92,0.55,82.08,255.95,1.04,0.15,2.4,0.61,0.45
2021-07-30,Semuto,nasa_power,5.57,2.59,4.3,8.58,21.89,66.92,88.75,3.4,0.26,87.0,3.02,9.01,0.14,0.18,3.28,2.57,0.92,0.56,82.72,258.47,1.04,0.17,2.41,0.6,0.58
2021-07-31,Semuto,nasa_power,5.9,2.76,4.87,8.22,21.74,63.91,88.82,3.65,0.15,94.63,2.49,7.49,0.03,0.18,3.45,2.57,0.91,0.55,83.04,259.39,1.04,0.16,2.37,0.6,0.61
2021-08-01,Semuto,nasa_power,5.62,2.7,3.79,8.38,21.4,66.76,88.84,3.11,0.24,76.41,2.68,8.5,0.09,0.18,2.89,2.56,0.91,0.5,81.14,258.65,1.04,0.15,2.17,0.6,0.58
2021-08-02,Semuto,nasa_power,3.77,1.99,1.84,8.48,21.07,72.06,88.87,1.96,0.28,72.93,3.01,7.39,0.28,0.18,1.8,2.56,0.91,0.33,79.26,260.32,1.04,0.15,1.67,0.6,0.39
2021-08-03,Semuto,nasa_power,5.96,2.0,5.4,8.69,22.82,64.05,88.86,1.33,0.24,46.39,3.09,10.78,0.1,0.18,1.29,2.56,0.9,0.57,80.64,260.96,1.04,0.15,2.37,0.6,0.62
2021-08-04,Semuto,nasa_power,5.88,2.08,5.14,8.84,23.42,64.82,88.89,1.43,0.16,53.02,3.07,10.36,0.2,0.18,0.96,2.55,0.9,0.54,80.27,262.67,1.04,0.16,2.39,0.59,0.61
2021-08-05,Semuto,nasa_power,5.07,3.23,1.8,8.79,23.29,67.86,88.86,1.94,0.18,83.16,3.08,9.87,0.74,0.18,1.83,2.55,0.9,0.45,79.42,262.08,1.04,0.16,2.49,0.59,0.52
2021-08-06,Semuto,nasa_power,4.78,2.61,1.78,8.73,23.49,66.38,88.74,2.0,0.2,69.23,2.98,10.67,0.56,0.18,1.88,2.55,0.89,0.49,79.25,258.9,1.03,0.15,2.44,0.59,0.49
2021-08-07,Semuto,nasa_power,5.95,2.35,4.73,8.65,23.47,66.89,88.7,1.89,0.21,33.46,3.0,9.88,0.44,0.17,1.81,2.55,0.89,0.49,79.34,262.62,1.03,0.15,2.38,0.59,0.61
2021-08-08,Semuto,nasa_power,5.21,2.86,3.24,8.58,23.87,65.13,88.75,1.43,0.38,81.69,2.49,10.49,1.13,0.17,1.12,2.55,0.89,0.42,78.82,264.59,1.03,0.15,2.5,0.59,0.53
2021-08-09,Semuto,nasa_power,4.33,2.78,0.93,8.64,21.5,80.97,88.78,1.95,0.41,96.2,3.42,7.05,6.25,0.17,-1.31,2.55,0.88,0.13,82.83,262.08,1.04,0.15,1.7,0.64,0.44
2021-08-10,Semuto,nasa_power,4.8,2.73,1.85,8.58,21.48,78.89,88.71,1.35,0.38,67.99,3.54,10.11,3.61,0.17,0.51,2.54,0.88,0.43,82.45,259.8,1.04,0.14,2.43,0.66,0.49
2021-08-11,Semuto,nasa_power,5.13,2.27,3.27,8.69,20.66,82.55,88.68,1.79,0.34,74.71,3.54,6.15,0.31,0.17,1.14,2.54,0.88,0.21,82.97,256.86,1.04,0.14,1.31,0.65,0.52
2021-08-12,Semuto,nasa_power,5.39,2.48,3.4,8.69,21.91,74.08,88.69,1.29,0.26,75.57,3.49,10.02,0.34,0.17,1.07,2.54,0.87,0.55,80.44,255.89,1.04,0.15,2.32,0.64,0.55
2021-08-13,Semuto,nasa_power,5.09,3.05,1.72,8.65,23.29,71.18,88.69,1.48,0.22,83.55,3.21,12.98,0.6,0.17,-0.47,2.54,0.87,0.7,77.65,260.59,1.03,0.15,2.87,0.64,0.52
2021-08-14,Semuto,nasa_power,4.25,2.42,1.73,8.63,20.73,83.34,88.7,1.66,0.33,94.55,3.18,5.3,3.02,0.17,0.79,2.54,0.86,0.19,80.1,258.5,1.04,0.15,1.63,0.65,0.43
2021-08-15,Semuto,nasa_power,4.62,2.6,1.83,8.58,21.52,72.14,88.68,2.49,0.32,83.61,3.21,8.44,0.36,0.17,2.34,2.54,0.86,0.62,80.95,257.1,1.04,0.14,2.63,0.64,0.47
2021-08-16,Semuto,nasa_power,5.74,2.33,4.3,8.56,22.48,67.22,88.7,1.9,0.28,55.48,3.22,10.07,0.25,0.17,1.76,2.54,0.86,0.57,79.41,260.85,1.04,0.15,2.56,0.63,0.58
2021-08-17,Semuto,nasa_power,5.66,2.35,4.13,8.65,22.31,68.98,88.74,1.88,0.23,52.22,3.15,8.97,0.14,0.17,1.6,2.54,0.86,0.51,81.38,260.68,1.04,0.15,2.36,0.63,0.57
2021-08-18,Semuto,nasa_power,5.62,2.53,3.82,8.7,22.46,71.24,88.62,1.97,0.19,60.62,3.02,10.11,0.61,0.17,1.82,2.54,0.86,0.44,79.97,264.79,1.04,0.15,2.43,0.63,0.57
2021-08-19,Semuto,nasa_power,5.21,2.04,3.63,8.7,23.07,68.9,88.47,1.92,0.19,56.45,2.88,12.29,0.23,0.17,1.74,2.53,0.86,0.6,80.55,262.56,1.03,0.15,2.71,0.62,0.52
2021-08-20,Semuto,nasa_power,5.06,2.39,2.75,8.65,22.72,72.15,88.47,1.96,0.24,76.03,3.07,10.66,0.6,0.17,1.72,2.54,0.86,0.41,77.98,262.74,1.03,0.15,2.14,0.62,0.51
2021-08-21,Semuto,nasa_power,5.44,2.72,2.71,8.74,23.23,67.9,88.54,1.66,0.22,85.33,3.13,10.07,0.27,0.17,0.82,2.53,0.86,0.52,78.33,262.15,1.03,0.15,2.45,0.61,0.55
2021-08-22,Semuto,nasa_power,4.12,2.0,2.01,8.61,22.92,68.1,88.54,1.64,0.18,89.73,3.1,9.21,0.51,0.17,1.5,2.54,0.86,0.43,80.53,260.29,1.03,0.15,2.31,0.61,0.41
2021-08-23,Semuto,nasa_power,6.72,1.77,6.67,8.63,23.43,64.07,88.49,1.53,0.09,32.24,3.17,11.84,0.17,0.17,1.13,2.54,0.86,0.52,78.9,260.72,1.03,0.17,2.57,0.6,0.67
2021-08-24,Semuto,nasa_power,4.85,2.26,2.86,8.52,22.93,66.64,88.53,1.16,0.09,63.48,3.08,8.72,0.18,0.17,0.91,2.54,0.86,0.35,80.11,258.85,1.03,0.15,1.78,0.59,0.48
2021-08-25,Semuto,nasa_power,6.41,2.14,5.5,8.5,23.72,62.56,88.47,1.91,0.11,60.3,2.7,11.0,0.16,0.17,1.52,2.54,0.86,0.43,80.34,258.21,1.03,0.14,2.31,0.58,0.64
2021-08-26,Semuto,nasa_power,6.62,1.84,6.4,8.65,24.2,60.44,88.47,1.52,0.1,38.96,2.91,11.6,0.1,0.17,1.41,2.54,0.87,0.45,79.34,259.04,1.03,0.14,2.34,0.57,0.66
2021-08-27,Semuto,nasa_power,6.11,2.32,4.96,8.52,23.65,60.33,88.55,2.08,0.12,46.6,2.54,12.48,0.1,0.17,1.89,2.54,0.87,0.4,80.19,260.02,1.03,0.14,2.18,0.57,0.61
2021-08-28,Semuto,nasa_power,6.57,2.16,6.04,8.24,24.06,53.34,88.5,2.54,0.16,35.09,2.04,12.4,0.01,0.17,2.48,2.54,0.87,0.43,80.34,261.05,1.03,0.14,2.36,0.56,0.65
2021-08-29,Semuto,nasa_power,6.32,2.68,4.5,8.36,24.95,52.44,88.36,2.13,0.22,82.06,2.12,12.25,0.0,0.17,1.66,2.55,0.87,0.38,80.57,258.46,1.03,0.14,2.19,0.55,0.63
2021-08-30,Semuto,nasa_power,6.06,2.51,3.99,8.61,23.75,67.79,88.39,1.96,0.33,59.15,2.52,13.29,0.16,0.17,0.27,2.55,0.87,0.31,80.24,255.7,1.03,0.14,1.84,0.54,0.6
2021-08-31,Semuto,nasa_power,5.01,2.75,2.12,8.82,23.67,68.89,88.41,1.66,0.39,72.13,3.14,11.38,1.59,0.17,0.51,2.55,0.87,0.24,79.16,262.11,1.03,0.14,1.9,0.55,0.5
2021-09-01,Semuto,nasa_power,3.61,2.61,0.36,8.9,21.42,80.47,88.49,1.03,0.41,97.51,3.57,4.61,0.66,0.17,-0.26,2.56,0.87,0.06,83.12,264.03,1.04,0.15,0.58,0.55,0.36
2021-09-02,Semuto,nasa_power,4.79,2.5,2.18,8.84,22.58,71.77,88.5,1.56,0.28,93.96,3.59,9.25,1.31,0.17,0.92,2.56,0.87,0.27,80.81,264.75,1.04,0.15,1.89,0.58,0.47
2021-09-03,Semuto,nasa_power,3.21,2.18,0.57,8.85,21.17,80.17,88.47,1.22,0.25,96.91,3.61,5.72,11.53,0.17,0.92,2.56,0.87,0.11,82.97,260.85,1.04,0.15,1.58,0.64,0.32
2021-09-04,Semuto,nasa_power,5.5,2.77,2.74,8.8,20.8,81.15,88.55,1.12,0.21,90.54,3.56,6.54,1.96,0.17,-0.02,2.57,0.87,0.24,80.08,264.67,1.04,0.15,1.71,0.65,0.54
2021-09-05,Semuto,nasa_power,5.51,2.78,4.33,8.77,22.4,72.06,88.6,1.0,0.29,93.44,3.38,10.91,2.53,0.17,0.7,2.57,0.87,0.55,79.11,265.13,1.04,0.14,2.67,0.65,0.54
2021-09-06,Semuto,nasa_power,5.75,3.02,2.66,8.64,22.83,73.16,88.61,1.51,0.34,76.9,3.29,9.93,4.88,0.17,-0.26,2.57,0.88,0.65,80.95,259.84,1.03,0.14,3.26,0.66,0.57
2021-09-07,Semuto,nasa_power,6.31,2.46,5.22,8.6,23.08,70.83,88.58,1.33,0.19,55.8,3.43,10.76,0.22,0.17,0.41,2.58,0.88,0.81,80.05,263.84,1.03,0.15,2.87,0.64,0.62
2021-09-08,Semuto,nasa_power,5.61,2.28,3.65,8.64,23.12,70.79,88.58,1.77,0.16,77.86,3.48,10.62,0.54,0.17,1.58,2.59,0.88,0.73,77.95,258.73,1.03,0.15,2.95,0.63,0.55
2021-09-09,Semuto,nasa_power,4.51,2.4,2.01,8.54,20.87,82.34,88.63,1.8,0.21,95.81,3.25,5.92,8.46,0.17,1.11,2.6,0.88,0.23,82.72,255.57,1.04,0.15,1.76,0.67,0.44
2021-09-10,Semuto,nasa_power,5.03,2.69,2.19,8.64,20.13,86.4,88.75,1.29,0.26,94.4,3.42,5.77,1.91,0.17,-0.22,2.6,0.88,0.23,82.85,255.5,1.05,0.15,1.46,0.66,0.49
2021-09-11,Semuto,nasa_power,4.93,2.2,2.61,8.7,21.63,75.66,88.68,1.78,0.21,88.8,3.56,10.0,0.98,0.17,1.23,2.61,0.88,0.8,76.09,260.4,1.04,0.15,3.03,0.65,0.48
2021-09-12,Semuto,nasa_power,5.5,2.25,3.86,8.66,22.15,71.64,88.65,2.02,0.22,66.21,3.33,8.88,0.43,0.17,1.62,2.61,0.88,0.81,79.65,261.18,1.04,0.15,2.85,0.65,0.54
2021-09-13,Semuto,nasa_power,5.53,2.43,3.41,8.56,21.84,74.01,88.62,1.62,0.16,77.73,2.95,9.59,3.77,0.17,1.31,2.62,0.88,0.74,81.65,258.7,1.04,0.15,3.02,0.66,0.54
2021-09-14,Semuto,nasa_power,5.82,2.66,3.21,8.63,23.49,65.37,88.57,1.43,0.14,73.22,3.0,11.73,0.6,0.17,1.23,2.63,0.88,0.99,80.39,257.26,1.03,0.15,3.47,0.64,0.57
2021-09-15,Semuto,nasa_power,6.83,2.42,5.44,8.69,24.39,63.52,88.56,0.96,0.15,63.55,3.31,10.66,1.38,0.17,0.13,2.64,0.88,0.87,78.95,259.43,1.03,0.15,3.29,0.64,0.67
2021-09-16,Semuto,nasa_power,4.44,2.49,1.49,8.68,24.1,67.18,88.51,1.06,0.29,93.62,3.48,9.43,4.63,0.17,0.42,2.64,0.89,0.74,79.7,259.07,1.03,0.15,3.5,0.65,0.43
2021-09-17,Semuto,nasa_power,5.33,2.9,2.26,8.72,23.2,74.99,88.46,1.4,0.33,95.9,3.55,9.09,5.76,0.17,0.58,2.65,0.89,0.6,80.64,257.16,1.03,0.15,2.97,0.66,0.52
2021-09-18,Semuto,nasa_power,2.39,1.71,0.22,8.66,21.0,82.55,88.61,2.01,0.3,98.65,3.53,5.43,7.6,0.18,-0.38,2.66,0.89,0.27,80.59,256.59,1.04,0.14,1.91,0.67,0.23
2021-09-19,Semuto,nasa_power,5.52,2.91,3.06,8.62,21.2,80.89,88.67,1.37,0.32,89.37,3.53,8.5,11.15,0.18,0.37,2.67,0.9,0.93,82.15,260.94,1.04,0.15,3.4,0.71,0.54
2021-09-20,Semuto,nasa_power,5.58,2.4,3.67,8.55,21.76,77.94,88.6,1.66,0.19,81.26,3.46,8.32,3.4,0.18,1.43,2.68,0.9,1.23,81.32,263.51,1.04,0.15,3.77,0.7,0.54
