datetime,site,location,estimator,ghi_est,ghi_ground,percentage_error,absolute_percentage_error,squared_error
2024-08-22,ghana,ghana_location1,nasa_power,5020.0,4670.644,7.48,7.48,122049.61
2024-08-22,ghana,ghana_location1,nasa_power,5020.0,3291.144,52.53,52.53,2988943.07
2024-08-23,ghana,ghana_location1,nasa_power,1960.0,2478.866,-20.93,20.93,269221.93
2024-08-23,ghana,ghana_location1,nasa_power,1960.0,1433.957,36.68,36.68,276721.24
2024-08-24,ghana,ghana_location1,nasa_power,4330.0,3680.82,17.64,17.64,421434.67
2024-08-24,ghana,ghana_location1,nasa_power,4330.0,2562.82,68.95,68.95,3122925.15
2024-08-25,ghana,ghana_location1,nasa_power,3480.0,2711.385,28.35,28.35,590769.02
2024-08-25,ghana,ghana_location1,nasa_power,3480.0,2390.835,45.56,45.56,1186280.4
2024-08-26,ghana,ghana_location1,nasa_power,4100.0,2659.035,54.19,54.19,2076380.13
2024-08-26,ghana,ghana_location1,nasa_power,4100.0,2172.375,88.73,88.73,3715738.14
2024-08-27,ghana,ghana_location1,nasa_power,3640.0,3598.261,1.16,1.16,1742.14
2024-08-27,ghana,ghana_location1,nasa_power,3640.0,2140.734,70.04,70.04,2247798.54
2024-08-28,ghana,ghana_location1,nasa_power,4310.0,3638.795,18.45,18.45,450516.15
2024-08-28,ghana,ghana_location1,nasa_power,4310.0,2889.167,49.18,49.18,2018766.41
2024-08-29,ghana,ghana_location1,nasa_power,4510.0,3825.737,17.89,17.89,468215.85
2024-08-29,ghana,ghana_location1,nasa_power,4510.0,3541.688,27.34,27.34,937628.13
2024-08-30,ghana,ghana_location1,nasa_power,4360.0,3161.315,37.92,37.92,1436845.73
2024-08-30,ghana,ghana_location1,nasa_power,4360.0,2771.045,57.34,57.34,2524777.99
2024-08-31,ghana,ghana_location1,nasa_power,4610.0,3506.925,31.45,31.45,1216774.46
2024-08-31,ghana,ghana_location1,nasa_power,4610.0,2768.861,66.49,66.49,3389792.82
2024-09-01,ghana,ghana_location1,nasa_power,4480.0,4629.627,-3.23,3.23,22388.24
2024-09-01,ghana,ghana_location1,nasa_power,4480.0,3726.613,20.22,20.22,567591.97
2024-09-02,ghana,ghana_location1,nasa_power,5090.0,5221.488,-2.52,2.52,17289.09
2024-09-02,ghana,ghana_location1,nasa_power,5090.0,4977.78,2.25,2.25,12593.33
2024-09-03,ghana,ghana_location1,nasa_power,6760.0,4687.555,44.21,44.21,4295028.28
2024-09-03,ghana,ghana_location1,nasa_power,6760.0,3911.9,72.81,72.81,8111673.61
2024-09-04,ghana,ghana_location1,nasa_power,6420.0,5879.189,9.2,9.2,292476.54
2024-09-04,ghana,ghana_location1,nasa_power,6420.0,5054.726,27.01,27.01,1863973.1
2024-09-05,ghana,ghana_location1,nasa_power,6350.0,5874.095,8.1,8.1,226485.57
2024-09-05,ghana,ghana_location1,nasa_power,6350.0,4929.567,28.81,28.81,2017629.91
2024-09-06,ghana,ghana_location1,nasa_power,5770.0,5640.737,2.29,2.29,16708.92
2024-09-06,ghana,ghana_location1,nasa_power,5770.0,5404.279,6.77,6.77,133751.85
2024-09-07,ghana,ghana_location1,nasa_power,3990.0,4559.564,-12.49,12.49,324403.15
2024-09-07,ghana,ghana_location1,nasa_power,3990.0,4375.332,-8.81,8.81,148480.75
2024-09-08,ghana,ghana_location1,nasa_power,5070.0,5579.71,-9.14,9.14,259804.28
2024-09-08,ghana,ghana_location1,nasa_power,5070.0,5056.706,0.26,0.26,176.73
2024-09-09,ghana,ghana_location1,nasa_power,5120.0,6169.954,-17.02,17.02,1102403.4
2024-09-09,ghana,ghana_location1,nasa_power,5120.0,5726.391,-10.59,10.59,367710.04
2024-09-10,ghana,ghana_location1,nasa_power,3270.0,4699.245,-30.41,30.41,2042741.27
2024-09-10,ghana,ghana_location1,nasa_power,3270.0,3387.544,-3.47,3.47,13816.59
2024-09-11,ghana,ghana_location1,nasa_power,4860.0,3967.591,22.49,22.49,796393.82
2024-09-11,ghana,ghana_location1,nasa_power,4860.0,2922.628,66.29,66.29,3753410.27
2024-09-12,ghana,ghana_location1,nasa_power,4070.000000000001,5181.577,-21.45,21.45,1235603.43
2024-09-12,ghana,ghana_location1,nasa_power,4070.000000000001,5074.181,-19.79,19.79,1008379.48
2024-09-13,ghana,ghana_location1,nasa_power,4290.0,4140.871,3.6,3.6,22239.46
2024-09-13,ghana,ghana_location1,nasa_power,4290.0,4255.439,0.81,0.81,1194.46
2024-09-14,ghana,ghana_location1,nasa_power,2840.0,3264.703,-13.01,13.01,180372.64
2024-09-14,ghana,ghana_location1,nasa_power,2840.0,2394.629,18.6,18.6,198355.33
2024-09-15,ghana,ghana_location1,nasa_power,5040.0,5165.987,-2.44,2.44,15872.72
2024-09-15,ghana,ghana_location1,nasa_power,5040.0,4716.559,6.86,6.86,104614.08
2024-09-16,ghana,ghana_location1,nasa_power,4090.0,4782.944,-14.49,14.49,480171.39
2024-09-16,ghana,ghana_location1,nasa_power,4090.0,4656.401,-12.16,12.16,320810.09
2024-09-17,ghana,ghana_location1,nasa_power,4550.0,4352.11,4.55,4.55,39160.45
2024-09-17,ghana,ghana_location1,nasa_power,4550.0,4026.973,12.99,12.99,273557.24
2024-09-18,ghana,ghana_location1,nasa_power,3710.0,4972.721,-25.39,25.39,1594464.32
2024-09-18,ghana,ghana_location1,nasa_power,3710.0,3808.535,-2.59,2.59,9709.15
2024-09-19,ghana,ghana_location1,nasa_power,5340.0,5836.826,-8.51,8.51,246836.07
2024-09-19,ghana,ghana_location1,nasa_power,5340.0,4960.686,7.65,7.65,143879.11
2024-09-20,ghana,ghana_location1,nasa_power,5700.0,5733.012,-0.58,0.58,1089.79
2024-09-20,ghana,ghana_location1,nasa_power,5700.0,5151.711,10.64,10.64,300620.83
2024-09-21,ghana,ghana_location1,nasa_power,5060.0,4731.829,6.94,6.94,107696.21
2024-09-21,ghana,ghana_location1,nasa_power,5060.0,4109.658,23.12,23.12,903149.92
2024-09-22,ghana,ghana_location1,nasa_power,4840.0,1947.121,148.57,148.57,8368748.91
2024-09-22,ghana,ghana_location1,nasa_power,4840.0,4466.528,8.36,8.36,139481.33
2024-09-23,ghana,ghana_location1,nasa_power,5210.0,5955.696,-12.52,12.52,556062.52
2024-09-23,ghana,ghana_location1,nasa_power,5210.0,5103.339,2.09,2.09,11376.57
2024-09-24,ghana,ghana_location1,nasa_power,5780.0,6512.758,-11.25,11.25,536934.29
2024-09-24,ghana,ghana_location1,nasa_power,5780.0,5531.997,4.48,4.48,61505.49
2024-09-25,ghana,ghana_location1,nasa_power,3040.0,2106.643,44.31,44.31,871155.29
2024-09-25,ghana,ghana_location1,nasa_power,3040.0,1691.533,79.72,79.72,1818363.25
2024-09-26,ghana,ghana_location1,nasa_power,4530.0,4491.233,0.86,0.86,1502.88
2024-09-26,ghana,ghana_location1,nasa_power,4530.0,4038.136,12.18,12.18,241930.19
2024-09-27,ghana,ghana_location1,nasa_power,5730.0,5202.998,10.13,10.13,277731.11
2024-09-27,ghana,ghana_location1,nasa_power,5730.0,5146.966,11.33,11.33,339928.65
2024-09-28,ghana,ghana_location1,nasa_power,4410.0,5350.119,-17.57,17.57,883823.73
2024-09-28,ghana,ghana_location1,nasa_power,4410.0,5135.712,-14.13,14.13,526657.91
2024-09-29,ghana,ghana_location1,nasa_power,4900.0,5588.817,-12.32,12.32,474468.86
2024-09-29,ghana,ghana_location1,nasa_power,4900.0,4884.746,0.31,0.31,232.68
2024-09-30,ghana,ghana_location1,nasa_power,5420.0,5061.258,7.09,7.09,128695.82
2024-09-30,ghana,ghana_location1,nasa_power,5420.0,4766.409,13.71,13.71,427181.2
2024-10-01,ghana,ghana_location1,nasa_power,4570.0,4495.59,1.66,1.66,5536.85
2024-10-01,ghana,ghana_location1,nasa_power,4570.0,4225.766,8.15,8.15,118497.05
2024-10-02,ghana,ghana_location1,nasa_power,5440.0,5397.714,0.78,0.78,1788.11
2024-10-02,ghana,ghana_location1,nasa_power,5440.0,5014.387,8.49,8.49,181146.43
2024-10-03,ghana,ghana_location1,nasa_power,5030.0,4358.187,15.41,15.41,451332.71
2024-10-03,ghana,ghana_location1,nasa_power,5030.0,4213.59,19.38,19.38,666525.29
2024-10-04,ghana,ghana_location1,nasa_power,4270.0,3755.987,13.69,13.69,264209.36
2024-10-04,ghana,ghana_location1,nasa_power,4270.0,3164.833,34.92,34.92,1221394.1
2024-10-05,ghana,ghana_location1,nasa_power,3810.0,3997.735,-4.7,4.7,35244.43
2024-10-05,ghana,ghana_location1,nasa_power,3810.0,3725.691,2.26,2.26,7108.01
2024-10-06,ghana,ghana_location1,nasa_power,4260.0,4936.106,-13.7,13.7,457119.32
2024-10-06,ghana,ghana_location1,nasa_power,4260.0,3939.869,8.13,8.13,102483.86
2024-10-07,ghana,ghana_location1,nasa_power,5430.0,5882.708,-7.7,7.7,204944.53
2024-10-07,ghana,ghana_location1,nasa_power,5430.0,5349.551,1.5,1.5,6472.04
2024-10-08,ghana,ghana_location1,nasa_power,4860.0,3755.745,29.4,29.4,1219379.11
2024-10-08,ghana,ghana_location1,nasa_power,4860.0,3187.814,52.46,52.46,2796206.02
2024-10-09,ghana,ghana_location1,nasa_power,4470.0,4850.045,-7.84,7.84,144434.2
2024-10-09,ghana,ghana_location1,nasa_power,4470.0,3985.523,12.16,12.16,234717.96
2024-10-10,ghana,ghana_location1,nasa_power,5910.0,5840.137,1.2,1.2,4880.84
2024-10-10,ghana,ghana_location1,nasa_power,5910.0,4852.156,21.8,21.8,1119033.93
2024-10-11,ghana,ghana_location1,nasa_power,3930.0,4036.775,-2.65,2.65,11400.9
2024-10-11,ghana,ghana_location1,nasa_power,3930.0,4833.377,-18.69,18.69,816090.0
2024-10-12,ghana,ghana_location1,nasa_power,4820.0,3801.274,26.8,26.8,1037802.66
2024-10-12,ghana,ghana_location1,nasa_power,4820.0,3577.87,34.72,34.72,1542886.94
2024-10-13,ghana,ghana_location1,nasa_power,3230.0,1533.482,110.63,110.63,2878173.32
2024-10-13,ghana,ghana_location1,nasa_power,3230.0,1665.716,93.91,93.91,2446984.43
2024-10-14,ghana,ghana_location1,nasa_power,5150.0,5588.487,-7.85,7.85,192270.85
2024-10-14,ghana,ghana_location1,nasa_power,5150.0,5257.347,-2.04,2.04,11523.38
2024-10-15,ghana,ghana_location1,nasa_power,5230.0,6391.582,-18.17,18.17,1349272.74
2024-10-15,ghana,ghana_location1,nasa_power,5230.0,5854.152,-10.66,10.66,389565.72
2024-10-16,ghana,ghana_location1,nasa_power,5660.0,6523.541,-13.24,13.24,745703.06
2024-10-16,ghana,ghana_location1,nasa_power,5660.0,5579.169,1.45,1.45,6533.65
2024-10-17,ghana,ghana_location1,nasa_power,1840.0,1708.925,7.67,7.67,17180.66
2024-10-17,ghana,ghana_location1,nasa_power,1840.0,1776.282,3.59,3.59,4059.98
2024-10-18,ghana,ghana_location1,nasa_power,5750.0,6141.301,-6.37,6.37,153116.47
2024-10-18,ghana,ghana_location1,nasa_power,5750.0,5300.088,8.49,8.49,202420.81
2024-10-19,ghana,ghana_location1,nasa_power,5150.0,5590.386,-7.88,7.88,193939.83
2024-10-19,ghana,ghana_location1,nasa_power,5150.0,5470.534,-5.86,5.86,102742.05
2024-10-20,ghana,ghana_location1,nasa_power,5460.0,5453.952,0.11,0.11,36.58
2024-10-20,ghana,ghana_location1,nasa_power,5460.0,4590.78,18.93,18.93,755543.41
2024-10-21,ghana,ghana_location1,nasa_power,5740.0,5418.861,5.93,5.93,103130.26
2024-10-21,ghana,ghana_location1,nasa_power,5740.0,4914.408,16.8,16.8,681602.15
2024-10-22,ghana,ghana_location1,nasa_power,3470.0,6145.837,-43.54,43.54,7160103.65
2024-10-22,ghana,ghana_location1,nasa_power,3470.0,5476.647,-36.64,36.64,4026632.18
2024-10-23,ghana,ghana_location1,nasa_power,5530.0,5229.945,5.74,5.74,90033.0
2024-10-23,ghana,ghana_location1,nasa_power,5530.0,4640.373,19.17,19.17,791436.2
2024-10-24,ghana,ghana_location1,nasa_power,5390.0,5803.662,-7.13,7.13,171116.25
2024-10-24,ghana,ghana_location1,nasa_power,5390.0,5457.114,-1.23,1.23,4504.29
2024-10-25,ghana,ghana_location1,nasa_power,5300.0,4461.43,18.8,18.8,703199.64
2024-10-26,ghana,ghana_location1,nasa_power,4910.0,4371.809,12.31,12.31,289649.55
2024-10-27,ghana,ghana_location1,nasa_power,4980.0,4480.255,11.15,11.15,249745.07
2024-10-28,ghana,ghana_location1,nasa_power,4330.0,5844.82,-25.92,25.92,2294679.63
2024-10-29,ghana,ghana_location1,nasa_power,3440.0,2995.323,14.85,14.85,197737.63
2024-10-30,ghana,ghana_location1,nasa_power,4980.0,5685.031,-12.4,12.4,497068.71
2024-10-31,ghana,ghana_location1,nasa_power,5480.0,5787.183,-5.31,5.31,94361.4
2024-11-01,ghana,ghana_location1,nasa_power,5810.0,5379.523,8.0,8.0,185310.45
2024-11-01,ghana,ghana_location1,nasa_power,5810.0,4991.312,16.4,16.4,670250.04
2024-11-02,ghana,ghana_location1,nasa_power,5480.0,6221.683,-11.92,11.92,550093.67
2024-11-02,ghana,ghana_location1,nasa_power,5480.0,5580.288,-1.8,1.8,10057.68
2024-11-03,ghana,ghana_location1,nasa_power,5290.0,5847.701,-9.54,9.54,311030.41
2024-11-03,ghana,ghana_location1,nasa_power,5290.0,4701.968,12.51,12.51,345781.63
2024-11-04,ghana,ghana_location1,nasa_power,5850.0,5398.824,8.36,8.36,203559.78
2024-11-04,ghana,ghana_location1,nasa_power,5850.0,3511.747,66.58,66.58,5467427.09
2024-11-05,ghana,ghana_location1,nasa_power,5670.0,5485.356,3.37,3.37,34093.41
2024-11-05,ghana,ghana_location1,nasa_power,5670.0,5251.589,7.97,7.97,175067.76
2024-11-06,ghana,ghana_location1,nasa_power,6050.0,5497.36,10.05,10.05,305410.97
2024-11-06,ghana,ghana_location1,nasa_power,6050.0,4538.465,33.3,33.3,2284738.06
2024-11-07,ghana,ghana_location1,nasa_power,5590.0,3998.472,39.8,39.8,2532961.37
2024-11-07,ghana,ghana_location1,nasa_power,5590.0,4104.646,36.19,36.19,2206276.51
2024-11-08,ghana,ghana_location1,nasa_power,5370.0,4407.135,21.85,21.85,927109.01
2024-11-08,ghana,ghana_location1,nasa_power,5370.0,4070.292,31.93,31.93,1689240.89
2024-11-09,ghana,ghana_location1,nasa_power,5520.0,5177.939,6.61,6.61,117005.73
2024-11-09,ghana,ghana_location1,nasa_power,5520.0,4922.468,12.14,12.14,357044.49
2024-11-10,ghana,ghana_location1,nasa_power,4640.0,4583.625,1.23,1.23,3178.14
2024-11-10,ghana,ghana_location1,nasa_power,4640.0,4891.526,-5.14,5.14,63265.33
2024-11-11,ghana,ghana_location1,nasa_power,4650.0,5792.971,-19.73,19.73,1306382.71
2024-11-11,ghana,ghana_location1,nasa_power,4650.0,5274.956,-11.85,11.85,390570.0
2024-11-12,ghana,ghana_location1,nasa_power,5190.0,5159.887,0.58,0.58,906.79
2024-11-12,ghana,ghana_location1,nasa_power,5190.0,4008.653,29.47,29.47,1395580.73
2024-11-13,ghana,ghana_location1,nasa_power,5490.0,4859.451,12.98,12.98,397592.04
2024-11-13,ghana,ghana_location1,nasa_power,5490.0,4677.045,17.38,17.38,660895.83
2024-11-14,ghana,ghana_location1,nasa_power,5470.0,5347.861,2.28,2.28,14917.94
2024-11-14,ghana,ghana_location1,nasa_power,5470.0,4944.466,10.63,10.63,276185.99
2024-11-15,ghana,ghana_location1,nasa_power,5070.0,1946.762,160.43,160.43,9754615.6
2024-11-15,ghana,ghana_location1,nasa_power,5070.0,3939.265,28.7,28.7,1278561.64
2024-11-16,ghana,ghana_location1,nasa_power,5420.0,3879.176,39.72,39.72,2374138.6
2024-11-17,ghana,ghana_location1,nasa_power,5690.0,4729.016,20.32,20.32,923490.25
2024-11-18,ghana,ghana_location1,nasa_power,5360.0,4315.722,24.2,24.2,1090516.54
2024-11-19,ghana,ghana_location1,nasa_power,5370.0,4253.076,26.26,26.26,1247519.22
2024-11-20,ghana,ghana_location1,nasa_power,5570.0,5277.139,5.55,5.55,85767.57
2024-11-21,ghana,ghana_location1,nasa_power,5800.0,3468.833,67.2,67.2,5434339.58
2024-11-21,ghana,ghana_location1,nasa_power,5800.0,4935.249,17.52,17.52,747794.29
2024-11-22,ghana,ghana_location1,nasa_power,5580.0,4938.181,13.0,13.0,411931.63
2024-11-22,ghana,ghana_location1,nasa_power,5580.0,4979.843,12.05,12.05,360188.42
2024-11-23,ghana,ghana_location1,nasa_power,5210.0,4656.106,11.9,11.9,306798.56
2024-11-23,ghana,ghana_location1,nasa_power,5210.0,3423.791,52.17,52.17,3190542.59
2024-11-24,ghana,ghana_location1,nasa_power,5500.0,5436.463,1.17,1.17,4036.95
2024-11-24,ghana,ghana_location1,nasa_power,5500.0,4799.612,14.59,14.59,490543.35
2024-11-25,ghana,ghana_location1,nasa_power,5540.0,5006.632,10.65,10.65,284481.42
2024-11-25,ghana,ghana_location1,nasa_power,5540.0,4592.995,20.62,20.62,896818.47
2020-01-31,ghana,ghana_location2,nasa_power,5400.0,5152.41666667,4.81,4.81,61297.51
2020-01-31,ghana,ghana_location2,nasa_power,5400.0,6453.1083549,-16.32,16.32,1109037.21
2020-02-01,ghana,ghana_location2,nasa_power,5600.0,4711.54166667,18.86,18.86,789358.21
2020-02-01,ghana,ghana_location2,nasa_power,5600.0,6603.56474786,-15.2,15.2,1007142.2
2020-02-02,ghana,ghana_location2,nasa_power,5810.0,5331.29166667,8.98,8.98,229161.67
2020-02-02,ghana,ghana_location2,nasa_power,5810.0,6696.66451433,-13.24,13.24,786173.96
2020-02-03,ghana,ghana_location2,nasa_power,6090.0,5200.04166667,17.11,17.11,792025.84
2020-02-04,ghana,ghana_location2,nasa_power,5890.0,4932.33333333,19.42,19.42,917125.44
2020-02-05,ghana,ghana_location2,nasa_power,5420.0,4399.08333333,23.21,23.21,1042270.84
2020-02-06,ghana,ghana_location2,nasa_power,5330.0,4800.25,11.04,11.04,280635.06
2020-02-07,ghana,ghana_location2,nasa_power,5490.0,5098.95833333,7.67,7.67,152913.59
2020-02-08,ghana,ghana_location2,nasa_power,5590.0,4868.79166667,14.81,14.81,520141.46
2020-02-09,ghana,ghana_location2,nasa_power,5740.0,4434.66666667,29.43,29.43,1703895.11
2020-02-10,ghana,ghana_location2,nasa_power,2640.0,1470.33333333,79.55,79.55,1368120.11
2020-02-11,ghana,ghana_location2,nasa_power,4880.0,4592.79166667,6.25,6.25,82488.63
2020-02-12,ghana,ghana_location2,nasa_power,4460.0,4127.83333333,8.05,8.05,110334.69
2020-02-13,ghana,ghana_location2,nasa_power,3940.0,3869.41666667,1.82,1.82,4982.01
2020-02-14,ghana,ghana_location2,nasa_power,4360.0,4061.625,7.35,7.35,89027.64
2020-02-15,ghana,ghana_location2,nasa_power,4700.0,3549.625,32.41,32.41,1323362.64
2020-02-16,ghana,ghana_location2,nasa_power,5230.0,4194.125,24.7,24.7,1073037.02
2020-02-17,ghana,ghana_location2,nasa_power,5020.0,3731.29166667,34.54,34.54,1660769.17
2020-02-18,ghana,ghana_location2,nasa_power,5060.0,4263.5,18.68,18.68,634412.25
2020-02-19,ghana,ghana_location2,nasa_power,5000.0,3265.83333333,53.1,53.1,3007334.03
2020-02-20,ghana,ghana_location2,nasa_power,5280.0,4840.16666667,9.09,9.09,193453.36
2020-02-21,ghana,ghana_location2,nasa_power,5110.0,4128.625,23.77,23.77,963096.89
2020-02-22,ghana,ghana_location2,nasa_power,4960.0,4178.20833333,18.71,18.71,611198.21
2020-02-23,ghana,ghana_location2,nasa_power,5250.0,5000.0,5.0,5.0,62500.0
2020-02-24,ghana,ghana_location2,nasa_power,5570.0,5111.41666667,8.97,8.97,210298.67
2020-02-25,ghana,ghana_location2,nasa_power,5160.0,3567.58333333,44.64,44.64,2535790.84
2020-02-26,ghana,ghana_location2,nasa_power,5270.0,5252.33333333,0.34,0.34,312.11
2020-02-27,ghana,ghana_location2,nasa_power,6050.0,4681.125,29.24,29.24,1873818.77
2020-02-28,ghana,ghana_location2,nasa_power,5730.0,2866.04166667,99.93,99.93,8202257.34
2020-02-29,ghana,ghana_location2,nasa_power,5540.0,5649.95833333,-1.95,1.95,12090.84
2020-03-01,ghana,ghana_location2,nasa_power,4770.0,5309.875,-10.17,10.17,291465.02
2020-03-02,ghana,ghana_location2,nasa_power,5120.0,4066.04166667,25.92,25.92,1110828.17
2020-03-03,ghana,ghana_location2,nasa_power,2190.0,2358.41666667,-7.14,7.14,28364.17
2020-03-04,ghana,ghana_location2,nasa_power,5910.0,6103.70833333,-3.17,3.17,37522.92
2020-03-05,ghana,ghana_location2,nasa_power,5660.0,5669.16666667,-0.16,0.16,84.03
2020-03-06,ghana,ghana_location2,nasa_power,5230.0,4842.33333333,8.01,8.01,150285.44
2020-03-07,ghana,ghana_location2,nasa_power,5690.0,6230.54166667,-8.68,8.68,292185.29
2020-03-08,ghana,ghana_location2,nasa_power,6450.0,6098.08333333,5.77,5.77,123845.34
2020-03-09,ghana,ghana_location2,nasa_power,6190.0,6145.125,0.73,0.73,2013.77
2020-03-10,ghana,ghana_location2,nasa_power,6060.0,7103.45833333,-14.69,14.69,1088805.29
2020-03-11,ghana,ghana_location2,nasa_power,6160.0,3306.70833333,86.29,86.29,8141273.34
2020-03-12,ghana,ghana_location2,nasa_power,6380.0,6522.125,-2.18,2.18,20199.52
2020-03-13,ghana,ghana_location2,nasa_power,5920.0,6052.5,-2.19,2.19,17556.25
2020-03-14,ghana,ghana_location2,nasa_power,4330.0,5056.5,-14.37,14.37,527802.25
2020-03-15,ghana,ghana_location2,nasa_power,6050.0,6570.625,-7.92,7.92,271050.39
2020-03-16,ghana,ghana_location2,nasa_power,5950.0,6346.20833333,-6.24,6.24,156981.04
2020-03-17,ghana,ghana_location2,nasa_power,5560.0,5727.16666667,-2.92,2.92,27944.69
2020-03-18,ghana,ghana_location2,nasa_power,5800.0,5720.25,1.39,1.39,6360.06
2020-03-19,ghana,ghana_location2,nasa_power,4900.0,4665.125,5.03,5.03,55166.27
2020-03-20,ghana,ghana_location2,nasa_power,5370.0,5795.125,-7.34,7.34,180731.27
2020-03-21,ghana,ghana_location2,nasa_power,5840.0,5720.16666667,2.09,2.09,14360.03
2020-03-22,ghana,ghana_location2,nasa_power,6400.0,5910.54166667,8.28,8.28,239569.46
2020-03-23,ghana,ghana_location2,nasa_power,2630.0,2214.91666667,18.74,18.74,172294.17
2020-03-24,ghana,ghana_location2,nasa_power,1390.0,1621.75,-14.29,14.29,53708.06
2020-03-25,ghana,ghana_location2,nasa_power,5140.0,4523.58333333,13.63,13.63,379969.51
2020-03-26,ghana,ghana_location2,nasa_power,6720.0,6699.41666667,0.31,0.31,423.67
2020-03-27,ghana,ghana_location2,nasa_power,5110.0,4711.875,8.45,8.45,158503.52
2020-03-28,ghana,ghana_location2,nasa_power,6730.0,6756.33333333,-0.39,0.39,693.44
2020-03-29,ghana,ghana_location2,nasa_power,6270.0,6473.0,-3.14,3.14,41209.0
2020-03-30,ghana,ghana_location2,nasa_power,6260.0,6436.625,-2.74,2.74,31196.39
2020-03-31,ghana,ghana_location2,nasa_power,5420.0,6177.41666667,-12.26,12.26,573680.01
2020-04-01,ghana,ghana_location2,nasa_power,2450.0,2578.08333333,-4.97,4.97,16405.34
2020-04-02,ghana,ghana_location2,nasa_power,5760.0,6520.04166667,-11.66,11.66,577663.34
2020-04-03,ghana,ghana_location2,nasa_power,5910.0,6126.45833333,-3.53,3.53,46854.21
2020-04-04,ghana,ghana_location2,nasa_power,2600.0,2655.45833333,-2.09,2.09,3075.63
