datetime,location,estimator_x,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_SW_DNI,CLRSKY_SFC_LW_DWN,T2M,RH2M,PS,WS2M,AOD_55_ADJ,CLOUD_AMT,PW,T2M_RANGE,PRECTOTCORR,Z0M,V2M,AIRMASS,DISPH,EVPTRNS,PBLTOP,TO3,RHOA,SRF_ALB_ADJ,EVLAND,GWETTOP,ALLSKY_KT,Observation period,ghi_extra_cams,ghi_clear_cams,bhi_clear_cams,dhi_clear_cams,dni_clear_cams,ghi_cams,bhi_cams,dhi_cams,dni_cams,Reliability,estimator_y,kt_cams,latitude,longitude,day_of_year,Month,altitude,dayofyear_sin,dayofyear_cos
2021-02-28,Gulu PTC,nasa_power,6.82,2.03,6.35,8.52,25.76,52.02,90.33,2.11,0.15,32.02,2.08,15.69,0.0,0.04,-1.06,2.56,0.2,0.78,78.26,256.75,1.04,0.14,3.18,0.43,0.66,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.382418900000001,7.5767202,5.884603,1.6921171,8.2829414,6.6850938,4.2182368,2.4668566999999997,6.316300299999999,0.9802,cams,0.882320268339855,2.789625,32.34651,59,2,1090.0,0.8498170915275278,0.5270777086423722
2021-02-28,Iganga G SS,nasa_power,7.34,1.99,7.46,8.53,23.74,63.88,88.49,1.62,0.11,16.7,2.28,12.92,0.01,0.05,0.84,2.5,0.26,2.33,79.41,258.44,1.03,0.16,6.38,0.7,0.7,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.481054700000001,7.558162599999999,5.6900352000000005,1.8681274000000003,7.788357899999999,6.665445300000001,4.1011782000000006,2.5642673,6.1373940000000005,0.9795,cams,0.8818869945983964,0.58487,33.4567,59,2,1118.0,0.8498170915275278,0.5270777086423722
2021-02-28,Jinja A,nasa_power,7.34,1.99,7.46,8.53,24.31,65.78,88.47,1.51,0.11,16.7,2.28,8.53,0.01,0.33,0.84,2.5,1.68,2.46,80.4,258.57,1.03,0.16,6.09,0.75,0.7,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.4865771,7.5109019,5.5951426,1.915759,7.647574700000001,5.6718945000000005,3.3182107000000003,2.3536840999999997,5.264748,0.9795,cams,0.7551549168815532,0.45047,33.19557,59,2,1174.0,0.8498170915275278,0.5270777086423722
2021-02-28,Kabale S,nasa_power,7.16,1.95,6.46,8.81,26.75,47.87,88.4,1.69,0.24,25.2,3.11,14.09,0.0,0.49,-0.63,2.69,2.51,0.1,72.89,259.52,1.02,0.12,1.09,0.44,0.69,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.4527549,6.955508300000002,4.414394000000001,2.5411145,5.8069902,6.4957764000000005,3.6751921000000003,2.8205842,4.8970712999999995,0.9799,cams,0.9339039103727328,1.2542,29.9919,59,2,1090.0,0.8498170915275278,0.5270777086423722
2021-02-28,Kabulasokea,nasa_power,6.97,2.4,6.46,8.56,22.9,72.91,87.96,1.74,0.13,30.18,2.45,10.92,0.08,0.05,0.8,2.53,0.26,2.05,80.73,259.28,1.02,0.14,5.24,0.62,0.67,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.4985479,7.3417295,5.1173003,2.2244294,6.9032793,7.3417295,5.1173003,2.2244294,6.9032793,0.9844,cams,1.0,0.15583,31.81268,59,2,1202.0,0.8498170915275278,0.5270777086423722
2021-02-28,Kalangala HQ,nasa_power,6.97,2.27,5.94,8.61,24.2,65.79,88.37,1.41,0.13,20.74,2.45,10.29,0.03,0.17,0.58,2.51,0.88,2.14,79.05,258.9,1.03,0.15,5.21,0.72,0.66,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.491862300000001,7.3557441,5.171328099999999,2.1844162999999996,7.0238911,7.129765099999998,4.6822412,2.4475237,6.409627,0.9844,cams,0.9692785669365521,0.32208,32.29123,59,2,1230.0,0.8498170915275278,0.5270777086423722
2021-02-28,Kalongo SS,nasa_power,7.28,1.85,7.34,8.48,25.27,60.32,89.01,1.49,0.13,25.82,2.12,14.82,0.0,0.07,0.31,2.53,0.33,1.36,73.24,258.65,1.03,0.15,4.03,0.49,0.7,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.45475,7.6129521,5.9135791,1.6993732,8.2189688,7.596357399999999,5.862667,1.7336904,8.1490005,0.9799,cams,0.9978202017059845,1.20684,32.73557,59,2,1062.0,0.8498170915275278,0.5270777086423722
2021-02-28,Kasese S,nasa_power,6.81,2.35,5.3,8.69,22.6,69.61,86.54,1.84,0.24,31.12,2.49,10.43,0.05,0.05,-0.78,2.59,0.28,2.09,76.91,259.65,1.01,0.13,5.55,0.7,0.65,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.4971846,7.0271562,4.4209487,2.6062075,5.7649531,6.9228286,4.2462163,2.6766123,5.472968799999999,0.9795,cams,0.9851536529101202,0.18919,30.10059,59,2,978.0,0.8498170915275278,0.5270777086423722
2021-02-28,Kazwama HC,nasa_power,7.28,1.85,7.34,8.48,27.36,50.83,89.29,2.08,0.13,25.82,2.12,12.3,0.0,0.04,-0.47,2.53,0.19,0.21,73.99,257.95,1.03,0.15,2.35,0.44,0.7,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.449356400000001,7.597780800000001,5.8878579,1.709923,8.1880376,7.5846025,5.8579375,1.7266649000000003,8.1442344,0.9795,cams,0.9982655066858469,1.332253,32.65002,59,2,1062.0,0.8498170915275278,0.5270777086423722
2021-02-28,Kibaale CAI,nasa_power,6.97,2.4,6.46,8.56,25.62,58.51,88.13,1.87,0.13,30.18,2.45,16.06,0.0,0.06,-0.39,2.53,0.29,0.4,71.63,259.13,1.02,0.14,2.96,0.56,0.67,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.473011699999999,7.3742383,5.2093306,2.1649077,7.0374414,6.613644,3.9178494,2.6957947,5.1186313,0.9795,cams,0.8968579168373226,0.77946,31.34539,59,2,1314.0,0.8498170915275278,0.5270777086423722
2021-02-28,Kibanda H,nasa_power,6.97,2.4,6.46,8.56,25.62,58.51,88.13,1.87,0.13,30.18,2.45,16.06,0.0,0.06,-0.39,2.53,0.29,0.4,71.63,259.13,1.02,0.14,2.96,0.56,0.67,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.469644500000001,7.3957241,5.2622495,2.1334746,7.1260342,6.4109561,3.7691819000000004,2.6417742,4.860313,0.9795,cams,0.8668463037987044,0.85967,31.36607,59,2,1286.0,0.8498170915275278,0.5270777086423722
2021-02-28,Kisasi PS,nasa_power,6.97,2.27,5.94,8.61,24.2,65.79,88.37,1.41,0.13,20.74,2.45,10.29,0.03,0.17,0.58,2.51,0.88,2.14,79.05,258.9,1.03,0.15,5.21,0.72,0.66,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.489609399999999,7.404164999999999,5.2789966,2.1251682,7.2113911,6.3488793999999995,3.1946853,3.1541941000000002,4.765525899999999,0.9795,cams,0.8574740568315267,0.376389,32.59785,59,2,1174.0,0.8498170915275278,0.5270777086423722
2021-02-28,Kitgum Met,nasa_power,6.56,2.05,6.07,8.71,24.03,59.86,89.2,2.13,0.15,27.83,2.2,12.83,0.0,0.03,-1.45,2.59,0.16,1.03,79.79,255.19,1.03,0.13,4.57,0.54,0.63,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.358043,7.605068799999999,6.022478,1.5825906999999997,8.3328398,6.8890918,4.5399478,2.3491438,6.5473647,0.9802,cams,0.9058552895668743,3.28747,32.88681,59,2,950.0,0.8498170915275278,0.5270777086423722
2021-02-28,Koboko HQ,nasa_power,7.27,1.81,7.31,9.04,26.77,45.04,90.88,2.38,0.2,31.29,2.72,15.24,0.0,0.04,-1.89,2.67,0.2,0.18,73.44,256.75,1.05,0.12,2.18,0.4,0.7,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.3522148,7.5401655,5.6786714,1.8614943000000002,7.8759951,7.5401655,5.6786714,1.8614943000000002,7.8759951,0.9806,cams,1.0,3.40472,30.9596,59,2,1146.0,0.8498170915275278,0.5270777086423722
2021-02-28,Koome HQ,nasa_power,6.97,2.27,5.94,8.61,25.25,61.28,88.3,1.85,0.13,20.74,2.45,3.48,0.1,0.02,1.24,2.51,0.12,1.31,79.53,258.85,1.02,0.15,4.63,0.66,0.66,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.5015391,7.3802383,5.430043899999999,1.9501943000000002,7.358458000000001,7.2027734,5.0888945,2.1138789,6.9011729,0.9792,cams,0.9759540420259871,0.08057,32.73332,59,2,1146.0,0.8498170915275278,0.5270777086423722
2021-02-28,Kyambogo,nasa_power,6.97,2.27,5.94,8.61,24.2,65.79,88.37,1.41,0.13,20.74,2.45,10.29,0.03,0.17,0.58,2.51,0.88,2.14,79.05,258.9,1.03,0.15,5.21,0.72,0.66,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.4904727,7.4196382,5.307564500000001,2.1120740000000002,7.249816399999999,6.3059579999999995,3.1665105000000002,3.1394478,4.7197573,0.9795,cams,0.8499010099980346,0.355103,32.62917,59,2,1174.0,0.8498170915275278,0.5270777086423722
2021-02-28,Kyembogo A,nasa_power,6.81,2.35,5.3,8.69,22.8,70.09,86.55,1.51,0.24,31.12,2.49,12.05,0.02,0.06,-0.44,2.59,0.31,2.23,71.48,259.17,1.01,0.13,5.61,0.68,0.65,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.476612300000001,7.393670899999999,5.1926445,2.2010261,6.9603247,7.3062783,5.0058105,2.3004678,6.6916245,0.9795,cams,0.9881800798031193,0.69355,30.33222,59,2,1538.0,0.8498170915275278,0.5270777086423722
2021-02-28,Kyenjojo H,nasa_power,6.81,2.35,5.3,8.69,22.8,70.09,86.55,1.51,0.24,31.12,2.49,12.05,0.02,0.06,-0.44,2.59,0.31,2.23,71.48,259.17,1.01,0.13,5.61,0.68,0.65,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.4797764,7.3368842999999995,5.0899375,2.2469465,6.803318799999999,6.741468799999999,4.0989922,2.6424768,5.5286859999999995,0.9795,cams,0.9188462737513796,0.61717,30.63842,59,2,1342.0,0.8498170915275278,0.5270777086423722
2021-02-28,Lira M,nasa_power,6.82,2.03,6.35,8.52,25.2,51.24,89.21,2.24,0.15,32.02,2.08,16.28,0.0,0.04,-1.25,2.56,0.19,0.83,76.75,256.63,1.03,0.14,3.1,0.41,0.66,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.4058213,7.729796900000001,6.238015599999999,1.4917815,8.807977500000002,6.635286600000001,4.0895022,2.5457847,6.066860800000001,0.9802,cams,0.8584037440880238,2.29519,32.92137,59,2,1118.0,0.8498170915275278,0.5270777086423722
2021-02-28,Lwebitakuli,nasa_power,6.97,2.4,6.46,8.56,23.18,68.29,87.06,1.7,0.13,30.18,2.45,14.26,0.01,0.06,0.12,2.53,0.3,1.7,72.14,259.15,1.02,0.14,4.58,0.56,0.67,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.4944805,7.341208000000001,5.1183267,2.2228816,6.8747603,7.0084902,4.60425,2.4042399999999997,6.0852334,0.9847,cams,0.9546780584339797,0.25623,31.3525,59,2,1202.0,0.8498170915275278,0.5270777086423722
2021-02-28,Makerere S,nasa_power,6.97,2.27,5.94,8.61,24.2,65.79,88.37,1.41,0.13,20.74,2.45,10.29,0.03,0.17,0.58,2.51,0.88,2.14,79.05,258.9,1.03,0.15,5.21,0.72,0.66,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.4913418,7.4198076,5.311401399999999,2.1084062,7.2486577,6.607660599999999,3.8958467,2.711814,5.6140356,0.9795,cams,0.8905433882140015,0.333542,32.56863,59,2,1202.0,0.8498170915275278,0.5270777086423722
2021-02-28,Masindi HQ,nasa_power,7.21,1.82,7.04,8.96,27.08,50.83,89.11,2.08,0.13,20.29,2.43,16.78,0.0,0.05,-0.67,2.56,0.27,0.02,73.49,258.35,1.03,0.14,1.97,0.42,0.69,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.4337266,7.2747783,5.0998569,2.1749214,6.9862085,6.681181199999999,3.9552422000000003,2.725939,5.5654268,0.9851,cams,0.9184034103142358,1.68575,31.71826,59,2,1146.0,0.8498170915275278,0.5270777086423722
2021-02-28,Masindi Water,nasa_power,7.21,1.82,7.04,8.96,27.08,50.83,89.11,2.08,0.13,20.29,2.43,16.78,0.0,0.05,-0.67,2.56,0.27,0.02,73.49,258.35,1.03,0.14,1.97,0.42,0.69,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.4337529,7.2635605,5.074632800000001,2.1889277000000003,6.946703600000001,6.6710303,3.9367053000000007,2.7343249999999997,5.534661600000001,0.9851,cams,0.9184242769093752,1.685136,31.70617,59,2,1146.0,0.8498170915275278,0.5270777086423722
2021-02-28,Mateete SC,nasa_power,6.97,2.4,6.46,8.56,22.09,74.8,87.27,1.66,0.13,30.18,2.45,13.1,0.06,0.06,0.32,2.53,0.3,2.09,78.42,259.45,1.02,0.14,5.33,0.65,0.67,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.4950498,7.3668374000000005,5.1606665000000005,2.2061711,6.9591582,6.8367529000000005,4.3990308,2.4377219,5.6636191,0.9844,cams,0.928044495728927,0.2434,31.48119,59,2,1230.0,0.8498170915275278,0.5270777086423722
2021-02-28,Mbarara S,nasa_power,6.81,2.35,5.3,8.69,22.8,70.09,86.55,1.51,0.24,31.12,2.49,12.05,0.02,0.06,-0.44,2.59,0.31,2.23,71.48,259.17,1.01,0.13,5.61,0.68,0.65,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.480262699999999,7.2866957999999995,5.0023457,2.2843499,6.670866699999999,6.6244902,3.8704525999999997,2.7540376,5.2174878,0.9795,cams,0.9091212782616781,0.60528,30.67316,59,2,1314.0,0.8498170915275278,0.5270777086423722
2021-02-28,Mengo SS,nasa_power,6.97,2.27,5.94,8.61,24.2,65.79,88.37,1.41,0.13,20.74,2.45,10.29,0.03,0.17,0.58,2.51,0.88,2.14,79.05,258.9,1.03,0.15,5.21,0.72,0.66,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.491951199999999,7.4198652,5.3117554,2.1081095999999997,7.245385700000001,6.9549526,4.3613579,2.5935949999999997,6.1824712,0.9795,cams,0.9373421770519497,0.319691,32.56168,59,2,1202.0,0.8498170915275278,0.5270777086423722
2021-02-28,Mityana SS,nasa_power,6.97,2.27,5.94,8.61,23.68,66.5,87.66,1.76,0.13,20.74,2.45,14.3,0.03,0.06,0.41,2.51,0.31,1.08,74.43,259.07,1.02,0.15,3.77,0.61,0.66,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.4896182,7.3663315,5.1836801999999995,2.1826514,7.0378364,6.496602500000001,3.8254531,2.6711494,5.1904507,0.9844,cams,0.8819318679861204,0.377506,32.03904,59,2,1230.0,0.8498170915275278,0.5270777086423722
2021-02-28,Mubende H,nasa_power,6.97,2.4,6.46,8.56,23.18,68.29,87.06,1.7,0.13,30.18,2.45,14.26,0.01,0.06,0.12,2.53,0.3,1.7,72.14,259.15,1.02,0.14,4.58,0.56,0.67,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.481997999999999,7.4089766,5.256069800000001,2.1529067,7.1039854,6.506627900000002,3.7783699000000004,2.7282577999999997,5.2825039,0.9847,cams,0.8782087258853,0.56302,31.39055,59,2,1286.0,0.8498170915275278,0.5270777086423722
2021-02-28,Nakabale,nasa_power,7.34,1.99,7.46,8.53,24.83,64.19,89.1,1.43,0.11,16.7,2.28,14.31,0.0,0.05,0.86,2.5,0.27,1.7,76.43,258.36,1.03,0.16,4.79,0.54,0.7,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.474125,7.546326200000001,5.6889492,1.857377,7.826135699999999,6.6772646,4.3658798999999995,2.3113848,6.3957554,0.9795,cams,0.8848364651928244,0.7517,33.26807,59,2,1090.0,0.8498170915275278,0.5270777086423722
2021-02-28,Nakaseke,nasa_power,6.97,2.27,5.94,8.61,25.27,60.32,89.01,1.49,0.13,20.74,2.45,14.82,0.0,0.07,0.31,2.51,0.33,1.36,73.24,258.65,1.03,0.15,4.03,0.49,0.66,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.4708564,7.371389199999999,5.2759731,2.0954162999999997,7.2736054999999995,6.356687,3.4061484,2.9505383000000003,4.9403115,0.9854,cams,0.8623458655527239,0.82875,32.24802,59,2,1090.0,0.8498170915275278,0.5270777086423722
2021-02-28,Nakivubo,nasa_power,6.97,2.27,5.94,8.61,24.2,65.79,88.37,1.41,0.13,20.74,2.45,10.29,0.03,0.17,0.58,2.51,0.88,2.14,79.05,258.9,1.03,0.15,5.21,0.72,0.66,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.492372999999999,7.3780034,5.232452100000001,2.1455513,7.121313,6.9154062000000005,4.294666,2.6207402,6.0728066,0.9795,cams,0.9373004897232767,0.308052,32.57536,59,2,1202.0,0.8498170915275278,0.5270777086423722
2021-02-28,Ndejje ss,nasa_power,6.97,2.27,5.94,8.61,24.2,65.79,88.37,1.41,0.13,20.74,2.45,10.29,0.03,0.17,0.58,2.51,0.88,2.14,79.05,258.9,1.03,0.15,5.21,0.72,0.66,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.4800547,7.4232075,5.3583086,2.0648991999999997,7.358987799999999,6.6806807,3.9437898000000007,2.7368906,5.4869390000000005,0.9795,cams,0.8999722424571858,0.6106,32.47527,59,2,1174.0,0.8498170915275278,0.5270777086423722
2021-02-28,Ngoma SS,nasa_power,7.28,1.85,7.34,8.48,25.85,55.91,88.6,1.91,0.13,25.82,2.12,15.45,0.0,0.06,-0.07,2.53,0.29,0.26,69.89,258.96,1.03,0.15,2.64,0.48,0.7,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.4556523,7.420688,5.4243388999999995,1.9963496,7.5271309,6.6244346,3.9963438000000004,2.6280911000000002,5.817394,0.9851,cams,0.8926981703044246,1.18624,32.02033,59,2,1062.0,0.8498170915275278,0.5270777086423722
2021-02-28,Ntusi H,nasa_power,6.97,2.4,6.46,8.56,22.09,74.8,87.27,1.66,0.13,30.18,2.45,13.1,0.06,0.06,0.32,2.53,0.3,2.09,78.42,259.45,1.02,0.14,5.33,0.65,0.67,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.5028418,7.3875752,5.1848667,2.2027085000000004,6.9560371,6.9178979,4.5747085,2.3431897,5.785599599999999,0.9792,cams,0.9364233476770565,0.048151,31.21594,59,2,1258.0,0.8498170915275278,0.5270777086423722
2021-02-28,Perfect IP,nasa_power,6.97,2.4,6.46,8.56,23.18,68.29,87.06,1.7,0.13,30.18,2.45,14.26,0.01,0.06,0.12,2.53,0.3,1.7,72.14,259.15,1.02,0.14,4.58,0.56,0.67,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.4748945,7.3197909999999995,5.111685499999999,2.2081057,6.8632808,6.715274900000001,4.1315742,2.5837008999999997,5.3148877,0.9792,cams,0.9174134753301018,0.735174,31.25067,59,2,1258.0,0.8498170915275278,0.5270777086423722
2021-02-28,Rakai HQ,nasa_power,6.97,2.4,6.46,8.56,23.18,68.29,87.06,1.7,0.13,30.18,2.45,14.26,0.01,0.06,0.12,2.53,0.3,1.7,72.14,259.15,1.02,0.14,4.58,0.56,0.67,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.476011699999999,7.455996600000001,5.3599878,2.0960088,7.2752261,6.472098099999999,3.8270073,2.6450907999999997,5.034395000000001,0.9847,cams,0.868039304095176,0.70757,31.40214,59,2,1342.0,0.8498170915275278,0.5270777086423722
2021-02-28,Sembabule,nasa_power,6.97,2.4,6.46,8.56,22.09,74.8,87.27,1.66,0.13,30.18,2.45,13.1,0.06,0.06,0.32,2.53,0.3,2.09,78.42,259.45,1.02,0.14,5.33,0.65,0.67,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.501217800000001,7.338061,5.088564900000001,2.2494958,6.8424229,6.9966626,4.5016143,2.4950483,6.0857715,0.9844,cams,0.9534756661194286,0.08901,31.45802,59,2,1202.0,0.8498170915275278,0.5270777086423722
2021-02-28,Semuto,nasa_power,6.97,2.27,5.94,8.61,24.2,65.79,88.37,1.41,0.13,20.74,2.45,10.29,0.03,0.17,0.58,2.51,0.88,2.14,79.05,258.9,1.03,0.15,5.21,0.72,0.66,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.479583,7.378875,5.2679927,2.1108821,7.2237368,6.4852251,3.5839814000000003,2.9012437,5.0920933,0.9799,cams,0.8788907658687808,0.6212,32.36956,59,2,1202.0,0.8498170915275278,0.5270777086423722
2021-02-28,Soroti Meta,nasa_power,7.26,1.97,7.28,8.35,26.58,49.78,89.08,1.2,0.11,16.3,1.89,15.8,0.0,0.04,0.06,2.53,0.21,1.11,73.81,257.55,1.03,0.15,3.65,0.42,0.7,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.4319199,7.7852456000000005,6.2753217999999995,1.5099238,8.8312832,6.2631245,3.8198729999999994,2.4432514999999997,6.1957451,0.9799,cams,0.8044864377817444,1.72469,33.622,59,2,1090.0,0.8498170915275278,0.5270777086423722
2021-02-28,Tororo HQa,nasa_power,7.68,1.68,8.04,7.76,22.57,61.65,86.73,1.53,0.11,20.89,1.61,15.84,0.0,0.11,-0.42,2.52,0.58,2.34,76.36,258.21,1.01,0.14,6.43,0.61,0.73,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.4763711,7.705646,5.9935679,1.7120785,8.281259799999999,7.705646,5.9935679,1.7120785,8.281259799999999,0.9795,cams,1.0,0.6978,34.17151,59,2,1230.0,0.8498170915275278,0.5270777086423722
2021-02-28,Wadelai M,nasa_power,7.38,1.74,7.21,9.03,28.0,42.19,90.58,2.4,0.15,22.3,2.5,15.89,0.0,0.06,-1.89,2.59,0.31,0.28,72.62,258.47,1.04,0.13,1.5,0.35,0.71,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.385504899999999,7.2988779,5.2744536,2.0244244,7.2436201,7.2732314,5.231541,2.0416908000000005,7.1648213,0.9802,cams,0.9964862407137952,2.72595,31.39115,59,2,642.0,0.8498170915275278,0.5270777086423722
2021-02-28,Wanyange GS,nasa_power,7.34,1.99,7.46,8.53,24.31,65.78,88.47,1.51,0.11,16.7,2.28,8.53,0.01,0.33,0.84,2.5,1.68,2.46,80.4,258.57,1.03,0.16,6.09,0.75,0.7,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.4852783,7.5917275,5.757758300000001,1.8339692,7.899577600000001,6.235232900000001,3.6764531000000007,2.5587798,5.7373647,0.9792,cams,0.8213193769138842,0.483497,33.24372,59,2,1174.0,0.8498170915275278,0.5270777086423722
2021-02-28,Yumbe HQ,nasa_power,7.36,1.36,8.07,9.15,26.77,45.04,90.88,2.38,0.15,12.72,2.66,15.24,0.0,0.04,-1.89,2.62,0.2,0.18,73.44,256.75,1.05,0.13,2.18,0.4,0.71,2021-02-28T00:00:00.0/2021-03-01T00:00:00.0,10.3497646,7.3419316,5.3275991000000005,2.0143323,7.3288725999999995,7.3419316,5.3275991000000005,2.0143323,7.3288725999999995,0.9806,cams,1.0,3.4535,31.25125,59,2,894.0,0.8498170915275278,0.5270777086423722
2021-03-01,Aii-vu,nasa_power,7.44,1.43,8.11,9.22,28.77,41.75,91.35,2.26,0.17,14.22,2.69,16.24,0.0,0.04,-0.96,2.61,0.22,0.15,76.93,258.09,1.05,0.13,2.08,0.36,0.72,2021-03-01T00:00:00.0/2021-03-02T00:00:00.0,10.3747344,7.457818800000001,5.5154829,1.9423361,7.613639600000001,7.457818800000001,5.5154829,1.9423361,7.613639600000001,0.9698,cams,1.0,3.159782,31.01098,60,3,950.0,0.8587639582758029,0.5123714121284237
2021-03-01,Arua Ad,nasa_power,7.31,1.78,7.55,9.08,24.54,57.45,88.18,2.16,0.17,22.93,2.7,14.12,0.0,0.05,-0.84,2.67,0.26,1.74,74.0,257.57,1.02,0.13,5.29,0.61,0.71,2021-03-01T00:00:00.0/2021-03-02T00:00:00.0,10.3800684,7.5357495,5.6574004,1.8783489999999996,7.8177471,7.5191807,5.62654,1.8926404,7.7327837,0.9698,cams,0.9978013069569258,3.04679,30.9135,60,3,1202.0,0.8587639582758029,0.5123714121284237
2021-03-01,Bugema U,nasa_power,6.33,2.36,4.77,8.75,24.03,70.05,88.37,1.64,0.13,54.19,2.72,8.56,0.22,0.17,0.82,2.5,0.88,1.74,81.42,259.39,1.03,0.15,4.52,0.71,0.6,2021-03-01T00:00:00.0/2021-03-02T00:00:00.0,10.4869961,7.5332559,5.7587642,1.7744921,7.855344199999999,6.2513706,3.2491840999999995,3.0021868,4.8127432,0.9691,cams,0.8298364854431668,0.5715,32.64165,60,3,1146.0,0.8587639582758029,0.5123714121284237
2021-03-01,Bukalasa AC,nasa_power,6.33,2.36,4.77,8.75,24.03,70.05,88.37,1.64,0.13,54.19,2.72,8.56,0.22,0.17,0.82,2.5,0.88,1.74,81.42,259.39,1.03,0.15,4.52,0.71,0.6,2021-03-01T00:00:00.0/2021-03-02T00:00:00.0,10.4814277,7.5227876,5.732423799999999,1.7903638999999998,7.8418613,5.7513843,2.6521333,3.099251,4.0715374,0.9691,cams,0.7645283378730512,0.712526,32.51243,60,3,1146.0,0.8587639582758029,0.5123714121284237
2021-03-01,Bukasa SS,nasa_power,6.33,2.36,4.77,8.75,24.03,70.05,88.37,1.64,0.13,54.19,2.72,8.56,0.22,0.17,0.82,2.5,0.88,1.74,81.42,259.39,1.03,0.15,4.52,0.71,0.6,2021-03-01T00:00:00.0/2021-03-02T00:00:00.0,10.491631799999999,7.5354760999999995,5.775728,1.7597483,7.8692524,7.0272109,4.713104,2.3141069,6.0983301,0.9691,cams,0.9325503533877575,0.45427,32.49455,60,3,1174.0,0.8587639582758029,0.5123714121284237
2021-03-01,Bulindi,nasa_power,6.91,1.95,6.03,9.12,28.99,45.7,89.84,2.94,0.13,42.17,2.72,11.7,0.0,0.05,-0.33,2.55,0.26,0.14,74.37,259.02,1.03,0.14,1.94,0.38,0.66,2021-03-01T00:00:00.0/2021-03-02T00:00:00.0,10.449174800000002,7.584145,5.8989785,1.6851666999999997,7.9425547,5.2459609,2.7913764999999997,2.4545847,3.9249487,0.9747,cams,0.6917010289228384,1.498891,31.49754,60,3,1174.0,0.8587639582758029,0.5123714121284237
2021-03-01,Busitema UN,nasa_power,7.31,1.82,7.03,7.98,24.29,65.58,88.97,1.46,0.15,41.1,1.9,13.55,0.0,0.05,0.98,2.52,0.27,2.37,80.64,259.51,1.03,0.14,6.29,0.6,0.7,2021-03-01T00:00:00.0/2021-03-02T00:00:00.0,10.4796426,7.725378399999999,6.1633452,1.5620333,8.4393408,7.670419899999999,6.0543066,1.6161134000000001,8.1157153,0.9691,cams,0.99288597953985,0.756919,34.04617,60,3,1146.0,0.8587639582758029,0.5123714121284237
2021-03-01,Busoga C,nasa_power,7.55,1.86,7.53,8.6,24.17,69.34,88.46,1.76,0.15,30.85,2.45,7.28,0.06,0.33,1.1,2.5,1.68,2.31,80.83,259.48,1.03,0.15,5.83,0.74,0.72,2021-03-01T00:00:00.0/2021-03-02T00:00:00.0,10.4898125,7.646179200000001,6.0241904,1.6219888999999998,8.256165000000001,7.5500225,5.8342656,1.715757,7.8143052,0.9691,cams,0.9874242157442503,0.499446,33.2634,60,3,1174.0,0.8587639582758029,0.5123714121284237
