air_temp,albedo,azimuth,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dewpoint_temp,dhi,dni,ghi,gti,precipitable_water,precipitation_rate,relative_humidity,surface_pressure,snow_depth,snow_water_equivalent,snow_soiling_rooftop,snow_soiling_ground,wind_direction_100m,wind_direction_10m,wind_speed_100m,wind_speed_10m,zenith,cape,snowfall_rate,wind_gust,period_end,period
30,0.31,-17,0,0,0,0,4,17.8,0,0,0,0,20.5,0,47.4,1031,0,0,0,0,66,45,2.2,1.1,142,0,0,2.3,2023-09-06T23:00:00+00:00,PT60M
30,0.31,-37,0,0,0,0,1.6,18.3,0,0,0,0,20.5,0,49.9,1030.6,0,0,0,0,78,66,2.4,1.3,136,0,0,2.1,2023-09-07T00:00:00+00:00,PT60M
30,0.31,-53,0,0,0,0,0.8,19.3,0,0,0,0,20.4,0,54.4,1030.3,0,0,0,0,90,83,2.4,1.2,127,0,0,2,2023-09-07T01:00:00+00:00,PT60M
29,0.31,-65,0,0,0,0,0,20,0,0,0,0,20.7,0,58.9,1030,0,0,0,0,104,99,2.2,1,115,0,0,2.1,2023-09-07T02:00:00+00:00,PT60M
29,0.31,-74,0,0,0,0,0,21,0,0,0,0,21.2,0,63.9,1029.8,0,0,0,0,117,117,2.1,0.8,103,0,0,2.1,2023-09-07T03:00:00+00:00,PT60M
28,0.31,-82,8,18,10,9,0.8,21.2,8,18,10,9,21.9,0,65.4,1029.9,0,0,0,0,124,126,2.1,0.7,91,1,0,2,2023-09-07T04:00:00+00:00,PT60M
29,0.31,-89,70,338,148,139,0,21.5,70,338,148,139,22.5,0,65.9,1030,0,0,0,0,124,127,1.9,0.5,78,4,0,2,2023-09-07T05:00:00+00:00,PT60M
29,0.31,-97,113,589,367,375,0,21.3,113,589,367,375,23.1,0,63.8,1030.2,0,0,0,0,125,114,1.4,0.2,65,4,0,2.3,2023-09-07T06:00:00+00:00,PT60M
30,0.31,-106,137,714,577,611,0,19.9,137,714,577,611,23.9,0,56.4,1030.5,0,0,0,0,119,90,0.7,0.2,52,0,0,2.7,2023-09-07T07:00:00+00:00,PT60M
31,0.31,-119,149,788,751,808,0,18.7,149,788,751,808,24.8,0,47,1030.6,0,0,0,0,87,77,0.6,0.4,40,0,0,3.2,2023-09-07T08:00:00+00:00,PT60M
33,0.31,-138,156,824,870,943,0,17.3,156,824,870,943,25.4,0,38.3,1030.5,0,0,0,0,69,65,1,0.8,30,0,0,3.7,2023-09-07T09:00:00+00:00,PT60M
35,0.31,-169,161,836,924,1005,0,15.8,161,836,924,1005,25.8,0,31.1,1030.1,0,0,0,0,65,63,1.3,1.2,24,0,0,4.3,2023-09-07T10:00:00+00:00,PT60M
37,0.31,156,165,824,908,987,0,14.4,165,824,908,987,26,0,25.6,1029.3,0,0,0,0,70,68,2,1.8,26,0,0,4.9,2023-09-07T11:00:00+00:00,PT60M
38,0.31,130,170,785,824,890,0,14,170,785,824,890,25.9,0,23.8,1028.5,0,0,0,0,75,74,2.7,2.3,33,0,0,5.3,2023-09-07T12:00:00+00:00,PT60M
39,0.31,114,186,677,669,713,0,14.4,186,677,669,713,25.7,0,23.8,1028,0,0,0,0,77,76,3.1,2.7,45,0,0,5.3,2023-09-07T13:00:00+00:00,PT60M
39,0.31,103,164,569,476,496,0,14.4,164,569,476,496,25.5,0,23.8,1027.5,0,0,0,0,76,74,3.3,2.9,57,0,0,5.2,2023-09-07T14:00:00+00:00,PT60M
39,0.31,94,119,391,259,258,0,13.7,119,391,259,258,25.5,0,22.3,1027.1,0,0,0,0,72,70,3.7,3.1,70,0,0,5,2023-09-07T15:00:00+00:00,PT60M
39,0.31,87,48,100,66,61,5.8,12.2,47,93,64,60,25.6,0,20,1026.9,0,0,0,0,66,64,4.4,3.1,83,0,0,4.4,2023-09-07T16:00:00+00:00,PT60M
38,0.31,79,0,0,0,0,18.6,12.1,0,0,0,0,25.8,0,21.3,1026.9,0,0,0,0,63,57,5.5,3.1,96,0,0,4.3,2023-09-07T17:00:00+00:00,PT60M
36,0.31,71,0,0,0,0,22,14.5,0,0,0,0,25.8,0,28.1,1027.5,0,0,0,0,66,58,6.2,3.3,108,0,0,5,2023-09-07T18:00:00+00:00,PT60M
34,0.31,61,0,0,0,0,13.8,16.4,0,0,0,0,25.4,0,34.5,1028.2,0,0,0,0,73,64,5.6,3,120,0,0,4.8,2023-09-07T19:00:00+00:00,PT60M
34,0.31,48,0,0,0,0,2.4,16.4,0,0,0,0,24.9,0,35.8,1028.4,0,0,0,0,80,67,4.1,2,131,0,0,3.5,2023-09-07T20:00:00+00:00,PT60M
34,0.31,30,0,0,0,0,0,16.6,0,0,0,0,24.3,0,36.5,1028.1,0,0,0,0,89,68,2.9,1.1,139,0,0,2.2,2023-09-07T21:00:00+00:00,PT60M
33,0.31,8,0,0,0,0,0,17.4,0,0,0,0,23.7,0,39.8,1028,0,0,0,0,112,134,2,0.3,143,0,0,1.8,2023-09-07T22:00:00+00:00,PT60M
32,0.31,-17,0,0,0,0,0,18.3,0,0,0,0,23.1,0,44.3,1027.6,0,0,0,0,141,218,1.7,0.6,142,0,0,2.1,2023-09-07T23:00:00+00:00,PT60M
32,0.31,-38,0,0,0,0,0,18.7,0,0,0,0,22.4,0,46.4,1027.3,0,0,0,0,154,214,1.7,0.7,136,0,0,2,2023-09-08T00:00:00+00:00,PT60M
31,0.31,-54,0,0,0,0,0,19.3,0,0,0,0,21.8,0,49,1027.2,0,0,0,0,163,201,1.8,0.9,127,0,0,2,2023-09-08T01:00:00+00:00,PT60M
31,0.31,-65,0,0,0,0,0,20.2,0,0,0,0,21.5,0,53.8,1027.1,0,0,0,0,164,189,2,1,116,0,0,2.1,2023-09-08T02:00:00+00:00,PT60M
30,0.31,-74,0,0,0,0,0,20.7,0,0,0,0,21.5,0,56.9,1027.1,0,0,0,0,162,188,2.2,1.1,103,0,0,2.2,2023-09-08T03:00:00+00:00,PT60M
30,0.31,-82,8,2,8,8,0.9,20.8,8,2,8,8,21.7,0,57.5,1027.3,0,0,0,0,168,204,2.1,1.2,91,0,0,2.1,2023-09-08T04:00:00+00:00,PT60M
30,0.31,-90,85,135,118,114,0,20.9,85,135,118,114,22.5,0,57.9,1027.6,0,0,0,0,201,236,1.8,1.4,78,0,0,2.1,2023-09-08T05:00:00+00:00,PT60M
31,0.31,-98,166,349,317,321,0,20.4,166,349,317,321,23.5,0,54.6,1028.1,0,0,0,0,252,261,2.1,1.7,65,0,0,2.6,2023-09-08T06:00:00+00:00,PT60M
31,0.31,-107,224,481,520,544,1.3,19,233,455,514,536,24.3,0,47.8,1028.3,0,0,0,0,276,278,2.8,2.2,52,0,0,4,2023-09-08T07:00:00+00:00,PT60M
33,0.31,-119,263,559,690,734,1.4,17.5,276,530,681,721,24.5,0,39.6,1028.5,0,0,0,0,286,288,3.2,2.8,40,0,0,5.6,2023-09-08T08:00:00+00:00,PT60M
35,0.31,-139,287,602,807,866,0,16.5,287,602,807,866,24.5,0,32.7,1028.5,0,0,0,0,293,295,3.7,3.2,30,0,0,6.6,2023-09-08T09:00:00+00:00,PT60M
37,0.31,-169,281,647,870,938,0,15.9,281,647,870,938,25.3,0,28.8,1028.3,0,0,0,0,301,303,4.1,3.5,24,0,0,7.2,2023-09-08T10:00:00+00:00,PT60M
38,0.31,156,278,640,854,920,0,15.6,278,640,854,920,26.3,0,26.6,1028,0,0,0,0,307,310,4.3,3.7,26,0,0,7.4,2023-09-08T11:00:00+00:00,PT60M
39,0.31,130,265,611,772,827,0,15.5,265,611,772,827,27,0,25.7,1027.4,0,0,0,0,310,312,4.3,3.7,34,0,0,7.4,2023-09-08T12:00:00+00:00,PT60M
39,0.31,114,232,567,634,673,0,15.8,232,567,634,673,28,0,25.8,1027,0,0,0,0,313,316,4.3,3.7,45,0,0,7.2,2023-09-08T13:00:00+00:00,PT60M
39,0.31,103,190,473,447,465,0,15.8,190,473,447,465,29.2,0,26.2,1026.8,0,0,0,0,315,317,4.3,3.6,57,0,0,6.9,2023-09-08T14:00:00+00:00,PT60M
38,0.31,94,128,314,239,238,0,15.4,128,314,239,238,30.2,0,25.7,1026.8,0,0,0,0,315,318,4.3,3.4,70,0,0,6.4,2023-09-08T15:00:00+00:00,PT60M
38,0.31,87,46,70,59,56,0,14.6,46,70,59,56,30.7,0,24.9,1026.9,0,0,0,0,317,321,4.4,3,83,0,0,5.7,2023-09-08T16:00:00+00:00,PT60M
37,0.31,79,0,0,0,0,0,15.1,0,0,0,0,31,0,27.9,1027.3,0,0,0,0,319,322,5.1,3,96,0,0,5.7,2023-09-08T17:00:00+00:00,PT60M
35,0.31,71,0,0,0,0,0,16.1,0,0,0,0,31.7,0,32.8,1028.1,0,0,0,0,326,326,6.5,3.9,109,0,0,6.9,2023-09-08T18:00:00+00:00,PT60M
34,0.31,61,0,0,0,0,0,17.4,0,0,0,0,33.4,0,37.7,1029,0,0,0,0,338,337,8,5,120,0,0,8.7,2023-09-08T19:00:00+00:00,PT60M
32,0.31,48,0,0,0,0,0,19.4,0,0,0,0,34.4,0,47.5,1029.9,0,0,0,0,347,346,8.5,5.5,131,0,0,9.7,2023-09-08T20:00:00+00:00,PT60M
30,0.31,31,0,0,0,0,0,21.2,0,0,0,0,33.7,0,58.2,1030.3,0,0,0,0,350,350,7.6,5,139,0,0,8.7,2023-09-08T21:00:00+00:00,PT60M
30,0.31,8,0,0,0,0,0,21.4,0,0,0,0,32.5,0,61.6,1030.6,0,0,0,0,349,351,5.9,3.7,144,0,0,6.9,2023-09-08T22:00:00+00:00,PT60M
29,0.31,-17,0,0,0,0,2.4,20.7,0,0,0,0,31.4,0,61.5,1030.7,0,0,0,0,350,353,4.1,2.4,142,0,0,5,2023-09-08T23:00:00+00:00,PT60M
28,0.31,-38,0,0,0,0,3.5,20.5,0,0,0,0,30.5,0,62.3,1030.7,0,0,0,0,351,353,3,1.6,136,0,0,3.6,2023-09-09T00:00:00+00:00,PT60M
29,0.31,-54,0,0,0,0,9.5,20.5,0,0,0,0,29.9,0,61.9,1030.5,0,0,0,0,352,350,2.1,1.1,127,0,0,2.8,2023-09-09T01:00:00+00:00,PT60M
29,0.31,-66,0,0,0,0,7.6,20.5,0,0,0,0,29.4,0,61.6,1030.2,0,0,0,0,352,344,1.5,0.7,116,0,0,2.3,2023-09-09T02:00:00+00:00,PT60M
28,0.31,-75,0,0,0,0,10.4,20.6,0,0,0,0,29,0,62.7,1030.4,0,0,0,0,349,328,1,0.5,104,0,0,2.1,2023-09-09T03:00:00+00:00,PT60M
28,0.31,-83,8,11,9,8,8.5,20.9,8,10,9,8,28.7,0,64.2,1030.5,0,0,0,0,349,311,0.8,0.5,91,0,0,2,2023-09-09T04:00:00+00:00,PT60M
28,0.31,-90,72,280,137,132,0,21,72,280,137,132,28.3,0,64.8,1030.8,0,0,0,0,350,307,0.6,0.5,78,0,0,2.2,2023-09-09T05:00:00+00:00,PT60M
29,0.31,-98,122,536,352,362,0,20.9,122,536,352,362,28,0,62.1,1031.1,0,0,0,0,343,320,0.5,0.5,65,0,0,2.5,2023-09-09T06:00:00+00:00,PT60M
30,0.31,-107,151,671,562,597,0,20.2,151,671,562,597,27.6,0,56.9,1031.3,0,0,0,0,345,343,0.8,0.7,52,0,0,3,2023-09-09T07:00:00+00:00,PT60M
31,0.31,-120,165,752,737,796,0,19.3,165,752,737,796,27.1,0,51.1,1031.3,0,0,0,0,352,352,1.6,1.4,40,0,0,3.8,2023-09-09T08:00:00+00:00,PT60M
32,0.31,-139,171,796,858,934,0,18.6,171,796,858,934,26.5,0,45.2,1031.1,0,0,0,0,354,355,2.7,2.4,30,0,0,5.2,2023-09-09T09:00:00+00:00,PT60M
33,0.31,-170,163,830,917,1002,0,17.4,163,830,917,1002,26.5,0,38.7,1030.8,0,0,0,0,354,356,3.6,3.2,25,0,0,6.6,2023-09-09T10:00:00+00:00,PT60M
35,0.31,156,165,822,901,985,0,16.4,165,822,901,985,26.7,0,34,1030.3,0,0,0,0,353,354,4,3.5,26,0,0,7.1,2023-09-09T11:00:00+00:00,PT60M
35,0.31,130,168,783,816,887,0,16.2,168,783,816,887,26.6,0,32.8,1029.8,0,0,0,0,351,353,4.4,3.9,34,0,0,7,2023-09-09T12:00:00+00:00,PT60M
35,0.31,114,184,675,660,708,0,16.1,184,675,660,708,26.8,0,32.2,1029.1,0,0,0,0,353,354,4.7,4.1,45,0,0,7,2023-09-09T13:00:00+00:00,PT60M
35,0.31,103,162,560,465,488,0,16.1,162,560,465,488,27.5,0,32.1,1028.8,0,0,0,0,357,357,5,4.2,57,0,0,6.7,2023-09-09T14:00:00+00:00,PT60M
35,0.31,95,116,385,249,251,0,16.2,116,385,249,251,28.8,0,32.5,1028.7,0,0,0,0,359,1,5,4.2,70,0,0,6.2,2023-09-09T15:00:00+00:00,PT60M
35,0.31,87,44,98,60,57,0.8,16.3,44,97,60,57,30.3,0,32.7,1028.9,0,0,0,0,6,8,5.1,3.8,83,0,0,5.6,2023-09-09T16:00:00+00:00,PT60M
34,0.31,80,0,0,0,0,1.7,17.3,0,0,0,0,32,0,36.8,1029.2,0,0,0,0,16,17,5.9,3.8,96,0,0,5.4,2023-09-09T17:00:00+00:00,PT60M
33,0.31,71,0,0,0,0,16.2,18.8,0,0,0,0,33.7,0,43.7,1029.9,0,0,0,0,24,22,7.4,4.8,109,0,0,6.4,2023-09-09T18:00:00+00:00,PT60M
32,0.31,61,0,0,0,0,9,19.6,0,0,0,0,34.5,0,48.1,1030.9,0,0,0,0,26,23,7.9,5.2,121,0,0,7.8,2023-09-09T19:00:00+00:00,PT60M
31,0.31,48,0,0,0,0,0,20,0,0,0,0,34.3,0,52.7,1031.5,0,0,0,0,22,19,6.5,4.3,131,0,0,7.3,2023-09-09T20:00:00+00:00,PT60M
30,0.31,31,0,0,0,0,0,20.5,0,0,0,0,33.2,0,57.3,1031.6,0,0,0,0,16,10,4.7,3.1,140,0,0,5.4,2023-09-09T21:00:00+00:00,PT60M
29,0.31,7,0,0,0,0,0,20.6,0,0,0,0,30.7,0,60.2,1031.5,0,0,0,0,12,358,3.2,2,144,0,0,4,2023-09-09T22:00:00+00:00,PT60M
29,0.31,-17,0,0,0,0,0,20.4,0,0,0,0,27.8,0,61.7,1031,0,0,0,0,13,350,2,1.1,143,0,0,2.9,2023-09-09T23:00:00+00:00,PT60M
29,0.31,-39,0,0,0,0,8.7,20.5,0,0,0,0,25.8,0,61.6,1030.5,0,0,0,0,31,354,1.2,0.5,137,0,0,2.2,2023-09-10T00:00:00+00:00,PT60M
29,0.31,-54,0,0,0,0,4.1,20.5,0,0,0,0,24.5,0,61.2,1030,0,0,0,0,86,180,0.7,0.2,127,0,0,1.9,2023-09-10T01:00:00+00:00,PT60M
28,0.31,-66,0,0,0,0,7.3,20.6,0,0,0,0,24.3,0,63.1,1029.5,0,0,0,0,153,203,0.7,0.6,116,0,0,2.1,2023-09-10T02:00:00+00:00,PT60M
28,0.31,-75,0,0,0,0,5.2,20.8,0,0,0,0,24.3,0,65.7,1029.3,0,0,0,0,204,234,0.9,0.9,104,0,0,2.3,2023-09-10T03:00:00+00:00,PT60M
28,0.31,-83,8,8,8,8,8.8,21.2,7,8,8,7,24.4,0,68.2,1029.2,0,0,0,0,242,258,1,0.9,91,0,0,2.4,2023-09-10T04:00:00+00:00,PT60M
28,0.31,-90,74,265,135,131,0,21.5,74,265,135,131,24.5,0,68,1029.4,0,0,0,0,273,281,1,0.8,78,0,0,2.6,2023-09-10T05:00:00+00:00,PT60M
29,0.31,-98,126,527,350,362,0,21.4,126,527,350,362,24.8,0,64.4,1029.7,0,0,0,0,311,317,1,0.8,65,0,0,3,2023-09-10T06:00:00+00:00,PT60M
29,0.31,-108,150,678,564,602,0,20.4,150,678,564,602,25,0,59.7,1029.8,0,0,0,0,349,354,1.2,1,52,0,0,3.4,2023-09-10T07:00:00+00:00,PT60M
31,0.31,-120,165,754,737,799,0,19.2,165,754,737,799,25.3,0,51.2,1029.8,0,0,0,0,0,4,1.6,1.4,41,0,0,4,2023-09-10T08:00:00+00:00,PT60M
32,0.31,-140,172,797,857,936,0,18.4,172,797,857,936,25.5,0,44.1,1029.5,0,0,0,0,354,357,2.1,1.9,31,0,0,4.7,2023-09-10T09:00:00+00:00,PT60M
33,0.31,-170,162,831,914,1002,0,17.3,162,831,914,1002,26.5,0,38.4,1029.1,0,0,0,0,352,356,3,2.7,25,0,0,5.8,2023-09-10T10:00:00+00:00,PT60M
35,0.31,156,158,830,899,985,0,16.2,158,830,899,985,27.6,0,33.2,1028.7,0,0,0,0,356,358,3.9,3.5,27,0,0,7.2,2023-09-10T11:00:00+00:00,PT60M
35,0.31,131,154,804,816,890,0,15.6,154,804,816,890,27.9,0,30.7,1028,0,0,0,0,357,359,4.6,4,35,0,0,8.2,2023-09-10T12:00:00+00:00,PT60M
36,0.31,115,154,731,667,720,0,15.2,154,731,667,720,28.4,0,29.4,1027.3,0,0,0,0,360,3,5.1,4.4,45,0,0,8.5,2023-09-10T13:00:00+00:00,PT60M
35,0.31,104,143,609,470,497,0,15.2,143,609,470,497,29.3,0,30.5,1027,0,0,0,0,4,6,5.4,4.6,58,0,0,8.6,2023-09-10T14:00:00+00:00,PT60M
35,0.31,95,109,410,249,252,0,15.6,109,410,249,252,30.4,0,32.2,1026.7,0,0,0,0,11,12,5.7,4.7,71,0,0,8.5,2023-09-10T15:00:00+00:00,PT60M
35,0.31,87,41,100,58,55,0,15.9,41,100,58,55,31.2,0,33,1026.8,0,0,0,0,22,23,6,4.4,84,0,0,7.8,2023-09-10T16:00:00+00:00,PT60M
34,0.31,80,0,0,0,0,0,16,0,0,0,0,31,0,34.6,1027,0,0,0,0,35,36,6.4,4.2,96,0,0,7.4,2023-09-10T17:00:00+00:00,PT60M
33,0.31,72,0,0,0,0,0,16.5,0,0,0,0,30,0,37.7,1027.4,0,0,0,0,44,45,6.4,3.9,109,0,0,7.2,2023-09-10T18:00:00+00:00,PT60M
32,0.31,62,0,0,0,0,0.8,17.4,0,0,0,0,28.8,0,42.3,1027.7,0,0,0,0,51,49,5.3,3,121,0,0,5.6,2023-09-10T19:00:00+00:00,PT60M
30,0.31,49,0,0,0,0,0,18.2,0,0,0,0,27.9,0,48.2,1027.8,0,0,0,0,57,51,3.8,2.1,132,0,0,3.6,2023-09-10T20:00:00+00:00,PT60M
30,0.31,31,0,0,0,0,0,18.7,0,0,0,0,27.4,0,52,1027.7,0,0,0,0,65,58,2.9,1.4,140,0,0,2.6,2023-09-10T21:00:00+00:00,PT60M
29,0.31,7,0,0,0,0,0,19,0,0,0,0,27.7,0,53.6,1027.1,0,0,0,0,86,85,2.3,1,144,0,0,2.2,2023-09-10T22:00:00+00:00,PT60M
29,0.31,-18,0,0,0,0,0,19.3,0,0,0,0,28.6,0,55.7,1026.4,0,0,0,0,119,138,2.1,0.8,143,0,0,1.9,2023-09-10T23:00:00+00:00,PT60M
29,0.31,-39,0,0,0,0,0,19.6,0,0,0,0,29.1,0,57.6,1025.9,0,0,0,0,150,177,2.3,1,137,0,0,2,2023-09-11T00:00:00+00:00,PT60M
29,0.31,-55,0,0,0,0,0,19.8,0,0,0,0,29.2,0,59.3,1025.9,0,0,0,0,165,176,2.7,1.2,127,0,0,2.4,2023-09-11T01:00:00+00:00,PT60M
28,0.31,-66,0,0,0,0,0,19.8,0,0,0,0,29.2,0,61.3,1026,0,0,0,0,163,156,3.3,1.6,116,3,0,2.8,2023-09-11T02:00:00+00:00,PT60M
27,0.31,-75,0,0,0,0,0,19.8,0,0,0,0,29,0,63.3,1025.9,0,0,0,0,155,143,4.1,2.1,104,10,0,3.4,2023-09-11T03:00:00+00:00,PT60M
27,0.31,-83,7,3,7,7,0,19.8,7,3,7,7,28.6,0,64.6,1025.8,0,0,0,0,149,140,4.8,2.6,91,12,0,4,2023-09-11T04:00:00+00:00,PT60M
28,0.31,-91,79,183,122,119,0,19.8,79,183,122,119,28.3,0,61.1,1025.9,0,0,0,0,148,141,5.1,2.7,78,12,0,4.4,2023-09-11T05:00:00+00:00,PT60M
29,0.31,-99,145,429,328,339,0,19.4,145,429,328,339,28.1,0,54.9,1026.1,0,0,0,0,149,146,4.8,3,65,8,0,5.1,2023-09-11T06:00:00+00:00,PT60M
30,0.31,-108,185,579,538,573,0,18.3,185,579,538,573,27.9,0,49.1,1026.2,0,0,0,0,151,150,4.7,3.8,53,3,0,6.7,2023-09-11T07:00:00+00:00,PT60M
32,0.31,-121,209,662,711,768,0,16.9,209,662,711,768,27.7,0,40.8,1026.1,0,0,0,0,152,151,5.2,4.4,41,0,0,8.2,2023-09-11T08:00:00+00:00,PT60M
34,0.31,-140,220,713,831,905,0,15.8,220,713,831,905,27.6,0,33.5,1025.9,0,0,0,0,155,153,5.3,4.5,31,0,0,8.8,2023-09-11T09:00:00+00:00,PT60M
36,0.31,-170,204,766,896,981,0,14.7,204,766,896,981,26.7,0,28.7,1025.5,0,0,0,0,158,157,4.6,4,25,0,0,8.6,2023-09-11T10:00:00+00:00,PT60M
37,0.31,156,212,749,879,961,0,14,212,749,879,961,25.6,0,25.7,1024.9,0,0,0,0,162,160,4,3.6,27,0,0,8.4,2023-09-11T11:00:00+00:00,PT60M
37,0.31,131,227,678,784,851,0,13.8,227,678,784,851,25.5,0,24.6,1024.2,0,0,0,0,163,160,3.9,3.5,35,0,0,8.6,2023-09-11T12:00:00+00:00,PT60M
37,0.31,115,261,485,601,639,0,13.8,261,485,601,639,25.5,0,24.7,1023.7,0,0,0,0,163,157,4,3.5,46,0,0,9,2023-09-11T13:00:00+00:00,PT60M
37,0.31,104,231,280,383,393,0,14.2,231,280,383,393,25.4,0,26,1023.3,0,0,0,0,165,159,4,3.4,58,0,0,8.8,2023-09-11T14:00:00+00:00,PT60M
36,0.31,95,141,76,168,166,0,14.6,141,76,168,166,25.2,0,27.7,1022.9,0,0,0,0,171,164,3.5,2.9,71,0,0,7.8,2023-09-11T15:00:00+00:00,PT60M
36,0.31,88,36,3,36,35,0,14.8,36,3,36,35,25.3,0,28.7,1022.7,0,0,0,0,185,178,2.9,1.9,84,0,0,6,2023-09-11T16:00:00+00:00,PT60M
34,0.31,80,0,0,0,0,0,15.2,0,0,0,0,25.5,0,32.2,1022.9,0,0,0,0,211,218,2.6,1.2,97,0,0,4.4,2023-09-11T17:00:00+00:00,PT60M
32,0.31,72,0,0,0,0,0,16,0,0,0,0,25.7,0,37.4,1023.6,0,0,0,0,238,247,3,1.6,109,0,0,3.7,2023-09-11T18:00:00+00:00,PT60M
32,0.31,62,0,0,0,0,0,16.1,0,0,0,0,25.9,0,39.6,1024.3,0,0,0,0,252,254,3.5,1.8,121,0,0,3.6,2023-09-11T19:00:00+00:00,PT60M
31,0.31,49,0,0,0,0,0,15.8,0,0,0,0,26.2,0,40.6,1024.8,0,0,0,0,254,250,3.6,1.8,132,0,0,3.4,2023-09-11T20:00:00+00:00,PT60M
30,0.31,31,0,0,0,0,0,15.6,0,0,0,0,26.6,0,41.5,1025.2,0,0,0,0,247,236,3.1,1.5,140,0,0,3.2,2023-09-11T21:00:00+00:00,PT60M
30,0.31,7,0,0,0,0,0,15,0,0,0,0,27.7,0,40.5,1025.4,0,0,0,0,232,215,2.7,1.4,145,0,0,3,2023-09-11T22:00:00+00:00,PT60M
29,0.31,-18,0,0,0,0,0,14.4,0,0,0,0,28.2,0,40.5,1025.6,0,0,0,0,219,200,2.6,1.4,144,0,0,3.1,2023-09-11T23:00:00+00:00,PT60M
29,0.31,-39,0,0,0,0,0,15,0,0,0,0,28.1,0,42.9,1025.6,0,0,0,0,212,194,2.7,1.4,137,0,0,3.2,2023-09-12T00:00:00+00:00,PT60M
29,0.31,-55,0,0,0,0,0,16.2,0,0,0,0,29.2,0,46.5,1025.6,0,0,0,0,212,194,2.9,1.4,128,0,0,3.2,2023-09-12T01:00:00+00:00,PT60M
28,0.31,-67,0,0,0,0,0,16.5,0,0,0,0,30.8,0,48.6,1025.7,0,0,0,0,215,198,3.1,1.5,116,0,0,3.2,2023-09-12T02:00:00+00:00,PT60M
28,0.31,-76,0,0,0,0,0,16.6,0,0,0,0,32.7,0,50.1,1025.8,0,0,0,0,213,197,3.1,1.6,104,0,0,3.2,2023-09-12T03:00:00+00:00,PT60M
28,0.31,-84,5,0,5,5,5.9,17.2,4,0,4,4,34.6,0,52.7,1026.2,0,0,0,0,203,185,3.3,1.8,91,0,0,3.1,2023-09-12T04:00:00+00:00,PT60M
28,0.31,-91,79,25,85,83,13.6,17.8,75,1,75,73,35.8,0,53.7,1026.7,0,0,0,0,189,173,3.6,2.1,78,0,0,3,2023-09-12T05:00:00+00:00,PT60M
29,0.31,-99,183,150,248,249,7.2,17.4,201,65,230,227,36,0,50.4,1027.3,0,0,0,0,184,176,4,2.8,65,0,0,3.9,2023-09-12T06:00:00+00:00,PT60M
29,0.31,-109,270,275,437,452,0.9,16.7,273,262,434,448,35.5,0,46.4,1027.8,0,0,0,0,194,191,4.6,3.7,53,0,0,6.2,2023-09-12T07:00:00+00:00,PT60M
30,0.31,-121,335,341,592,621,0,17,335,341,592,621,35,0,45.4,1027.9,0,0,0,0,206,204,5.7,4.6,41,0,0,8.4,2023-09-12T08:00:00+00:00,PT60M
31,0.31,-141,377,375,698,737,2.2,17.9,397,333,682,715,34.9,0,45.4,1028,0,0,0,0,213,212,6.6,5.3,31,0,0,9.4,2023-09-12T09:00:00+00:00,PT60M
32,0.31,-171,353,484,789,845,6.5,17.7,420,353,737,777,34.9,0,41.9,1027.5,0,0,0,0,216,215,7.1,5.7,26,0,0,10,2023-09-12T10:00:00+00:00,PT60M
33,0.31,156,364,445,759,810,24.7,17.2,487,96,574,573,35.3,0,38.3,1027,0,0,0,0,219,219,7.3,5.8,27,0,0,10,2023-09-12T11:00:00+00:00,PT60M
34,0.31,131,359,362,656,691,33.8,17.6,432,0,432,418,36.4,0,38.8,1026.7,0,0,0,0,229,229,7.3,5.7,35,0,0,9.6,2023-09-12T12:00:00+00:00,PT60M
33,0.31,115,321,250,496,513,31.2,18,339,0,339,328,38,0,40.4,1026.4,0,0,0,0,242,243,7.2,5.7,46,0,0,9.6,2023-09-12T13:00:00+00:00,PT60M
32,0.31,104,239,119,303,304,24.9,18.4,230,0,230,223,39.8,0,44.1,1026.5,0,0,0,0,257,260,7.1,5.5,58,1,0,9.6,2023-09-12T14:00:00+00:00,PT60M
31,0.31,96,126,26,135,132,39,18.8,82,0,82,79,41.3,0,47.3,1026.9,0,0,0,0,270,273,7,5.3,71,2,0,9,2023-09-12T15:00:00+00:00,PT60M
31,0.31,88,31,1,31,30,32.9,18.8,21,0,21,20,42.2,0,48,1027.3,0,0,0,0,278,282,6.2,4.5,84,8,0,7.3,2023-09-12T16:00:00+00:00,PT60M
31,0.31,81,0,0,0,0,35.2,18.8,0,0,0,0,42.6,0,49,1027.7,0,0,0,0,291,296,4.8,3.4,97,15,0,5,2023-09-12T17:00:00+00:00,PT60M
31,0.31,72,0,0,0,0,34.1,19,0,0,0,0,43,0,50.6,1028.4,0,0,0,0,310,318,3.7,2.5,110,10,0,3.2,2023-09-12T18:00:00+00:00,PT60M
31,0.31,62,0,0,0,0,36.2,19.1,0,0,0,0,43.4,0,50.8,1029,0,0,0,0,329,338,3.4,2.2,122,3,0,3.4,2023-09-12T19:00:00+00:00,PT60M
29,0.31,49,0,0,0,0,31.7,18.9,0,0,0,0,43.9,0,53.3,1029.5,0,0,0,0,337,344,3.6,2.2,132,6,0,4.4,2023-09-12T20:00:00+00:00,PT60M
28,0.31,31,0,0,0,0,33.5,18.8,0,0,0,0,44,0,57.1,1029.7,0,0,0,0,336,343,3.6,2.2,141,6,0,4.4,2023-09-12T21:00:00+00:00,PT60M
