MEASURE_DATE,MEASURE_VALUE,SITE_COUNTRY,SITE_LATITUDE,SITE_LONGITUDE
2021-01-11,0,Kenya,-0.270000,35.850000
2021-03-20,4972.3175,Kenya,-0.270000,35.850000
2021-02-04,0,Kenya,-0.400000,35.920000
2024-02-15,0,Kenya,-0.227185,35.884984
2021-05-08,5466.195,Kenya,-0.220000,35.860000
2022-01-03,8546.562225,Kenya,-0.469974,35.181874
2019-10-09,7281.843263,Kenya,0.610000,36.800000
2019-07-07,4375.5,Kenya,-0.469974,35.181874
2021-10-24,7460.025,Kenya,-1.232761,36.878509
2021-12-10,6477.8175,Kenya,0.610000,36.800000
2024-06-14,4094.0855,Kenya,-1.494448,37.057094
2023-10-03,6574.30816667,Kenya,0.610000,36.800000
2023-04-20,0,Kenya,0.610000,36.830000
2021-09-13,3492.525,Kenya,-1.232761,36.878509
2023-07-05,2931.311,Kenya,-0.982000,37.053900
2021-10-20,3079,Kenya,-1.232761,36.878509
2023-10-01,5574.494,Kenya,-0.982000,37.053900
2024-02-28,1324.47783333,Kenya,-1.451111,36.975687
2021-10-21,6369.039475,Kenya,-0.469974,35.181874
2024-01-03,5062.711,Kenya,-0.400000,35.920000
2022-09-22,0,Kenya,0.610000,36.830000
2024-03-04,5996.33,Kenya,-0.469974,35.181874
2023-09-04,5793.797,Kenya,-0.220000,35.860000
2024-07-06,3159.515,Kenya,-0.469974,35.181874
2021-08-23,7360.60166667,Kenya,-0.400000,35.920000
2023-09-13,0,Kenya,-1.451111,36.975687
2021-11-10,6685.499,Kenya,0.610000,36.800000
2022-05-29,6113.85166667,Kenya,-0.270000,35.850000
2020-10-07,21957.045,Kenya,0.610000,36.830000
2023-12-06,0,Kenya,-0.227185,35.884984
2023-06-22,4633.498,Kenya,-0.400000,35.920000
2021-12-02,2227.15,Kenya,-1.232761,36.878509
2024-02-23,6090.706,Kenya,-1.491302,37.052862
2021-07-13,4148.475,Kenya,-1.232761,36.878509
2024-05-21,5826.955,Kenya,-1.494448,37.057094
2021-05-22,6981.57666667,Kenya,-0.220000,35.860000
2024-06-12,5354.878,Kenya,-1.491302,37.052862
2024-01-12,4276.319,Kenya,-0.400000,35.920000
2023-06-01,6330.555,Kenya,-0.400000,35.920000
2017-12-18,0,Kenya,0.610000,36.830000
2023-12-14,0,Kenya,-1.494448,37.057094
2023-10-08,0,Kenya,-1.451111,36.975687
2020-07-31,5993.75766667,Kenya,0.610000,36.800000
2023-12-14,2683.519,Kenya,-0.469974,35.181874
2024-06-12,6412.198,Kenya,-0.220000,35.860000
2019-08-01,3343.5,Kenya,-0.469974,35.181874
2024-02-21,6030.209,Kenya,-0.224000,35.880000
2023-12-22,7220.2985,Kenya,0.610000,36.800000
2020-06-13,2845.325,Kenya,-1.232761,36.878509
2019-05-31,0,Kenya,0.610000,36.830000
2022-03-26,0,Kenya,0.610000,36.800000
2023-10-14,0,Kenya,-1.491302,37.052862
2024-01-07,5188.513,Kenya,-0.220000,35.860000
2021-11-13,6368.32583333,Kenya,-0.400000,35.920000
2023-06-17,5131.484,Kenya,-0.220000,35.860000
2023-09-29,0,Kenya,-0.224000,35.880000
2023-09-27,6811.5815,Kenya,0.610000,36.800000
2021-12-12,5754.3225,Kenya,-0.400000,35.920000
2022-01-03,2012.5525,Kenya,-0.220000,35.860000
2021-09-20,5162.95,Kenya,-1.232761,36.878509
2024-06-28,6080.161,Kenya,-0.220000,35.860000
2024-06-02,5056.118,Kenya,-1.451111,36.975687
2021-05-15,0,Kenya,0.610000,36.830000
2023-04-24,5059.536,Kenya,-0.220000,35.860000
2024-06-09,4358.913,Kenya,-0.400000,35.920000
2023-11-24,2631.25983333,Kenya,0.610000,36.800000
2024-06-07,4809.759,Kenya,-1.491302,37.052862
2023-11-11,0,Kenya,-1.491302,37.052862
2020-08-15,5968.46535,Kenya,-0.469974,35.181874
2023-07-28,1683.991,Kenya,-0.982000,37.053900
2022-09-25,6121.01933333,Kenya,-0.469974,35.181874
2019-04-28,0,Kenya,0.610000,36.830000
2021-01-10,2194.35583333,Kenya,-0.220000,35.860000
2023-10-13,0,Kenya,-0.224000,35.880000
2023-03-01,7589.47,Kenya,-0.220000,35.860000
2023-08-03,4203.651,Kenya,-0.469974,35.181874
2020-07-29,4609.93183333,Kenya,0.610000,36.800000
2022-03-22,6080.33333333,Kenya,-0.270000,35.850000
2023-07-22,4337.02966667,Kenya,0.610000,36.800000
2023-12-06,0,Kenya,-1.491302,37.052862
2021-06-11,14818.089,Kenya,0.610000,36.830000
2021-05-28,9069.22345,Kenya,-0.469974,35.181874
2020-08-14,8137.622,Kenya,0.610000,36.830000
2024-02-19,6592.834,Kenya,-1.491302,37.052862
2019-09-11,3833.925,Kenya,-1.232761,36.878509
2023-08-04,5309.57516667,Kenya,0.610000,36.800000
2021-07-07,5860.62166667,Kenya,-0.220000,35.860000
2023-12-30,4770.393,Kenya,-0.400000,35.920000
2021-09-25,3962.6,Kenya,-1.232761,36.878509
2024-01-05,4911.499,Kenya,-0.469974,35.181874
2022-05-20,0,Kenya,0.610000,36.830000
2023-04-27,4630.434,Kenya,-0.982000,37.053900
2024-05-28,24688.312,Kenya,-0.400000,35.920000
2023-04-18,4559.034,Kenya,-0.220000,35.860000
2023-09-30,0,Kenya,-0.224000,35.880000
2023-12-01,6829.798,Kenya,-0.220000,35.860000
2024-02-24,2416.952,Kenya,-0.400000,35.920000
2020-02-09,7150,Kenya,-1.232761,36.878509
2022-07-27,5635.4905,Kenya,-0.469974,35.181874
2018-05-19,0,Kenya,0.610000,36.830000
2019-03-25,0,Kenya,0.610000,36.830000
2023-09-25,5887.257,Kenya,-0.469974,35.181874
2019-04-04,0,Kenya,0.610000,36.830000
2019-11-30,4869.25,Kenya,-1.232761,36.878509
2023-01-08,5406.257,Kenya,-0.400000,35.920000
2021-04-25,4777.025,Kenya,-1.232761,36.878509
2024-06-16,4831.197,Kenya,-1.491302,37.052862
2023-08-17,4841.729,Kenya,-0.469974,35.181874
2020-02-08,7101.475,Kenya,-1.232761,36.878509
2024-06-23,0,Kenya,0.610000,36.800000
2022-10-15,6530.12583333,Kenya,-0.220000,35.860000
2019-11-02,6118.303,Kenya,-0.469974,35.181874
2021-02-11,4248.75083333,Kenya,-0.270000,35.850000
2019-11-03,7602.30286563,Kenya,0.610000,36.830000
2021-05-20,6825.34,Kenya,-0.220000,35.860000
2020-07-25,6475.801825,Kenya,-0.469974,35.181874
2024-02-26,6977.106,Kenya,-0.982000,37.053900
2021-01-01,3487.55535,Kenya,-0.469974,35.181874
2022-01-15,3699.31833333,Kenya,-0.270000,35.850000
2024-06-13,6095.805,Kenya,-0.469974,35.181874
2021-06-13,5083.547,Kenya,0.610000,36.800000
2020-07-09,6129.725775,Kenya,-0.469974,35.181874
2023-02-09,6749.108,Kenya,-0.220000,35.860000
2024-05-10,6504.79,Kenya,-0.224000,35.880000
2023-11-12,4785.394,Kenya,0.610000,36.830000
2023-08-30,5667.633,Kenya,-0.469974,35.181874
2022-02-20,7431.101275,Kenya,-0.469974,35.181874
2024-06-17,4969.18,Kenya,-0.400000,35.920000
2023-12-11,6301.27483333,Kenya,0.610000,36.800000
2020-01-22,0,Kenya,0.610000,36.830000
2021-04-26,6359.2125,Kenya,-0.270000,35.850000
2019-01-01,0,Kenya,0.610000,36.830000
2023-07-14,4998.728,Kenya,-0.220000,35.860000
2022-11-24,4189.79333333,Kenya,-0.270000,35.850000
2022-12-21,1482.01333333,Kenya,-0.400000,35.920000
2019-07-13,0,Kenya,0.610000,36.830000
2019-06-15,0,Kenya,0.610000,36.800000
2020-02-07,7592.7,Kenya,-1.232761,36.878509
2021-08-10,4722.6925,Kenya,-0.400000,35.920000
2022-01-22,16730.584,Kenya,0.610000,36.830000
2022-11-17,3589.22083333,Kenya,-0.220000,35.860000
2021-07-17,7166.209475,Kenya,-0.469974,35.181874
2022-01-18,0,Kenya,-0.400000,35.920000
2018-10-12,0,Kenya,0.610000,36.830000
2022-08-13,0,Kenya,0.610000,36.830000
2023-07-02,6221.565,Kenya,-0.220000,35.860000
2019-01-06,0,Kenya,0.610000,36.830000
2018-09-22,0,Kenya,0.610000,36.830000
2021-01-12,4110.325,Kenya,-1.232761,36.878509
2021-12-30,2780.93,Kenya,-0.400000,35.920000
2019-11-30,4680.014275,Kenya,-0.469974,35.181874
2021-01-27,6991.44166667,Kenya,-0.270000,35.850000
2024-01-27,7212.77516667,Kenya,-1.451111,36.975687
2021-11-29,5319.0605,Kenya,0.610000,36.800000
2023-12-25,0,Kenya,-0.227185,35.884984
2021-05-05,4177.7556,Kenya,-0.469974,35.181874
2023-07-30,4361.10133333,Kenya,0.610000,36.800000
2021-02-24,7448.00265,Kenya,-0.469974,35.181874
2019-11-11,5693.87302668,Kenya,0.610000,36.830000
2020-01-08,6079.55335,Kenya,-0.469974,35.181874
2021-08-21,4927.101,Kenya,0.610000,36.800000
2023-12-05,6546.992,Kenya,-0.982000,37.053900
2019-07-27,0,Kenya,0.610000,36.830000
2023-11-09,4944.13,Kenya,-0.400000,35.920000
2019-10-15,5346.9785,Kenya,-0.469974,35.181874
2023-11-10,3815.396,Kenya,-0.400000,35.920000
2021-10-18,7696.16633333,Kenya,0.610000,36.800000
2021-09-28,6304.5,Kenya,-1.232761,36.878509
2021-11-09,7483.5535,Kenya,0.610000,36.800000
2023-09-15,0,Kenya,-0.227185,35.884984
2023-12-26,5226.74616667,Kenya,0.610000,36.800000
2018-07-18,0,Kenya,0.610000,36.830000
2024-01-10,2686.479,Kenya,-1.451315,36.973008
2020-01-19,5941.95,Kenya,-1.232761,36.878509
2024-06-17,4405.89316667,Kenya,-1.451111,36.975687
2022-01-01,8603.3277,Kenya,-0.469974,35.181874
2022-07-02,5611.92833333,Kenya,-0.270000,35.850000
2022-11-21,6095.36190476,Kenya,-0.469974,35.181874
2023-10-07,0,Kenya,-0.224000,35.880000
2020-07-23,5800.017525,Kenya,-0.469974,35.181874
2020-12-16,7272.5,Kenya,-1.232761,36.878509
2024-05-10,5430.658,Kenya,-0.400000,35.920000
2024-03-02,6929.946,Kenya,-0.469974,35.181874
2023-10-06,7041.45066667,Kenya,0.610000,36.800000
2022-02-07,7255.874,Kenya,0.610000,36.800000
2024-01-20,3455.734,Kenya,-0.400000,35.920000
2024-01-17,2393.417,Kenya,-1.451315,36.973008
2022-12-06,5851.55333333,Kenya,-0.220000,35.860000
2022-11-20,4093.70583333,Kenya,-0.270000,35.850000
2024-02-16,6695.195,Kenya,-0.224000,35.880000
2021-04-16,5682.175,Kenya,-1.232761,36.878509
2023-11-27,6495.07916667,Kenya,0.610000,36.830000
2022-10-24,7535.11,Kenya,-0.220000,35.860000
2021-01-11,4122.35666667,Kenya,-0.220000,35.860000
2024-05-10,3724.085,Kenya,-1.491302,37.052862
2023-02-28,6342.257,Kenya,-0.400000,35.920000
2020-02-14,6549.1654,Kenya,-0.469974,35.181874
2022-12-05,5424.92166667,Kenya,-0.400000,35.920000
2024-03-02,6807.06133333,Kenya,-1.494448,37.057094
2024-05-12,8703.953,Kenya,-0.227185,35.884984
2023-12-22,6561.693,Kenya,-0.220000,35.860000
2022-03-15,968.87416667,Kenya,-0.270000,35.850000
2018-08-05,0,Kenya,0.610000,36.830000
2019-07-06,0,Kenya,0.610000,36.830000
2023-02-07,7362.517,Kenya,-0.220000,35.860000
2021-05-28,7010.17166667,Kenya,-0.270000,35.850000
2017-12-29,0,Kenya,0.610000,36.830000
2022-05-29,0,Kenya,0.610000,36.800000
2020-09-26,7000.077825,Kenya,-0.469974,35.181874
2022-10-07,0,Kenya,0.610000,36.830000
2023-10-28,0,Kenya,-1.494448,37.057094
2021-08-08,6620.24895,Kenya,-0.469974,35.181874
2024-02-01,6911.76816667,Kenya,-1.451111,36.975687
2023-11-24,2841.251,Kenya,-0.400000,35.920000
2020-02-03,7109.475,Kenya,-1.232761,36.878509
2023-09-24,6110.927,Kenya,-0.469974,35.181874
2022-05-01,0,Kenya,0.610000,36.800000
2021-06-17,4817.79915,Kenya,-0.469974,35.181874
2021-12-20,6013.087675,Kenya,-0.469974,35.181874
2023-01-15,0,Kenya,0.610000,36.830000
2022-10-28,6421.84083333,Kenya,-0.400000,35.920000
2023-12-31,0,Kenya,-1.491302,37.052862
2021-12-21,3587.55233333,Kenya,0.610000,36.800000
2021-07-22,5797.84916667,Kenya,-0.270000,35.850000
2024-07-04,4755.443,Kenya,-0.982000,37.053900
2021-02-07,4418.45,Kenya,-1.232761,36.878509
2019-11-20,8111.1593,Kenya,-0.469974,35.181874
2020-05-16,3189.875,Kenya,-1.232761,36.878509
2023-08-18,6111.237,Kenya,-0.220000,35.860000
2023-11-27,0,Kenya,-0.227185,35.884984
2021-09-18,10159.2,Kenya,0.610000,36.830000
2024-02-17,7340.982,Kenya,-1.491302,37.052862
2017-11-05,0,Kenya,0.610000,36.830000
2017-05-13,0,Kenya,0.610000,36.830000
2017-07-15,0,Kenya,0.610000,36.830000
2017-07-18,0,Kenya,0.610000,36.830000
2017-04-07,0,Kenya,0.610000,36.830000
2017-07-24,0,Kenya,0.610000,36.830000
2017-08-04,0,Kenya,0.610000,36.830000
2019-05-18,0,Kenya,0.610000,36.800000
2020-10-10,6500.84965,Kenya,-0.469974,35.181874
2024-01-18,5304.58983333,Kenya,0.610000,36.800000
2021-08-02,3552.787,Kenya,0.610000,36.800000
2020-02-23,4314.125,Kenya,-1.232761,36.878509
2023-08-29,6413.785,Kenya,-0.220000,35.860000
2024-01-22,0,Kenya,-1.494448,37.057094
2021-07-18,313.83666667,Kenya,-0.270000,35.850000
2024-05-08,2929.477,Kenya,-1.491302,37.052862
2023-12-14,5524,Kenya,-1.451111,36.975687
2023-10-28,6846.239,Kenya,-0.469974,35.181874
2023-01-19,9333.568,Kenya,-0.469974,35.181874
2023-03-19,6002.361,Kenya,-0.469974,35.181874
2021-07-27,3074.95,Kenya,-1.232761,36.878509
2021-11-13,5870.61,Kenya,-0.270000,35.850000
2020-12-24,6218.1,Kenya,-1.232761,36.878509
2020-05-07,16290.429,Kenya,0.610000,36.830000
2024-03-04,7009.153,Kenya,-0.227185,35.884984
2022-08-17,4722.7225,Kenya,-0.270000,35.850000
2021-05-18,6471.955325,Kenya,-0.469974,35.181874
2021-11-16,5245.1,Kenya,-1.232761,36.878509
2021-03-19,6589.775,Kenya,-1.232761,36.878509
2020-08-29,5040.793225,Kenya,-0.469974,35.181874
2024-06-11,5317.78533333,Kenya,-1.494448,37.057094
2023-10-13,0,Kenya,-1.451111,36.975687
2022-09-26,6821.32166667,Kenya,-0.469974,35.181874
2024-06-30,3182.979,Kenya,-1.451315,36.973008
2021-02-11,2666.5085,Kenya,-0.469974,35.181874
2022-02-12,7277.52283333,Kenya,0.610000,36.800000
2023-12-04,6030.106,Kenya,-0.982000,37.053900
2023-09-15,4652.79583333,Kenya,0.610000,36.830000
2021-06-14,8120.740775,Kenya,-0.469974,35.181874
2021-12-05,17485.63733333,Kenya,0.610000,36.830000
2024-02-02,0,Kenya,-1.494448,37.057094
2022-06-27,5124.82521591,Kenya,-0.469974,35.181874
2021-01-02,0,Kenya,-0.220000,35.860000
2023-10-19,0,Kenya,-1.494448,37.057094
2022-01-12,7520.65833333,Kenya,-0.270000,35.850000
2023-07-16,2790.639,Kenya,-0.982000,37.053900
2022-12-25,0,Kenya,-0.220000,35.860000
2022-08-05,3903.76666667,Kenya,-0.270000,35.850000
2023-03-05,8856.585,Kenya,-0.469974,35.181874
2022-08-06,7412.24616667,Kenya,-0.469974,35.181874
2022-12-28,0,Kenya,-0.220000,35.860000
2024-05-22,4892.172,Kenya,-0.400000,35.920000
2021-09-05,3081.475,Kenya,-1.232761,36.878509
2020-11-11,18428.6785,Kenya,0.610000,36.830000
2023-09-13,0,Kenya,-1.451111,36.975687
2020-01-13,0,Kenya,0.610000,36.800000
2020-08-17,5168.668,Kenya,-0.469974,35.181874
2023-08-30,2751.909,Kenya,-0.982000,37.053900
2022-02-13,0,Kenya,-0.400000,35.920000
2021-11-10,6019.296125,Kenya,-0.469974,35.181874
2018-07-27,0,Kenya,0.610000,36.830000
2023-09-04,5363.271,Kenya,-0.400000,35.920000
2020-02-15,0,Kenya,0.610000,36.800000
2020-05-03,4654.781,Kenya,0.610000,36.800000
2024-02-07,7640.25416667,Kenya,0.610000,36.800000
2019-09-06,4392.475,Kenya,-1.232761,36.878509
2023-11-23,0,Kenya,-1.494448,37.057094
2018-03-06,0,Kenya,0.610000,36.830000
2019-06-01,0,Kenya,0.610000,36.800000
2020-09-11,5879.68483333,Kenya,0.610000,36.800000
2023-03-15,5292.774,Kenya,-0.982000,37.053900
2020-03-24,6913.7055,Kenya,-0.469974,35.181874
2022-11-04,4168.78333333,Kenya,-0.220000,35.860000
2021-03-07,6889.75,Kenya,-1.232761,36.878509
2023-11-13,6284.292,Kenya,-1.451111,36.975687
2024-01-04,0,Kenya,-1.494448,37.057094
2021-11-09,5662.04666667,Kenya,-0.400000,35.920000
2023-10-06,5927.797,Kenya,-0.400000,35.920000
2019-07-29,3516,Kenya,-1.232761,36.878509
2020-02-07,10267.333875,Kenya,-0.469974,35.181874
2021-10-21,4351.3,Kenya,-1.232761,36.878509
2019-12-22,4377.2729,Kenya,-0.469974,35.181874
2020-02-03,3859.822775,Kenya,-0.469974,35.181874
2021-02-23,7658.409125,Kenya,-0.469974,35.181874
2020-09-26,17198.834,Kenya,0.610000,36.830000
2023-05-22,6444.382,Kenya,-0.220000,35.860000
2023-12-07,7085.449,Kenya,-0.982000,37.053900
2023-10-03,0,Kenya,-1.491302,37.052862
2021-10-17,6408.65,Kenya,-1.232761,36.878509
2023-02-22,7210.592,Kenya,-0.220000,35.860000
2024-02-25,5210.112,Kenya,-1.491302,37.052862
2022-01-16,3663.4775,Kenya,-0.270000,35.850000
2024-03-04,6323.10966667,Kenya,-1.494448,37.057094
2024-02-05,0,Kenya,-0.224000,35.880000
2020-08-11,7694.918,Kenya,-0.469974,35.181874
2023-08-22,6607.352,Kenya,-0.220000,35.860000
2022-07-10,0,Kenya,0.610000,36.830000
2023-03-16,3321.65,Kenya,-0.982000,37.053900
2022-01-09,6218.52485,Kenya,-0.469974,35.181874
2023-12-20,0,Kenya,-1.494448,37.057094
2023-11-29,6788.157,Kenya,-0.400000,35.920000
2024-01-27,6113.311,Kenya,-0.982000,37.053900
2019-10-26,6413.08299581,Kenya,0.610000,36.830000
2024-02-26,5640.332,Kenya,-1.451111,36.975687
2023-10-19,0,Kenya,-0.224000,35.880000
2019-12-25,5373.775,Kenya,-1.232761,36.878509
2024-03-06,5405.30416667,Kenya,-1.494448,37.057094
2024-01-01,0,Kenya,-1.494448,37.057094
2024-05-27,5736.344,Kenya,-1.491302,37.052862
2023-07-17,5009.57766667,Kenya,0.610000,36.830000
2019-11-14,5860.79458773,Kenya,0.610000,36.800000
2024-01-19,0,Kenya,-1.494448,37.057094
2023-11-02,0,Kenya,-1.491302,37.052862
2023-01-31,7182.616,Kenya,-0.982000,37.053900
2021-09-05,16200.5545,Kenya,0.610000,36.830000
2021-11-10,20056.497,Kenya,0.610000,36.830000
2018-06-15,0,Kenya,0.610000,36.830000
2023-03-11,5353.971,Kenya,-0.469974,35.181874
2021-11-07,29.54416667,Kenya,-0.220000,35.860000
2020-11-13,6171.12916667,Kenya,0.610000,36.800000
2019-11-06,5371.675,Kenya,-0.469974,35.181874
2020-12-29,9212.39975,Kenya,-0.469974,35.181874
2019-09-25,0,Kenya,0.610000,36.830000
2024-05-18,8146.171,Kenya,-0.227185,35.884984
2022-04-15,4683.85,Kenya,-0.270000,35.850000
2019-04-24,0,Kenya,0.610000,36.830000
2023-01-14,7345.495,Kenya,-0.220000,35.860000
2024-06-27,2257.15183333,Kenya,-1.494448,37.057094
2021-09-30,6806.08216667,Kenya,0.610000,36.800000
2021-12-06,6382.25966667,Kenya,0.610000,36.800000
2022-05-07,0,Kenya,0.610000,36.830000
2021-01-04,7581.12115,Kenya,-0.469974,35.181874
2023-12-21,0,Kenya,-1.494448,37.057094
2020-03-15,22576.13,Kenya,0.610000,36.830000
2024-01-25,7742.7115,Kenya,0.610000,36.830000
2020-06-28,13880.236,Kenya,0.610000,36.830000
2021-02-13,5123.15833333,Kenya,-0.270000,35.850000
2019-03-30,0,Kenya,0.610000,36.830000
2019-11-08,5734.66030953,Kenya,0.610000,36.830000
2023-01-09,5952.865,Kenya,-0.220000,35.860000
2023-09-17,6986.78283333,Kenya,0.610000,36.830000
2021-05-27,5400.255,Kenya,0.610000,36.800000
2021-01-22,4208.2075,Kenya,-0.220000,35.860000
2022-08-29,2.17083333,Kenya,-0.270000,35.850000
2019-02-24,0,Kenya,0.610000,36.830000
2023-12-06,1306.335,Kenya,-0.469974,35.181874
2023-10-25,0,Kenya,-0.224000,35.880000
2024-02-03,5570.983,Kenya,-0.400000,35.920000
2023-07-03,5747.027,Kenya,-0.400000,35.920000
2020-07-20,1931.375,Kenya,-1.232761,36.878509
2022-04-03,8053.8673,Kenya,-0.469974,35.181874
2020-06-21,3209.575,Kenya,-1.232761,36.878509
2023-09-17,0,Kenya,-0.227185,35.884984
2022-11-30,807.56166667,Kenya,-0.400000,35.920000
2023-03-21,4081.461,Kenya,-0.400000,35.920000
2020-10-01,6139.413775,Kenya,-0.469974,35.181874
2021-06-29,5713.23416667,Kenya,-0.270000,35.850000
2021-10-09,7103.954,Kenya,0.610000,36.800000
2021-06-24,2839.675,Kenya,-1.232761,36.878509
2024-01-28,6667.771,Kenya,-0.982000,37.053900
2020-01-18,0,Kenya,0.610000,36.800000
2024-01-31,6916.313,Kenya,-1.491302,37.052862
2022-08-14,0,Kenya,0.610000,36.830000
2021-01-13,5153.3,Kenya,-1.232761,36.878509
2023-12-25,6468.734,Kenya,-0.220000,35.860000
2023-03-12,7215.676,Kenya,-0.220000,35.860000
2023-08-14,8360.217,Kenya,-0.469974,35.181874
2024-01-23,0,Kenya,-0.224000,35.880000
2023-10-18,5645.531,Kenya,-0.469974,35.181874
2023-08-12,6067.311,Kenya,-0.220000,35.860000
2020-07-12,5098.241775,Kenya,-0.469974,35.181874
2020-07-11,5741.88716667,Kenya,0.610000,36.800000
2022-10-06,0,Kenya,0.610000,36.830000
2023-03-13,7109.295,Kenya,-0.220000,35.860000
2022-11-21,1612.98416667,Kenya,-0.400000,35.920000
2021-01-09,5588.164,Kenya,0.610000,36.800000
2023-08-02,2149.92,Kenya,-0.982000,37.053900
2023-06-22,5562.314,Kenya,-0.220000,35.860000
2021-05-07,4264.8,Kenya,-1.232761,36.878509
2024-02-27,5220.894,Kenya,-0.982000,37.053900
2023-10-05,0,Kenya,-1.451111,36.975687
2021-04-24,5135,Kenya,-1.232761,36.878509
2023-09-25,0,Kenya,-1.494448,37.057094
2023-03-03,4514,Kenya,-0.400000,35.920000
2023-07-18,8447.745,Kenya,-0.469974,35.181874
2020-03-13,7275.73516667,Kenya,0.610000,36.800000
2021-02-10,4265.93666667,Kenya,-0.220000,35.860000
2023-09-01,3958.879,Kenya,-0.982000,37.053900
2021-01-28,6248.89333333,Kenya,-0.220000,35.860000
2023-09-28,0,Kenya,-1.451111,36.975687
2023-09-26,0,Kenya,-1.494448,37.057094
2021-10-22,19537.5225,Kenya,0.610000,36.830000
2022-09-07,2559.15083333,Kenya,-0.400000,35.920000
2021-12-02,18906.034,Kenya,0.610000,36.830000
2022-05-09,0,Kenya,0.610000,36.830000
2023-12-29,5833.114,Kenya,-0.220000,35.860000
2023-07-31,3410.886,Kenya,0.610000,36.800000
2021-02-16,7427.2,Kenya,-1.232761,36.878509
2021-06-18,798.98166667,Kenya,-0.400000,35.920000
2023-07-31,3410.886,Kenya,0.610000,36.830000
2023-12-11,0,Kenya,-0.227185,35.884984
2024-06-01,4956.082,Kenya,-0.400000,35.920000
2019-12-20,8816.7051,Kenya,-0.469974,35.181874
2023-01-26,0,Kenya,0.610000,36.830000
2023-09-25,0,Kenya,-1.451111,36.975687
2023-08-21,5318.677,Kenya,-0.220000,35.860000
2024-03-03,7272.31616667,Kenya,-1.494448,37.057094
2023-04-29,2897.251,Kenya,-0.469974,35.181874
2024-05-17,4811.1465,Kenya,-1.451111,36.975687
2023-09-11,0,Kenya,-0.227185,35.884984
2022-11-01,9.28916667,Kenya,-0.400000,35.920000
2023-11-30,6996.647,Kenya,-0.220000,35.860000
2023-09-01,0,Kenya,-0.224000,35.880000
2023-10-24,6015.256,Kenya,-0.400000,35.920000
2022-01-17,7850.6605,Kenya,0.610000,36.830000
2019-09-13,0,Kenya,0.610000,36.830000
2023-01-01,0,Kenya,-0.220000,35.860000
2024-06-08,0,Kenya,0.610000,36.800000
2019-12-06,6570.58835918,Kenya,0.610000,36.830000
2022-04-04,7477.77,Kenya,-0.270000,35.850000
2020-04-18,3803.45215,Kenya,-0.469974,35.181874
2023-08-23,6112.17633333,Kenya,0.610000,36.830000
2024-01-13,3362.673,Kenya,-0.469974,35.181874
2021-04-26,6410.37333333,Kenya,-0.220000,35.860000
2023-03-22,4637.443,Kenya,-0.400000,35.920000
2023-04-28,0,Kenya,0.610000,36.830000
2021-02-03,7076.91916667,Kenya,-0.220000,35.860000
2021-04-10,5149.225,Kenya,-1.232761,36.878509
2023-09-25,0,Kenya,-1.494448,37.057094
2022-11-19,5755.05833333,Kenya,-0.270000,35.850000
2021-03-02,7066.33416667,Kenya,-0.220000,35.860000
2020-01-15,0,Kenya,0.610000,36.800000
2023-03-11,6666.023,Kenya,-0.220000,35.860000
2019-03-07,0,Kenya,0.610000,36.830000
2023-11-10,6162.31183333,Kenya,0.610000,36.800000
2023-09-21,5555.554,Kenya,-0.400000,35.920000
2023-06-18,4445.132,Kenya,-0.220000,35.860000
2024-01-16,8160.121,Kenya,-0.469974,35.181874
2024-02-07,6096.92383333,Kenya,-1.451111,36.975687
2023-12-11,6301.27483333,Kenya,0.610000,36.830000
2021-10-05,20793.6735,Kenya,0.610000,36.830000
2019-05-28,0,Kenya,0.610000,36.800000
2021-10-01,7220.8128,Kenya,-0.469974,35.181874
2022-06-12,8934.26866667,Kenya,0.610000,36.830000
2022-02-05,21242.5855,Kenya,0.610000,36.830000
2021-04-19,4700.9175,Kenya,-0.220000,35.860000
2022-01-13,7567,Kenya,-1.232761,36.878509
2023-08-09,1975.413,Kenya,-0.982000,37.053900
2023-07-16,5041.59216667,Kenya,0.610000,36.800000
2023-05-17,6030.992,Kenya,-0.220000,35.860000
2023-03-28,5721.87,Kenya,-0.220000,35.860000
2020-05-25,5217.375,Kenya,-1.232761,36.878509
2020-09-28,0,Kenya,-1.232761,36.878509
2023-09-24,6674.93883333,Kenya,0.610000,36.830000
2021-08-11,976.525,Kenya,-1.232761,36.878509
2019-07-21,0,Kenya,0.610000,36.830000
2019-11-15,7341.18633086,Kenya,0.610000,36.830000
2023-12-16,4274.75,Kenya,-1.451111,36.975687
2022-10-05,6407.95,Kenya,-0.400000,35.920000
2020-03-27,4149.7534,Kenya,-0.469974,35.181874
2021-01-20,0,Kenya,0.610000,36.830000
2019-01-18,0,Kenya,0.610000,36.830000
2023-07-26,5137.593,Kenya,-0.400000,35.920000
2021-09-06,5440.49166667,Kenya,-0.270000,35.850000
2022-04-05,0,Kenya,0.610000,36.830000
2024-02-13,8269.899,Kenya,-0.469974,35.181874
2022-03-20,9219.144675,Kenya,-0.469974,35.181874
2021-01-05,7028.55,Kenya,-1.232761,36.878509
2021-01-13,0,Kenya,0.610000,36.830000
2023-10-09,6464.059,Kenya,-0.220000,35.860000
2022-02-22,0,Kenya,0.610000,36.830000
2021-09-22,6591.766,Kenya,0.610000,36.800000
2023-03-14,5540.802,Kenya,-0.982000,37.053900
2017-11-06,0,Kenya,0.610000,36.830000
2017-11-16,0,Kenya,0.610000,36.830000
