index,Date,Solar Zenith Angle (Degrees),Surface Albedo,Precipitable Water (cm),Clearsky DHI (W/m2),Clearsky DNI (W/m2),Clearsky GHI (W/m2),Cloud Type,Dew Point (C),Relative Humidity (%),Pressure (mbar),DHI (W/m2),DNI (W/m2),Fill Flag,GHI (W/m2),Temperature (C),Wind Direction (Degrees),Wind Speed (m/s)
817,2021-02-04 01:30:00,126.21,0.2,2.3000000000000003,0,0,0,0,13.3,73.11,888,0,0,0,0,18.2,93,1.3
818,2021-02-04 02:30:00,111.93,0.2,2.2,0,0,0,0,13.2,74.43,888,0,0,1,0,17.8,95,1.5
819,2021-02-04 03:30:00,97.54,0.2,2.2,0,0,0,0,13.1,70.52,889,0,0,0,0,18.6,95,2.1
820,2021-02-04 04:30:00,83.04,0.2,2.2,37,385,84,0,13.5,60.83,889,37,385,0,84,21.4,93,3.0
821,2021-02-04 05:30:00,68.79,0.2,2.2,71,740,338,0,13.4,48.27,889,71,740,0,338,25.1,89,3.5
822,2021-02-04 06:30:00,54.67,0.2,2.2,88,879,596,0,12.9,38.57,889,88,879,0,596,28.4,82,3.5
823,2021-02-04 07:30:00,40.97,0.2,2.3000000000000003,99,945,812,0,12.2,32.34,889,99,945,0,812,30.6,79,3.3000000000000003
824,2021-02-04 08:30:00,28.39,0.2,2.3000000000000003,106,980,968,0,11.6,28.73,888,106,980,0,968,32.0,81,2.9000000000000004
825,2021-02-04 09:30:00,19.25,0.2,2.3000000000000003,107,1000,1051,0,11.1,26.29,887,107,1000,0,1051,33.0,89,2.5
826,2021-02-04 10:30:00,19.35,0.2,2.3000000000000003,107,1000,1050,0,10.7,24.9,886,107,1000,0,1050,33.5,104,2.1
827,2021-02-04 11:30:00,28.59,0.2,2.3000000000000003,104,982,966,0,10.4,24.43,885,104,982,0,966,33.5,130,1.9
828,2021-02-04 12:30:00,41.21,0.2,2.4000000000000004,114,906,796,0,10.3,24.75,885,114,906,0,796,33.1,159,1.9
829,2021-02-04 13:30:00,54.92,0.2,2.4000000000000004,105,821,577,0,10.4,26.48,885,105,821,0,577,32.0,176,2.1
830,2021-02-04 14:30:00,69.04,0.2,2.5,84,658,320,0,11.3,32.45,885,84,658,1,320,29.5,185,2.1
831,2021-02-04 15:30:00,83.31,0.2,2.5,40,281,73,0,14.9,48.92,886,40,281,0,73,26.5,189,2.2
832,2021-02-04 16:30:00,97.82,0.2,2.6,0,0,0,0,15.5,56.77,887,0,0,0,0,24.6,183,2.3000000000000003
833,2021-02-04 17:30:00,112.22,0.2,2.6,0,0,0,0,15.9,63.31,888,0,0,1,0,23.3,168,1.9
834,2021-02-04 18:30:00,126.52,0.2,2.6,0,0,0,0,16.1,68.78,889,0,0,0,0,22.1,143,1.5
835,2021-02-04 19:30:00,140.54,0.2,2.5,0,0,0,0,15.9,71.96000000000001,889,0,0,0,0,21.200000000000003,118,1.2000000000000002
836,2021-02-04 20:30:00,153.77,0.2,2.5,0,0,0,0,15.6,74.06,889,0,0,0,0,20.4,104,1.2000000000000002
837,2021-02-04 21:30:00,164.03,0.2,2.4000000000000004,0,0,0,0,15.2,74.64,888,0,0,0,0,19.8,98,1.1
838,2021-02-04 22:30:00,163.92000000000002,0.2,2.3000000000000003,0,0,0,0,14.6,74.48,888,0,0,0,0,19.3,96,1.1
839,2021-02-04 23:30:00,153.57,0.2,2.2,0,0,0,0,14.1,73.69,888,0,0,0,0,18.9,95,1.1
840,2021-02-05 00:30:00,140.31,0.2,2.2,0,0,0,3,13.6,72.46000000000001,888,0,0,0,0,18.6,93,1.1
841,2021-02-05 01:30:00,126.28,0.2,2.2,0,0,0,0,13.1,71.98,888,0,0,0,0,18.2,90,1.2000000000000002
842,2021-02-05 02:30:00,111.97,0.2,2.1,0,0,0,3,12.7,72.09,889,0,0,0,0,17.8,88,1.2000000000000002
843,2021-02-05 03:30:00,97.56,0.2,2.2,0,0,0,3,12.5,67.88,889,0,0,0,0,18.5,87,1.5
844,2021-02-05 04:30:00,83.04,0.2,2.2,39,334,80,3,13.3,61.06,890,65,31,7,69,21.1,84,2.1
845,2021-02-05 05:30:00,68.76,0.2,2.2,80,696,332,0,12.5,46.42,890,80,696,0,332,24.8,76,2.7
846,2021-02-05 06:30:00,54.61,0.2,2.3000000000000003,99,844,587,0,11.7,36.42,890,99,844,0,587,28.0,66,2.8000000000000003
847,2021-02-05 07:30:00,40.88,0.2,2.3000000000000003,110,921,806,0,11.0,30.59,889,110,921,0,806,30.200000000000003,59,2.6
848,2021-02-05 08:30:00,28.22,0.2,2.4000000000000004,117,958,961,3,10.7,27.44,888,505,151,0,639,31.700000000000003,54,2.3000000000000003
849,2021-02-05 09:30:00,18.98,0.2,2.4000000000000004,165,904,1019,8,10.6,25.75,887,484,108,0,586,32.7,52,1.9
850,2021-02-05 10:30:00,19.07,0.2,2.5,166,901,1018,8,10.5,25.02,886,457,342,0,780,33.2,56,1.5
851,2021-02-05 11:30:00,28.39,0.2,2.5,168,869,932,7,10.6,24.95,885,416,335,0,710,33.300000000000004,85,1.2000000000000002
852,2021-02-05 12:30:00,41.08,0.2,2.5,192,749,757,7,10.5,25.59,885,373,221,0,540,32.800000000000004,139,1.1
853,2021-02-05 13:30:00,54.82,0.2,2.6,172,634,538,7,10.6,27.16,885,313,202,7,430,31.8,183,1.2000000000000002
854,2021-02-05 14:30:00,68.98,0.2,2.6,131,444,291,7,11.2,31.33,886,151,14,0,156,30.0,201,1.1
855,2021-02-05 15:30:00,83.27,0.2,2.7,45,116,59,8,14.4,43.47,886,45,116,5,59,28.0,208,1.1
856,2021-02-05 16:30:00,97.8,0.2,2.8000000000000003,0,0,0,3,14.6,46.73,887,0,0,0,0,26.9,172,1.3
857,2021-02-05 17:30:00,112.23,0.2,2.9000000000000004,0,0,0,8,14.5,48.48,888,0,0,0,0,26.200000000000003,87,1.6
858,2021-02-05 18:30:00,126.55,0.2,2.9000000000000004,0,0,0,3,14.9,52.84,889,0,0,0,0,25.200000000000003,38,1.9
859,2021-02-05 19:30:00,140.61,0.2,3.0,0,0,0,0,15.3,57.7,889,0,0,0,0,24.200000000000003,42,1.8
860,2021-02-05 20:30:00,153.91,0.2,3.0,0,0,0,3,15.5,60.74,889,0,0,0,0,23.5,50,1.5
861,2021-02-05 21:30:00,164.29,0.2,3.0,0,0,0,0,15.6,63.78,888,0,0,0,0,22.8,59,1.2000000000000002
862,2021-02-05 22:30:00,164.20000000000002,0.2,3.0,0,0,0,3,15.7,66.6,888,0,0,0,0,22.200000000000003,68,0.9
863,2021-02-05 23:30:00,153.73,0.2,3.0,0,0,0,3,15.7,69.01,887,0,0,0,0,21.6,77,0.8
864,2021-02-06 00:30:00,140.42000000000002,0.19,3.0,0,0,0,1,15.5,70.51,887,0,0,0,0,21.1,84,0.8
865,2021-02-06 01:30:00,126.35,0.19,3.0,0,0,0,4,15.3,71.58,888,0,0,0,0,20.6,87,0.8
866,2021-02-06 02:30:00,112.02,0.19,3.0,0,0,0,4,15.0,71.87,888,0,0,0,0,20.200000000000003,83,0.9
867,2021-02-06 03:30:00,97.58,0.19,3.0,0,0,0,3,14.8,69.35000000000001,888,0,0,0,0,20.6,73,1.0
868,2021-02-06 04:30:00,83.04,0.19,3.0,44,191,68,3,15.3,63.27,889,63,7,7,63,22.6,56,1.5
869,2021-02-06 05:30:00,68.74,0.19,3.0,110,531,303,0,13.7,48.05,889,110,531,0,303,25.5,35,2.3000000000000003
870,2021-02-06 06:30:00,54.56,0.19,3.0,145,704,553,0,13.0,39.6,889,145,704,0,553,28.0,22,2.7
871,2021-02-06 07:30:00,40.78,0.19,3.0,160,805,770,0,12.8,35.22,889,160,805,0,770,29.8,21,2.6
872,2021-02-06 08:30:00,28.05,0.19,3.0,165,862,926,0,12.7,32.34,888,165,862,0,926,31.200000000000003,27,2.1
873,2021-02-06 09:30:00,18.71,0.19,3.0,246,764,970,0,12.7,30.65,887,246,764,0,970,32.1,40,1.5
874,2021-02-06 10:30:00,18.78,0.19,3.0,246,765,970,0,12.7,30.0,886,246,765,0,970,32.5,75,1.0
875,2021-02-06 11:30:00,28.2,0.19,3.1,240,733,886,0,12.5,29.71,885,240,733,0,886,32.5,141,0.8
876,2021-02-06 12:30:00,40.95,0.19,3.1,268,584,709,0,12.4,30.27,884,268,584,1,709,32.0,188,0.9
877,2021-02-06 13:30:00,54.74,0.19,3.2,231,461,497,0,12.5,31.86,884,231,461,0,497,31.200000000000003,200,1.0
878,2021-02-06 14:30:00,68.92,0.19,3.2,161,283,262,0,13.0,35.92,885,161,283,0,262,29.700000000000003,203,0.9
879,2021-02-06 15:30:00,83.23,0.19,3.3000000000000003,38,53,44,0,15.9,47.86,885,38,53,0,44,28.0,206,0.9
880,2021-02-06 16:30:00,97.79,0.19,3.3000000000000003,0,0,0,0,16.2,52.04,886,0,0,0,0,26.9,214,1.0
881,2021-02-06 17:30:00,112.24,0.19,3.3000000000000003,0,0,0,1,16.5,55.82,887,0,0,0,0,26.0,225,1.1
882,2021-02-06 18:30:00,126.59,0.19,3.4000000000000004,0,0,0,3,16.8,59.63,887,0,0,0,0,25.200000000000003,236,1.0
883,2021-02-06 19:30:00,140.69,0.19,3.4000000000000004,0,0,0,0,16.900000000000002,63.190000000000005,887,0,0,0,0,24.3,248,0.9
884,2021-02-06 20:30:00,154.05,0.19,3.3000000000000003,0,0,0,3,16.7,66.01,887,0,0,0,0,23.4,297,0.8
885,2021-02-06 21:30:00,164.56,0.19,3.3000000000000003,0,0,0,3,16.400000000000002,67.55,886,0,0,0,0,22.700000000000003,172,0.9
886,2021-02-06 22:30:00,164.48,0.19,3.3000000000000003,0,0,0,1,16.1,68.58,886,0,0,0,0,22.1,11,1.0
887,2021-02-06 23:30:00,153.9,0.19,3.3000000000000003,0,0,0,1,15.8,70.36,885,0,0,0,0,21.4,15,1.1
888,2021-02-07 00:30:00,140.52,0.19,3.2,0,0,0,3,15.7,72.42,886,0,0,0,0,20.8,13,1.1
889,2021-02-07 01:30:00,126.42,0.19,3.2,0,0,0,1,15.6,73.82000000000001,886,0,0,0,0,20.4,13,1.1
890,2021-02-07 02:30:00,112.05,0.19,3.2,0,0,0,3,15.5,74.25,887,0,0,0,0,20.200000000000003,18,1.0
891,2021-02-07 03:30:00,97.6,0.19,3.2,0,0,0,3,15.3,72.31,887,0,0,1,0,20.5,29,1.2000000000000002
892,2021-02-07 04:30:00,83.03,0.19,3.2,40,67,48,0,15.8,66.1,888,40,67,1,48,22.4,36,1.7000000000000002
893,2021-02-07 05:30:00,68.71000000000001,0.19,3.1,154,315,269,0,14.7,51.96,888,154,315,0,269,25.3,36,2.5
894,2021-02-07 06:30:00,54.5,0.19,3.1,218,504,510,0,13.3,40.65,888,218,504,0,510,27.9,32,3.0
895,2021-02-07 07:30:00,40.68,0.19,3.1,247,629,724,0,13.1,36.14,887,247,629,0,724,29.700000000000003,29,2.8000000000000003
896,2021-02-07 08:30:00,27.88,0.19,3.1,258,706,881,0,13.2,33.69,886,258,706,0,881,31.0,26,2.4000000000000004
897,2021-02-07 09:30:00,18.43,0.19,3.1,310,665,941,0,13.1,31.78,885,310,665,0,941,32.0,19,1.9
898,2021-02-07 10:30:00,18.49,0.19,3.1,311,663,940,7,13.0,30.52,884,444,469,0,890,32.6,181,1.4
899,2021-02-07 11:30:00,28.0,0.19,3.2,302,630,858,0,12.9,30.18,883,302,630,0,858,32.6,322,1.2000000000000002
900,2021-02-07 12:30:00,40.82,0.19,3.2,312,496,687,8,12.7,30.82,883,465,168,0,593,32.0,285,1.2000000000000002
901,2021-02-07 13:30:00,54.65,0.19,3.3000000000000003,264,380,484,0,12.7,32.22,883,264,380,0,484,31.200000000000003,270,1.2000000000000002
902,2021-02-07 14:30:00,68.87,0.19,3.3000000000000003,170,217,248,7,13.2,36.21,883,170,217,5,248,29.8,277,1.1
903,2021-02-07 15:30:00,83.2,0.19,3.3000000000000003,33,39,38,3,15.6,45.94,884,33,39,5,38,28.3,319,1.1
904,2021-02-07 16:30:00,97.78,0.19,3.4000000000000004,0,0,0,8,15.9,50.71,885,0,0,0,0,27.0,180,1.6
905,2021-02-07 17:30:00,112.25,0.19,3.4000000000000004,0,0,0,5,16.6,56.91,886,0,0,0,0,25.8,9,2.0
906,2021-02-07 18:30:00,126.63,0.19,3.4000000000000004,0,0,0,1,16.7,61.08,887,0,0,0,0,24.700000000000003,11,2.1
907,2021-02-07 19:30:00,140.76,0.19,3.4000000000000004,0,0,0,8,16.6,64.91,887,0,0,0,0,23.6,14,2.0
908,2021-02-07 20:30:00,154.19,0.19,3.3000000000000003,0,0,0,7,16.400000000000002,68.09,887,0,0,0,0,22.6,17,1.9
909,2021-02-07 21:30:00,164.83,0.19,3.3000000000000003,0,0,0,4,16.1,70.48,886,0,0,0,0,21.700000000000003,20,1.7000000000000002
910,2021-02-07 22:30:00,164.76,0.19,3.2,0,0,0,1,15.8,72.31,886,0,0,0,0,21.0,21,1.6
911,2021-02-07 23:30:00,154.06,0.19,3.1,0,0,0,0,15.6,74.05,885,0,0,0,0,20.4,23,1.5
912,2021-02-08 00:30:00,140.62,0.19,3.0,0,0,0,0,15.5,75.58,885,0,0,0,0,19.9,26,1.4
913,2021-02-08 01:30:00,126.48,0.19,3.0,0,0,0,3,15.3,77.21000000000001,886,0,0,0,0,19.4,31,1.3
914,2021-02-08 02:30:00,112.09,0.19,3.0,0,0,0,0,15.2,78.44,886,0,0,0,0,19.0,37,1.2000000000000002
915,2021-02-08 03:30:00,97.61,0.19,3.0,0,0,0,3,15.1,75.2,887,0,0,0,0,19.6,40,1.5
916,2021-02-08 04:30:00,83.02,0.19,3.0,45,124,60,0,15.3,65.94,888,45,124,0,60,22.0,42,2.2
917,2021-02-08 05:30:00,68.67,0.19,3.1,125,461,293,0,14.5,51.19,888,125,461,0,293,25.3,46,3.0
918,2021-02-08 06:30:00,54.44,0.19,3.1,156,670,546,0,14.0,41.92,888,156,670,0,546,28.200000000000003,52,3.4000000000000004
919,2021-02-08 07:30:00,40.57,0.19,3.1,163,795,767,0,14.5,38.86,888,163,795,0,767,30.0,58,3.3000000000000003
920,2021-02-08 08:30:00,27.71,0.19,3.2,161,865,927,0,14.6,36.66,887,161,865,0,927,31.200000000000003,61,3.0
921,2021-02-08 09:30:00,18.14,0.19,3.2,242,768,973,0,14.7,35.09,886,242,768,0,973,32.0,63,2.7
922,2021-02-08 10:30:00,18.2,0.19,3.2,247,764,974,0,14.6,33.92,885,247,764,0,974,32.5,63,2.5
923,2021-02-08 11:30:00,27.81,0.19,3.3000000000000003,245,728,889,1,14.5,33.84,884,245,728,0,889,32.4,63,2.3000000000000003
924,2021-02-08 12:30:00,40.7,0.19,3.3000000000000003,253,625,727,0,14.4,34.78,884,253,625,0,727,31.8,63,2.2
925,2021-02-08 13:30:00,54.57,0.19,3.4000000000000004,216,519,516,0,14.4,36.7,884,216,519,0,516,30.9,61,2.1
926,2021-02-08 14:30:00,68.81,0.19,3.4000000000000004,156,338,278,0,14.8,41.0,884,156,338,0,278,29.4,59,1.8
927,2021-02-08 15:30:00,83.17,0.19,3.5,44,77,54,0,16.7,50.5,885,44,77,0,54,27.9,56,1.7000000000000002
928,2021-02-08 16:30:00,97.77,0.19,3.5,0,0,0,0,17.1,55.23,886,0,0,0,0,26.8,55,2.0
929,2021-02-08 17:30:00,112.26,0.19,3.5,0,0,0,0,17.2,58.6,887,0,0,0,0,25.9,57,2.3000000000000003
930,2021-02-08 18:30:00,126.67,0.19,3.6,0,0,0,0,17.2,61.91,887,0,0,0,0,25.0,61,2.2
931,2021-02-08 19:30:00,140.84,0.19,3.6,0,0,0,3,17.3,65.17,888,0,0,0,0,24.3,66,1.9
932,2021-02-08 20:30:00,154.33,0.19,3.6,0,0,0,1,17.400000000000002,68.35000000000001,887,0,0,0,0,23.6,70,1.6
933,2021-02-08 21:30:00,165.1,0.19,3.6,0,0,0,3,17.5,71.05,887,0,0,0,0,23.0,71,1.5
934,2021-02-08 22:30:00,165.03,0.19,3.5,0,0,0,0,17.400000000000002,73.79,887,0,0,0,0,22.3,71,1.5
935,2021-02-08 23:30:00,154.22,0.19,3.5,0,0,0,1,17.2,75.32000000000001,886,0,0,0,0,21.8,71,1.5
936,2021-02-09 00:30:00,140.72,0.19,3.4000000000000004,0,0,0,8,17.1,77.55,886,0,0,0,0,21.200000000000003,75,1.6
937,2021-02-09 01:30:00,126.54,0.19,3.3000000000000003,0,0,0,7,17.0,79.56,887,0,0,0,0,20.700000000000003,80,1.7000000000000002
938,2021-02-09 02:30:00,112.12,0.19,3.2,0,0,0,3,17.0,82.17,887,0,0,0,0,20.1,82,1.7000000000000002
939,2021-02-09 03:30:00,97.62,0.19,3.1,0,0,0,3,16.900000000000002,79.89,888,0,0,0,0,20.5,83,2.2
940,2021-02-09 04:30:00,83.01,0.19,3.0,41,281,75,3,17.0,70.36,889,50,1,7,50,22.700000000000003,83,3.3000000000000003
941,2021-02-09 05:30:00,68.64,0.19,3.0,86,645,321,0,16.2,55.13,889,86,645,0,321,25.9,79,4.1000000000000005
942,2021-02-09 06:30:00,54.370000000000005,0.19,2.9000000000000004,107,805,576,1,14.5,42.47,889,107,805,0,576,28.5,71,4.1000000000000005
943,2021-02-09 07:30:00,40.47,0.19,2.9000000000000004,120,886,794,0,13.6,35.9,888,120,886,0,794,30.4,66,3.7
944,2021-02-09 08:30:00,27.53,0.19,2.8000000000000003,126,931,951,0,13.2,32.230000000000004,887,126,931,0,951,31.8,64,3.2
945,2021-02-09 09:30:00,17.85,0.19,2.8000000000000003,193,851,1002,0,12.9,30.13,886,193,851,0,1002,32.7,67,2.7
946,2021-02-09 10:30:00,17.900000000000002,0.19,2.9000000000000004,193,847,1000,0,12.9,29.15,884,193,847,0,1000,33.2,74,2.3000000000000003
947,2021-02-09 11:30:00,27.63,0.19,2.9000000000000004,190,821,917,0,12.9,29.29,883,190,821,0,917,33.2,84,2.1
948,2021-02-09 12:30:00,40.58,0.19,3.0,206,712,747,0,13.0,30.41,883,206,712,0,747,32.6,91,2.0
949,2021-02-09 13:30:00,54.49,0.19,3.1,183,596,530,0,13.0,31.99,883,183,596,0,530,31.700000000000003,92,1.9
950,2021-02-09 14:30:00,68.76,0.19,3.2,137,407,285,0,13.4,36.03,884,137,407,0,285,30.1,89,1.8
951,2021-02-09 15:30:00,83.15,0.19,3.2,44,107,57,0,16.0,47.13,885,44,107,0,57,28.3,88,1.8
952,2021-02-09 16:30:00,97.77,0.19,3.3000000000000003,0,0,0,0,16.7,53.15,886,0,0,0,0,27.0,83,2.1
953,2021-02-09 17:30:00,112.28,0.19,3.4000000000000004,0,0,0,1,17.0,57.26,887,0,0,0,0,26.1,78,2.2
954,2021-02-09 18:30:00,126.71,0.19,3.5,0,0,0,3,17.3,61.31,888,0,0,0,0,25.3,76,1.9
955,2021-02-09 19:30:00,140.92000000000002,0.19,3.5,0,0,0,3,17.6,65.09,888,0,0,0,0,24.6,74,1.6
956,2021-02-09 20:30:00,154.48,0.19,3.6,0,0,0,5,17.7,68.02,888,0,0,0,0,24.0,73,1.4
957,2021-02-09 21:30:00,165.37,0.19,3.6,0,0,0,3,17.8,70.67,887,0,0,0,0,23.4,73,1.4
958,2021-02-09 22:30:00,165.31,0.19,3.6,0,0,0,3,17.8,72.82000000000001,887,0,0,0,0,22.9,70,1.6
959,2021-02-09 23:30:00,154.38,0.19,3.5,0,0,0,3,17.7,74.75,887,0,0,0,0,22.4,66,1.8
960,2021-02-10 00:30:00,140.81,0.18,3.5,0,0,0,0,17.6,76.78,887,0,0,0,0,21.9,64,2.0
961,2021-02-10 01:30:00,126.59,0.18,3.4000000000000004,0,0,0,0,17.6,79.14,887,0,0,0,0,21.4,64,2.2
962,2021-02-10 02:30:00,112.15,0.18,3.3000000000000003,0,0,0,0,17.7,82.02,887,0,0,0,0,20.9,68,2.4000000000000004
963,2021-02-10 03:30:00,97.63,0.18,3.2,0,0,0,0,17.8,80.97,888,0,0,0,0,21.200000000000003,72,3.2
964,2021-02-10 04:30:00,83.0,0.18,3.2,45,187,67,0,17.8,72.61,888,45,187,0,67,23.0,77,4.5
965,2021-02-10 05:30:00,68.60000000000001,0.18,3.1,106,546,305,0,16.8,58.21,889,106,546,0,305,25.6,76,5.5
966,2021-02-10 06:30:00,54.3,0.18,3.1,133,727,558,0,15.6,46.94,888,133,727,0,558,28.0,70,5.5
967,2021-02-10 07:30:00,40.36,0.18,3.1,146,827,776,0,15.2,40.6,888,146,827,0,776,30.0,64,5.1000000000000005
968,2021-02-10 08:30:00,27.35,0.18,3.0,150,885,936,0,14.8,36.11,886,150,885,0,936,31.6,60,4.5
969,2021-02-10 09:30:00,17.56,0.18,3.0,144,924,1025,0,14.4,33.160000000000004,885,144,924,0,1025,32.7,57,3.9
970,2021-02-10 10:30:00,17.61,0.18,3.1,144,923,1024,3,14.2,31.72,884,550,192,0,733,33.2,53,3.5
971,2021-02-10 11:30:00,27.44,0.18,3.1,142,899,940,3,14.0,31.81,884,523,189,0,691,33.0,48,3.1
972,2021-02-10 12:30:00,40.46,0.18,3.2,153,815,773,3,13.8,32.69,883,378,23,0,396,32.300000000000004,43,3.0
973,2021-02-10 13:30:00,54.41,0.18,3.2,132,734,559,7,13.8,34.39,884,250,411,7,489,31.4,38,2.9000000000000004
974,2021-02-10 14:30:00,68.72,0.18,3.3000000000000003,100,577,310,3,14.3,38.78,884,168,9,0,172,29.8,37,2.4000000000000004
975,2021-02-10 15:30:00,83.12,0.18,3.3000000000000003,44,226,71,3,16.1,48.43,885,57,3,7,58,28.0,38,2.0
976,2021-02-10 16:30:00,97.76,0.18,3.3000000000000003,0,0,0,8,16.400000000000002,52.59,886,0,0,0,0,26.9,41,2.3000000000000003
977,2021-02-10 17:30:00,112.3,0.18,3.3000000000000003,0,0,0,8,16.2,54.81,887,0,0,0,0,26.0,43,2.5
978,2021-02-10 18:30:00,126.76,0.18,3.3000000000000003,0,0,0,7,16.0,57.78,887,0,0,0,0,24.9,46,2.5
979,2021-02-10 19:30:00,141.01,0.18,3.3000000000000003,0,0,0,3,15.7,60.29,887,0,0,0,0,23.9,49,2.4000000000000004
980,2021-02-10 20:30:00,154.63,0.18,3.3000000000000003,0,0,0,3,15.5,62.23,887,0,0,0,0,23.1,51,2.3000000000000003
981,2021-02-10 21:30:00,165.65,0.18,3.3000000000000003,0,0,0,4,15.3,64.24,887,0,0,0,0,22.4,53,2.1
982,2021-02-10 22:30:00,165.59,0.18,3.3000000000000003,0,0,0,7,15.3,65.6,886,0,0,0,0,22.0,55,2.1
983,2021-02-10 23:30:00,154.53,0.18,3.4000000000000004,0,0,0,7,15.3,66.42,886,0,0,0,0,21.8,57,2.1
984,2021-02-11 00:30:00,140.9,0.18,3.4000000000000004,0,0,0,7,15.4,68.32000000000001,886,0,0,0,0,21.5,61,1.9
985,2021-02-11 01:30:00,126.64,0.18,3.4000000000000004,0,0,0,6,15.6,71.04,887,0,0,0,0,21.1,65,1.9
986,2021-02-11 02:30:00,112.18,0.18,3.4000000000000004,0,0,0,6,15.8,74.02,887,0,0,0,0,20.6,67,2.2
987,2021-02-11 03:30:00,97.63,0.18,3.4000000000000004,0,0,0,6,16.0,73.75,888,0,0,0,0,20.9,65,3.1
988,2021-02-11 04:30:00,82.98,0.18,3.4000000000000004,42,272,75,6,16.5,69.91,889,3,0,7,3,22.3,63,4.4
989,2021-02-11 05:30:00,68.56,0.18,3.5,91,615,316,6,16.8,63.79,889,37,0,0,37,24.1,60,5.0
990,2021-02-11 06:30:00,54.23,0.18,3.6,121,758,564,6,17.0,59.76,889,123,1,0,123,25.4,56,5.0
991,2021-02-11 07:30:00,40.25,0.18,3.7,140,834,777,6,17.2,56.96,889,243,5,0,247,26.4,52,4.800000000000001
992,2021-02-11 08:30:00,27.17,0.18,3.7,152,876,931,7,17.1,53.89,888,470,164,0,616,27.3,49,4.5
993,2021-02-11 09:30:00,17.27,0.18,3.7,157,896,1012,6,16.8,50.65,887,465,200,0,655,28.0,46,4.1000000000000005
994,2021-02-11 10:30:00,17.31,0.18,3.6,154,901,1015,6,16.3,47.67,886,486,125,0,605,28.5,42,3.7
995,2021-02-11 11:30:00,27.26,0.18,3.5,145,890,937,7,15.8,45.0,885,449,242,0,664,28.9,36,3.6
996,2021-02-11 12:30:00,40.35,0.18,3.5,130,857,783,7,15.2,43.18,885,356,292,0,579,29.0,31,3.5
997,2021-02-11 13:30:00,54.34,0.18,3.4000000000000004,109,791,571,7,14.7,42.54,885,244,346,0,446,28.700000000000003,31,3.1
998,2021-02-11 14:30:00,68.67,0.18,3.4000000000000004,84,646,319,8,14.7,46.18,886,167,288,7,271,27.3,32,2.1
999,2021-02-11 15:30:00,83.10000000000001,0.18,3.4000000000000004,40,287,75,7,16.6,57.55,886,62,18,7,64,25.6,31,1.3
1000,2021-02-11 16:30:00,97.76,0.18,3.4000000000000004,0,0,0,8,16.8,61.9,887,0,0,0,0,24.6,30,1.2000000000000002
1001,2021-02-11 17:30:00,112.32,0.18,3.4000000000000004,0,0,0,8,16.6,63.22,887,0,0,0,0,24.0,31,1.4
1002,2021-02-11 18:30:00,126.81,0.18,3.3000000000000003,0,0,0,3,16.2,64.56,888,0,0,0,0,23.3,31,1.7000000000000002
1003,2021-02-11 19:30:00,141.09,0.18,3.3000000000000003,0,0,0,3,15.9,66.06,888,0,0,0,0,22.6,32,1.9
1004,2021-02-11 20:30:00,154.78,0.18,3.3000000000000003,0,0,0,7,15.7,68.0,887,0,0,0,0,21.9,37,1.9
1005,2021-02-11 21:30:00,165.93,0.18,3.3000000000000003,0,0,0,4,15.6,70.82000000000001,887,0,0,0,0,21.1,42,1.7000000000000002
1006,2021-02-11 22:30:00,165.87,0.18,3.3000000000000003,0,0,0,4,15.4,72.98,886,0,0,0,0,20.4,48,1.6
1007,2021-02-11 23:30:00,154.68,0.18,3.3000000000000003,0,0,0,3,15.1,74.35000000000001,886,0,0,0,0,19.8,56,1.5
1008,2021-02-12 00:30:00,140.98,0.18,3.2,0,0,0,4,14.8,74.79,886,0,0,0,0,19.4,65,1.4
1009,2021-02-12 01:30:00,126.69,0.18,3.2,0,0,0,3,14.6,75.46000000000001,887,0,0,0,0,19.0,71,1.5
1010,2021-02-12 02:30:00,112.2,0.18,3.3000000000000003,0,0,0,3,14.3,75.32000000000001,887,0,0,0,0,18.8,76,1.5
1011,2021-02-12 03:30:00,97.63,0.18,3.3000000000000003,0,0,0,0,14.2,70.79,888,0,0,0,0,19.700000000000003,76,2.1
1012,2021-02-12 04:30:00,82.96000000000001,0.18,3.4000000000000004,44,239,73,0,14.4,61.45,888,44,239,0,73,22.200000000000003,68,3.1
1013,2021-02-12 05:30:00,68.51,0.18,3.4000000000000004,100,580,313,3,14.2,49.94,889,189,17,0,195,25.4,58,4.0
1014,2021-02-12 06:30:00,54.16,0.18,3.4000000000000004,135,727,560,0,14.3,43.46,889,135,727,0,560,27.9,52,4.4
1015,2021-02-12 07:30:00,40.13,0.18,3.5,162,798,772,0,14.6,40.54,888,162,798,0,772,29.4,48,4.2
1016,2021-02-12 08:30:00,26.99,0.18,3.4000000000000004,181,836,925,0,14.8,38.78,887,181,836,0,925,30.4,44,3.9
1017,2021-02-12 09:30:00,16.97,0.18,3.4000000000000004,189,854,1006,3,14.9,37.42,886,572,210,0,773,31.1,40,3.6
1018,2021-02-12 10:30:00,17.02,0.18,3.4000000000000004,184,861,1007,3,14.8,36.48,885,518,97,0,611,31.5,34,3.3000000000000003
1019,2021-02-12 11:30:00,27.08,0.18,3.4000000000000004,175,844,927,3,14.7,36.06,884,461,39,0,497,31.6,27,3.0
1020,2021-02-12 12:30:00,40.24,0.18,3.4000000000000004,175,772,764,3,14.6,36.44,884,464,155,0,582,31.3,18,2.9000000000000004
