datetime,corrupt,SUN,BHI (W/m2),GHI (W/m2),GTI_30 (W/m2),GTI_15 (W/m2),GTI_22.5 (W/m2)
2017-02-13,4841.0,10.8,264.2,7070.0,7038.88888888889,7278.88888888889,7220.833333333334
2017-02-14,4841.0,5.481,123.6,4725.277777777778,4598.611111111111,4824.722222222223,4746.666666666667
2017-02-15,4841.0,2.049,28.13,3432.5,3147.777777777778,3350.0,3289.722222222222
2017-02-16,4841.0,5.448,116.6,4267.777777777778,4055.277777777778,4174.444444444444,4209.166666666667
2017-02-17,4841.0,10.1,213.6,6090.0,6005.277777777778,6180.277777777778,6150.833333333334
2017-02-18,4841.0,2.699,48.19,3496.1111111111113,3171.388888888889,3345.5555555555557,3320.0
2017-02-19,4841.0,5.098,101.8,4376.388888888889,4041.944444444445,4215.555555555556,4238.333333333334
2017-02-20,4841.0,7.36,155.3,5707.5,5355.277777777778,5626.111111111111,5597.222222222223
2017-02-21,4841.0,9.3,196.5,6225.277777777778,5976.111111111111,6240.555555555556,6184.444444444444
2017-02-22,4841.0,7.8,176.6,5351.111111111111,5106.111111111111,5360.0,5296.111111111111
2017-02-23,4841.0,5.181,91.9,3668.6111111111113,3364.722222222222,3502.222222222222,3518.3333333333335
2017-02-24,4841.0,5.531,101.9,4619.722222222223,4292.777777777778,4533.611111111111,4471.666666666667
2017-02-25,4841.0,5.931,126.0,4753.055555555556,4322.777777777778,4551.666666666667,4585.0
2017-02-26,4841.0,5.198,114.9,5222.777777777778,4752.222222222223,5010.0,5021.666666666667
2017-02-27,4841.0,8.41,194.2,5913.333333333334,5531.944444444444,5834.444444444444,5775.555555555556
2017-02-28,4841.0,6.248,146.3,5444.444444444444,4988.611111111111,5245.833333333334,5273.888888888889
2017-03-01,4841.0,5.365,134.1,4896.111111111111,4314.722222222223,4578.611111111111,4590.833333333334
2017-03-02,4841.0,6.481,137.5,4794.444444444444,4352.5,4612.222222222223,4617.5
2017-03-03,4841.0,7.73,152.4,5878.333333333334,5355.555555555556,5671.111111111111,5669.444444444444
2017-03-04,4841.0,5.764,152.1,5336.111111111111,4794.166666666667,5065.555555555556,5117.5
2017-03-05,4841.0,7.93,184.1,6092.5,5496.388888888889,5840.0,5862.5
2017-03-06,4841.0,9.83,216.3,6598.333333333334,6011.111111111111,6482.222222222223,6386.38888888889
2017-03-07,4841.0,9.46,223.6,6955.555555555556,6239.444444444444,6701.666666666667,6681.38888888889
2017-03-08,4841.0,9.03,222.0,6772.5,6085.833333333334,6530.277777777778,6510.0
2017-03-09,4841.0,7.1,161.7,4296.111111111111,3893.0555555555557,4179.722222222223,4110.277777777778
2017-03-10,4841.0,4.165,71.7,4071.944444444445,3569.166666666667,3827.222222222222,3826.944444444445
2017-03-11,4841.0,8.21,217.7,5713.055555555556,5092.777777777778,5492.5,5462.222222222223
2017-03-12,4841.0,7.86,193.1,4833.333333333334,4409.444444444444,4750.0,4682.222222222223
2017-03-13,4841.0,8.91,225.1,6976.111111111111,6191.38888888889,6716.944444444444,6635.277777777778
2017-03-14,4841.0,10.03,256.1,7068.611111111111,6298.88888888889,6848.333333333334,6751.38888888889
2017-03-15,4841.0,9.2,204.1,6621.111111111111,5847.5,6388.88888888889,6280.833333333334
2017-03-16,4841.0,3.882,44.29,4364.444444444444,3841.666666666667,4181.388888888889,4126.388888888889
2017-03-17,4841.0,3.232,54.87,4156.666666666667,3578.6111111111113,3877.777777777778,3878.0555555555557
2017-03-18,4841.0,6.214,114.5,5806.944444444444,5074.444444444444,5499.166666666667,5472.777777777778
2017-03-19,4841.0,6.447,148.7,4684.444444444444,4121.666666666667,4581.388888888889,4415.0
2017-03-20,4841.0,7.96,128.5,5588.333333333334,4903.888888888889,5345.833333333334,5279.722222222223
2017-03-21,4841.0,9.1,220.0,6910.555555555556,6008.88888888889,6601.38888888889,6517.777777777778
2017-03-22,4841.0,9.91,249.4,7290.0,6240.833333333334,6890.0,6792.5
2017-03-23,4841.0,7.3,144.4,5639.166666666667,4848.333333333334,5361.666666666667,5250.277777777778
2017-03-24,4841.0,8.11,197.6,5741.944444444444,4925.277777777778,5437.777777777778,5356.111111111111
2017-03-25,4841.0,7.66,160.2,6181.111111111111,5369.166666666667,5909.722222222223,5814.722222222223
2017-03-26,4841.0,4.648,96.5,5170.277777777778,4452.777777777778,4859.444444444444,4851.666666666667
2017-03-27,4841.0,5.898,129.5,5420.833333333334,4533.333333333334,4990.0,4953.333333333334
2017-03-28,4841.0,5.764,103.9,3842.5,3338.6111111111113,3693.0555555555557,3590.5555555555557
2017-03-29,4841.0,6.098,103.8,4489.166666666667,3848.3333333333335,4219.166666666667,4161.666666666667
2017-03-30,4841.0,10.35,244.6,6956.666666666667,5802.5,6493.611111111111,6315.277777777778
2017-03-31,4841.0,7.13,91.4,4420.555555555556,3730.8333333333335,4118.055555555556,4046.666666666667
2017-04-01,4841.0,10.13,279.5,7615.0,6264.444444444444,7033.88888888889,6901.111111111111
2017-04-02,4841.0,7.88,172.9,5963.333333333334,4975.555555555556,5573.611111111111,5444.166666666667
2017-04-03,4841.0,10.71,253.3,7088.055555555556,5811.111111111111,6538.611111111111,6375.0
2017-04-04,4841.0,9.06,153.8,5853.333333333334,4894.722222222223,5463.611111111111,5341.666666666667
2017-04-05,4841.0,0.0,3.353,0.0,0.0,0.0,0.0
2017-04-06,4841.0,10.41,233.9,7166.111111111111,5918.333333333334,6646.111111111111,6516.38888888889
2017-04-08,4841.0,7.8,257.4,6255.555555555556,5039.166666666667,5674.444444444444,5584.166666666667
2017-04-09,4841.0,8.41,152.2,6132.5,4840.277777777778,5517.777777777778,5400.833333333334
2017-04-10,4841.0,8.21,144.6,5710.833333333334,4654.722222222223,5233.888888888889,5103.888888888889
2017-04-11,4841.0,4.815,97.5,3626.666666666667,3064.444444444445,3438.3333333333335,3291.666666666667
2017-04-12,4841.0,8.56,187.4,6356.666666666667,5093.888888888889,5788.88888888889,5634.166666666667
2017-04-13,4841.0,4.348,84.5,3701.1111111111113,3029.166666666667,3406.944444444445,3308.0555555555557
2017-04-14,4841.0,6.747,159.0,5723.055555555556,4568.333333333334,5202.777777777778,5048.055555555556
2017-04-15,4841.0,9.78,196.9,6229.444444444444,4881.944444444444,5610.0,5435.277777777778
2017-04-16,4841.0,6.914,115.8,5291.111111111111,4251.388888888889,4824.166666666667,4681.944444444444
2017-04-17,4841.0,1.666,30.93,3223.888888888889,2665.222222222222,2969.444444444445,2919.444444444445
2017-04-18,4841.0,2.466,50.64,3733.0555555555557,3085.5555555555557,3480.5555555555557,3396.666666666667
2017-04-19,4841.0,4.548,106.6,5070.555555555556,3930.0,4469.722222222223,4414.444444444444
2017-04-20,4841.0,7.15,126.4,5309.722222222223,4147.5,4746.111111111111,4661.388888888889
2017-04-21,4841.0,5.265,106.3,5274.722222222223,4146.666666666667,4757.777777777778,4641.666666666667
2017-04-22,4841.0,9.26,332.6,6754.444444444444,5086.944444444444,5939.444444444444,5790.277777777778
2017-04-23,4841.0,6.747,141.7,5346.666666666667,4004.444444444445,4617.222222222223,4545.833333333334
2017-04-24,4841.0,3.349,71.6,3763.0555555555557,3073.6111111111113,3489.722222222222,3376.944444444445
2017-04-25,4841.0,9.36,206.0,6821.38888888889,5115.555555555556,5966.38888888889,5811.666666666667
2017-04-26,4841.0,4.232,56.57,4875.555555555556,3926.666666666667,4418.333333333334,4347.222222222223
2017-04-27,4841.0,5.531,83.7,4502.222222222223,3508.3333333333335,4008.0555555555557,3883.3333333333335
2017-04-28,4841.0,5.381,106.9,5141.666666666667,4020.277777777778,4622.777777777778,4502.222222222223
2017-04-29,4841.0,7.93,193.5,6593.88888888889,4868.055555555556,5693.611111111111,5560.555555555556
2017-04-30,4841.0,1.066,11.84,1246.1666666666667,997.8888888888889,1112.0555555555557,1101.138888888889
2017-05-01,4841.0,5.281,91.5,4073.0555555555557,3153.888888888889,3618.888888888889,3527.5
2017-05-02,4841.0,3.765,85.6,3505.8333333333335,2561.9444444444443,2957.777777777778,2920.8333333333335
2017-05-03,4841.0,4.148,79.5,2885.5555555555557,2141.9166666666665,2484.25,2419.3611111111113
2017-05-04,4841.0,4.798,101.5,4803.055555555556,3526.388888888889,4106.111111111111,4032.777777777778
2017-05-05,4841.0,6.131,144.8,5890.277777777778,4435.555555555556,5217.777777777778,5024.444444444444
2017-05-06,4841.0,3.299,65.28,3686.944444444445,3012.5,3442.222222222222,3316.944444444445
2017-05-07,4841.0,3.882,73.1,840.8611111111111,3834.722222222222,4409.444444444444,4297.5
2017-05-08,4841.0,5.714,118.1,1259.6944444444443,3614.166666666667,4233.611111111111,4136.111111111111
2017-05-09,4841.0,3.349,58.36,483.8333333333333,3026.388888888889,3456.944444444445,3354.444444444445
2017-05-10,4841.0,7.31,166.0,1006.0833333333334,4377.5,5210.833333333334,5038.611111111111
2017-05-11,4841.0,6.797,149.2,60.91388888888889,4053.888888888889,4835.277777777778,4639.166666666667
2017-05-12,4841.0,7.11,145.2,12.02027777777778,3737.777777777778,4478.055555555556,4305.833333333334
2017-05-13,4841.0,4.415,85.7,0.0,3180.8333333333335,3715.0,3635.8333333333335
2017-05-14,4841.0,7.6,134.0,0.0,4175.833333333334,4961.944444444444,4811.944444444444
2017-05-15,4841.0,5.231,109.5,0.0,3660.8333333333335,4340.833333333334,4248.333333333334
2017-05-16,4841.0,4.132,81.4,0.0,3410.0,3994.444444444445,3902.777777777778
2017-05-17,4841.0,3.632,73.4,0.0,2922.777777777778,3404.166666666667,3321.1111111111113
2017-05-18,4841.0,3.482,60.67,0.0,3445.8333333333335,3931.1111111111113,3854.444444444445
2017-05-19,4841.0,1.999,41.75,4.237222222222222,1673.4722222222224,1934.2500000000002,1895.5277777777778
2017-05-20,4841.0,5.031,95.8,0.0,3541.944444444445,4228.055555555556,4122.222222222223
2017-05-21,4841.0,6.198,133.7,14.874444444444446,3900.8333333333335,4669.722222222223,4552.777777777778
2017-05-22,4841.0,3.282,62.59,28.494444444444444,2701.8888888888887,3200.0,3091.388888888889
2017-05-23,4841.0,8.31,187.9,0.0,4183.333333333334,5176.111111111111,4965.0
2017-05-24,4841.0,5.581,123.7,9.960555555555555,3651.1111111111113,4405.833333333334,4297.222222222223
2017-05-25,4841.0,6.914,148.6,0.0,3933.3333333333335,4828.888888888889,4641.666666666667
2017-05-26,4841.0,7.58,167.0,0.0,3900.277777777778,4829.444444444444,4621.111111111111
2017-05-27,4841.0,8.53,179.0,17.037222222222223,4234.166666666667,5277.222222222223,5058.611111111111
2017-05-28,4841.0,6.981,136.0,0.0,3587.222222222222,4391.111111111111,4262.5
2017-05-29,4841.0,4.781,81.6,0.0,2995.0,3544.722222222222,3412.5
2017-05-30,4841.0,8.86,179.4,0.0,3925.8333333333335,4910.833333333334,4708.611111111111
2017-05-31,4841.0,1.616,34.24,15.652777777777779,1612.2500000000002,1881.7500000000002,1817.9722222222222
2017-06-01,4841.0,4.731,83.8,281.0,3528.6111111111113,4226.388888888889,4123.611111111111
2017-06-02,4841.0,2.332,42.5,1082.8055555555557,2086.3055555555557,2433.4166666666665,2358.0833333333335
2017-06-03,4841.0,8.05,166.3,198.26666666666668,3901.944444444445,4871.388888888889,4674.444444444444
2017-06-04,4841.0,5.798,106.2,530.1944444444445,3520.5555555555557,4266.111111111111,4153.333333333334
2017-06-05,4841.0,6.114,113.9,721.2777777777778,3410.8333333333335,4166.388888888889,3962.777777777778
2017-06-06,4841.0,6.164,106.9,1000.1944444444445,3124.722222222222,3826.666666666667,3632.5
2017-06-07,4841.0,6.747,119.0,835.7222222222223,3297.5,4030.5555555555557,3885.277777777778
2017-06-08,4841.0,7.4,114.8,231.97222222222223,3425.277777777778,4205.833333333334,4044.444444444445
2017-06-09,4841.0,6.531,112.9,0.0,3489.722222222222,4250.0,4081.388888888889
2017-06-10,4841.0,7.01,113.4,0.0,3898.0555555555557,4699.722222222223,4512.5
2017-06-11,4841.0,8.01,153.9,0.0,3929.722222222222,4912.5,4703.888888888889
2017-06-12,4841.0,8.7,173.0,0.0,3979.722222222222,5019.444444444444,4800.277777777778
2017-06-13,4841.0,8.6,156.5,171.94722222222222,3898.888888888889,4882.222222222223,4675.555555555556
2017-06-14,4841.0,7.71,132.6,0.0,3626.944444444445,4462.5,4318.611111111111
2017-06-15,4841.0,4.015,72.4,18.571944444444444,2767.5555555555557,3305.0,3176.1111111111113
2017-06-16,4841.0,4.565,79.1,0.0,3213.888888888889,3836.944444444445,3735.277777777778
2017-06-17,4841.0,2.599,59.38,2759.3611111111113,2478.777777777778,2933.0555555555557,2836.9444444444443
2017-06-18,4841.0,4.598,79.5,2836.9444444444443,3136.666666666667,3740.277777777778,3590.8333333333335
2017-06-19,4841.0,3.699,60.01,32.041666666666664,3460.277777777778,4010.0,3886.388888888889
2017-06-20,4841.0,6.831,131.8,46.88888888888889,3714.722222222222,4536.944444444444,4396.388888888889
2017-06-21,4841.0,4.698,95.1,176.3972222222222,2843.0555555555557,3424.722222222222,3270.8333333333335
2017-06-22,4841.0,4.998,107.2,6.048333333333334,2870.5555555555557,3511.666666666667,3316.1111111111113
2017-06-23,4841.0,5.631,120.2,321.75,3247.777777777778,3996.388888888889,3766.944444444445
2017-06-24,4841.0,3.482,77.3,0.0,2577.25,3084.444444444445,2926.944444444445
2017-06-25,4841.0,8.95,179.6,134.1027777777778,4012.2222222222226,5020.277777777778,4804.166666666667
2017-06-26,4841.0,7.43,121.1,0.0,3517.777777777778,4266.666666666667,4109.722222222223
2017-06-27,4841.0,4.315,75.5,2.2894166666666664,2996.944444444445,3565.8333333333335,3442.777777777778
2017-06-28,4841.0,3.582,75.5,0.6964722222222223,2893.3333333333335,3455.0,3294.444444444445
2017-06-29,4841.0,1.899,36.13,119.92777777777779,1901.5555555555557,2169.0833333333335,2103.138888888889
2017-06-30,4841.0,0.267,8.71,1153.611111111111,1214.638888888889,1328.888888888889,1299.7222222222222
2017-07-01,4841.0,7.93,167.3,749.6666666666667,3877.222222222222,4844.722222222223,4604.166666666667
2017-07-02,4841.0,4.881,91.9,660.7222222222222,3098.3333333333335,3735.5555555555557,3625.277777777778
2017-07-03,4841.0,4.298,97.1,0.0,2921.1111111111113,3516.1111111111113,3333.0555555555557
2017-07-04,4841.0,1.283,23.15,0.0,1984.388888888889,2245.0555555555557,2189.8055555555557
2017-07-05,4841.0,5.348,92.1,10.785555555555558,3174.722222222222,3821.666666666667,3680.0
2017-07-06,4841.0,2.965,56.85,1029.388888888889,1543.2777777777778,1863.9722222222224,1767.5555555555557
2017-07-07,4841.0,4.898,86.2,172.36111111111111,3318.888888888889,3905.8333333333335,3814.166666666667
2017-07-08,4841.0,2.649,37.63,1133.0555555555557,1991.861111111111,2287.388888888889,2241.694444444445
2017-07-09,4841.0,4.132,82.9,3725.8333333333335,2712.4444444444443,3233.3333333333335,3085.277777777778
2017-07-10,4841.0,8.3,155.9,5987.222222222223,3946.666666666667,4895.277777777778,4726.944444444444
2017-07-11,4841.0,8.65,170.7,5975.277777777778,3856.944444444445,4855.833333333334,4655.277777777778
2017-07-12,4841.0,4.715,101.6,4603.611111111111,3256.944444444445,3923.888888888889,3789.444444444445
2017-07-13,4841.0,4.015,60.46,3553.888888888889,2540.083333333333,2970.277777777778,2899.722222222222
2017-07-14,4841.0,3.832,56.02,4246.388888888889,3162.777777777778,3652.777777777778,3556.388888888889
2017-07-15,4841.0,5.248,98.9,4636.388888888889,3344.166666666667,4000.0,3826.388888888889
2017-07-16,4841.0,4.881,60.84,3099.722222222222,2275.6388888888887,2703.833333333333,2575.277777777778
2017-07-17,4841.0,5.864,103.9,5131.666666666667,3678.3333333333335,4387.777777777778,4241.388888888889
2017-07-19,4841.0,7.4,138.8,5430.0,3833.0555555555557,4648.333333333334,4436.944444444444
2017-07-20,4841.0,3.732,75.6,4112.777777777778,2997.5,3547.222222222222,3446.944444444445
2017-07-21,4841.0,3.449,70.9,4325.833333333334,3283.888888888889,3853.0555555555557,3743.888888888889
2017-07-22,4841.0,5.814,119.0,4590.555555555556,3235.277777777778,3934.166666666667,3742.222222222222
2017-07-23,4841.0,6.064,107.1,5319.722222222223,3906.388888888889,4643.333333333334,4484.722222222223
2017-07-24,4841.0,0.067,7.13,2524.0555555555557,2105.916666666667,2323.888888888889,2265.166666666667
2017-07-26,4841.0,3.915,48.51,4484.166666666667,3374.166666666667,3918.0555555555557,3817.777777777778
2017-07-27,4841.0,4.665,92.5,4365.277777777778,3270.8333333333335,3870.5555555555557,3712.5
2017-07-28,4841.0,4.565,76.7,4555.833333333334,3359.722222222222,3913.0555555555557,3811.666666666667
2017-07-29,4841.0,5.514,92.6,4350.277777777778,3266.1111111111113,3871.666666666667,3714.722222222222
2017-07-30,4841.0,3.998,62.0,2983.3333333333335,2261.1111111111113,2678.1944444444443,2557.9722222222226
2017-07-31,4841.0,5.315,85.2,4321.666666666667,3130.277777777778,3708.0555555555557,3604.722222222222
2017-08-01,4841.0,7.4,131.1,5516.111111111111,3928.0555555555557,4703.888888888889,4576.111111111111
2017-08-02,4841.0,1.299,21.44,2529.6666666666665,2090.5555555555557,2331.222222222222,2275.972222222222
2017-08-03,4841.0,2.882,57.73,3633.6111111111113,2765.9166666666665,3191.1111111111113,3097.222222222222
2017-08-04,4841.0,7.96,179.3,5976.666666666667,4252.5,5216.388888888889,4994.722222222223
2017-08-05,4841.0,4.065,72.1,3437.777777777778,2617.583333333333,3111.1111111111113,2960.277777777778
2017-08-06,4841.0,5.481,100.9,4278.888888888889,3144.166666666667,3744.444444444445,3588.6111111111113
2017-08-07,4841.0,7.76,140.8,5408.055555555556,3896.666666666667,4653.611111111111,4491.111111111111
2017-08-08,4841.0,5.398,87.2,4145.555555555556,3088.0555555555557,3638.888888888889,3491.388888888889
2017-08-09,4841.0,4.415,73.7,3873.6111111111113,2936.944444444445,3450.0,3309.444444444445
2017-08-10,4841.0,7.76,141.3,5014.444444444444,3626.388888888889,4351.111111111111,4174.722222222223
2017-08-11,4841.0,1.183,20.85,2698.666666666667,2179.4444444444443,2466.8611111111113,2401.0277777777783
2017-08-12,4841.0,4.865,88.5,3912.222222222222,2868.6111111111113,3374.166666666667,3286.944444444445
2017-08-13,4841.0,3.032,67.69,4001.666666666667,3069.166666666667,3588.888888888889,3485.277777777778
2017-08-14,4841.0,8.33,170.2,5425.277777777778,3922.777777777778,4713.055555555556,4530.833333333334
2017-08-15,4841.0,3.282,56.19,4433.333333333334,3475.0,4000.8333333333335,3894.722222222222
2017-08-16,4841.0,5.415,127.5,5105.555555555556,3768.3333333333335,4442.222222222223,4348.611111111111
2017-08-17,4841.0,4.148,75.8,3841.1111111111113,2874.722222222222,3336.666666666667,3254.166666666667
2017-08-18,4841.0,4.681,85.1,5000.833333333334,3890.277777777778,4527.222222222223,4380.277777777778
2017-08-19,4841.0,3.515,68.11,3336.944444444445,2609.916666666667,3031.1111111111113,2902.777777777778
2017-08-20,4841.0,8.96,181.9,6212.5,4518.888888888889,5432.5,5240.277777777778
2017-08-21,4841.0,8.3,190.0,6449.722222222223,4703.055555555556,5678.333333333334,5510.277777777778
2017-08-22,4841.0,7.4,137.7,5323.611111111111,3999.7222222222226,4693.611111111111,4552.5
2017-08-23,4841.0,3.449,54.89,4646.388888888889,3607.5,4158.055555555556,4039.7222222222226
2017-08-24,4841.0,9.43,177.2,6021.666666666667,4510.555555555556,5342.222222222223,5175.0
2017-08-25,4841.0,5.781,108.4,4602.222222222223,3591.666666666667,4210.833333333334,4046.666666666667
2017-08-26,4841.0,1.416,60.65,2156.666666666667,1712.3333333333333,1977.638888888889,1915.0555555555557
2017-08-27,4841.0,4.282,80.7,4770.555555555556,3754.444444444445,4356.111111111111,4230.555555555556
2017-08-28,4841.0,6.797,128.5,4733.888888888889,3635.8333333333335,4255.833333333334,4128.888888888889
