datetime,ghi,estimator,location
2019-08-31,114413.262,cams,soroti
2019-09-01,326282.712,cams,soroti
2019-09-02,317517.12,cams,soroti
2019-09-03,353944.308,cams,soroti
2019-09-04,173032.572,cams,soroti
2019-09-05,352253.706,cams,soroti
2019-09-06,209724.258,cams,soroti
2019-09-07,345668.712,cams,soroti
2019-09-08,225165.816,cams,soroti
2019-09-09,347841.312,cams,soroti
2019-09-10,263036.994,cams,soroti
2019-09-11,210821.652,cams,soroti
2019-09-12,192783.462,cams,soroti
2019-09-13,402866.172,cams,soroti
2019-09-14,150734.064,cams,soroti
2019-09-15,392409.93,cams,soroti
2019-09-16,369723.666,cams,soroti
2019-09-17,365373.402,cams,soroti
2019-09-18,353571.066,cams,soroti
2019-09-19,379702.92,cams,soroti
2019-09-20,321882.738,cams,soroti
2019-09-21,284379.666,cams,soroti
2019-09-22,227433.84,cams,soroti
2019-09-23,311473.014,cams,soroti
2019-09-24,356818.662,cams,soroti
2019-09-25,321375.6,cams,soroti
2019-09-26,369150.252,cams,soroti
2019-09-27,204430.11,cams,soroti
2019-09-28,367473.096,cams,soroti
2019-09-29,250906.212,cams,soroti
2019-09-30,282511.992,cams,soroti
2019-10-01,294290.34,cams,soroti
2019-10-02,302645.058,cams,soroti
2019-10-03,430412.322,cams,soroti
2019-10-04,401787.804,cams,soroti
2019-10-05,359870.544,cams,soroti
2019-10-06,220910.376,cams,soroti
2019-10-07,250265.73,cams,soroti
2019-10-08,236767.326,cams,soroti
2019-10-09,293010.36,cams,soroti
2019-10-10,326694.432,cams,soroti
2019-10-11,349234.836,cams,soroti
2019-10-12,202071.81,cams,soroti
2019-10-13,299646.174,cams,soroti
2019-10-14,221636.118,cams,soroti
2019-10-15,421610.448,cams,soroti
2019-10-16,188335.8,cams,soroti
2019-10-17,311043.54,cams,soroti
2019-10-18,323047.674,cams,soroti
2019-10-19,281077.338,cams,soroti
2019-10-20,247802.328,cams,soroti
2019-10-21,322323.378,cams,soroti
2019-10-22,239834.07,cams,soroti
2019-10-23,324812.34,cams,soroti
2019-10-24,301510.866,cams,soroti
2019-10-25,360146.934,cams,soroti
2019-10-26,214332.99,cams,soroti
2019-10-27,336752.334,cams,soroti
2019-10-28,291458.19,cams,soroti
2019-10-29,231017.13,cams,soroti
2019-10-30,282354.732,cams,soroti
2019-10-31,247233.252,cams,soroti
2019-11-01,271119.624,cams,soroti
2019-11-02,248363.124,cams,soroti
2019-11-03,354638.646,cams,soroti
2019-11-04,256169.268,cams,soroti
2019-11-05,246520.062,cams,soroti
2019-11-06,193566.468,cams,soroti
2019-11-07,245748.138,cams,soroti
2019-11-08,293661.48,cams,soroti
2019-11-09,315180.762,cams,soroti
2019-11-10,349793.646,cams,soroti
2019-11-11,259155.696,cams,soroti
2019-11-12,201334.956,cams,soroti
2019-11-13,314827.86,cams,soroti
2019-11-14,248377.338,cams,soroti
2019-11-15,307941.06,cams,soroti
2019-11-16,384867.642,cams,soroti
2019-11-17,338132.652,cams,soroti
2019-11-18,221136.84,cams,soroti
2019-11-19,247537.446,cams,soroti
2019-11-20,217924.554,cams,soroti
2019-11-21,342435.18,cams,soroti
2019-11-22,260594.94,cams,soroti
2019-11-23,146292.96,cams,soroti
2019-11-24,222805.332,cams,soroti
2019-11-25,230357.412,cams,soroti
2019-11-26,342183.222,cams,soroti
2019-11-27,301983.57,cams,soroti
2019-11-28,252695.37,cams,soroti
2019-11-29,229797.882,cams,soroti
2019-11-30,187986.126,cams,soroti
2019-12-01,158232.84,cams,soroti
2019-12-02,202347.234,cams,soroti
2019-12-03,188856.768,cams,soroti
2019-12-04,192721.914,cams,soroti
2019-12-05,153646.386,cams,soroti
2019-12-06,297088.626,cams,soroti
2019-12-07,184132.5,cams,soroti
2019-12-08,211457.088,cams,soroti
2019-12-09,200144.292,cams,soroti
2019-12-10,191670.042,cams,soroti
2019-12-11,379830.816,cams,soroti
2019-12-12,273681.054,cams,soroti
2019-12-13,374847.186,cams,soroti
2019-12-14,254230.254,cams,soroti
2019-12-15,281297.754,cams,soroti
2019-12-16,280045.656,cams,soroti
2019-12-17,321777.78,cams,soroti
2019-12-18,231433.236,cams,soroti
2019-12-19,436803.048,cams,soroti
2019-12-20,387814.254,cams,soroti
2019-12-21,321315.444,cams,soroti
2019-12-22,376203.618,cams,soroti
2019-12-23,192531.924,cams,soroti
2019-12-24,197826.408,cams,soroti
2019-12-25,249579.456,cams,soroti
2019-12-26,119101.038,cams,soroti
2019-12-27,323588.46,cams,soroti
2019-12-28,341170.278,cams,soroti
2019-12-29,390861.342,cams,soroti
2019-12-30,429056.982,cams,soroti
2019-12-31,324703.722,cams,soroti
2020-01-01,406145.262,cams,soroti
2020-01-02,407785.326,cams,soroti
2020-01-03,395488.746,cams,soroti
2020-01-04,305828.364,cams,soroti
2020-01-05,395454.87,cams,soroti
2020-01-06,269809.236,cams,soroti
2020-01-07,236384.946,cams,soroti
2020-01-08,304537.374,cams,soroti
2020-01-09,304622.316,cams,soroti
2020-01-10,309509.964,cams,soroti
2020-01-11,321811.944,cams,soroti
2020-01-12,230140.284,cams,soroti
2020-01-13,203102.61,cams,soroti
2020-01-14,397675.668,cams,soroti
2020-01-15,423293.466,cams,soroti
2020-01-16,331129.56,cams,soroti
2020-01-17,267859.644,cams,soroti
2020-01-18,265164.9,cams,soroti
2020-01-19,368414.55,cams,soroti
2020-01-20,377185.626,cams,soroti
2020-01-21,427708.8,cams,soroti
2020-01-22,394686.762,cams,soroti
2020-01-23,352008.9,cams,soroti
2020-01-24,358091.286,cams,soroti
2020-01-25,344234.124,cams,soroti
2020-01-26,205884.69,cams,soroti
2020-01-27,181917.972,cams,soroti
2020-01-28,118479.972,cams,soroti
2020-01-29,200906.088,cams,soroti
2020-01-30,361814.256,cams,soroti
2020-01-31,199993.824,cams,soroti
2020-02-01,258232.446,cams,soroti
2020-02-02,390548.664,cams,soroti
2020-02-03,206093.274,cams,soroti
2020-02-04,248663.484,cams,soroti
2020-02-05,225142.074,cams,soroti
2020-02-06,245568.216,cams,soroti
2020-02-07,374498.796,cams,soroti
2020-02-08,453511.53,cams,soroti
2020-02-09,426139.068,cams,soroti
2020-02-10,424796.358,cams,soroti
2020-02-11,414779.244,cams,soroti
2020-02-12,416569.842,cams,soroti
2020-02-13,276685.71,cams,soroti
2020-02-14,219552.024,cams,soroti
2020-02-15,391211.256,cams,soroti
2020-02-16,407352.228,cams,soroti
2020-02-17,444379.278,cams,soroti
2020-02-18,407550.738,cams,soroti
2020-02-19,317107.668,cams,soroti
2020-02-20,342155.34,cams,soroti
2020-02-21,391998.636,cams,soroti
2020-02-22,327491.064,cams,soroti
2020-02-23,379083.63,cams,soroti
2020-02-24,419560.206,cams,soroti
2020-02-25,223960.158,cams,soroti
2020-02-26,367649.196,cams,soroti
2020-02-27,338250.852,cams,soroti
2020-02-28,203034.744,cams,soroti
2020-02-29,384236.466,cams,soroti
2020-03-01,312984.726,cams,soroti
2020-03-02,203329.158,cams,soroti
2020-03-03,199868.52,cams,soroti
2020-03-04,193913.484,cams,soroti
2020-03-05,426095.532,cams,soroti
2020-03-06,432093.984,cams,soroti
2020-03-07,447037.278,cams,soroti
2020-03-08,279337.242,cams,soroti
2020-03-09,347356.128,cams,soroti
2020-03-10,340905.906,cams,soroti
2020-03-11,261149.94,cams,soroti
2020-03-12,346173.888,cams,soroti
2020-03-13,283566.438,cams,soroti
2020-03-14,231695.742,cams,soroti
2020-03-15,180952.494,cams,soroti
2020-03-16,139761.606,cams,soroti
2020-03-17,274935.84,cams,soroti
2020-03-18,283278.144,cams,soroti
2020-03-19,370627.68,cams,soroti
2020-03-20,419692.686,cams,soroti
2020-03-21,369559.158,cams,soroti
2020-03-22,354114.0,cams,soroti
2020-03-23,319859.892,cams,soroti
2020-03-24,461931.45,cams,soroti
